"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000021.9,8256780,8256936,RNA5-8SP10,plus,109910384,"RNA, 5.8S ribosomal pseudogene 10"
NC_000021.9,8258134,8260930,LOC110467529,plus,110467529,"RNA, 28S ribosomal pseudogene"
NC_000021.9,8388362,8388453,MIR6724-3,plus,103504739,microRNA 6724-3
NC_000021.9,8389035,8402343,RNA45SN3,plus,109910379,"RNA, 45S pre-ribosomal N3"
NC_000021.9,8392666,8394534,RNA18SN3,plus,109910380,"RNA, 18S ribosomal N3"
NC_000021.9,8395606,8395762,RNA5-8SN3,plus,109910381,"RNA, 5.8S ribosomal N3"
NC_000021.9,8396926,8401980,RNA28SN3,plus,109910382,"RNA, 28S ribosomal N3"
NC_000021.9,8417660,8426101,CDC27P10,minus,102723584,cell division cycle 27 pseudogene 10
NC_000021.9,8432530,8432621,MIR6724-4,plus,103504733,microRNA 6724-4
NC_000021.9,8433222,8446572,RNA45SN1,plus,106631777,"RNA, 45S pre-ribosomal N1"
NC_000021.9,8436324,8436374,MIR10396B,plus,113218488,microRNA 10396b
NC_000021.9,8436876,8438744,RNA18SN1,plus,106631781,"RNA, 18S ribosomal N1"
NC_000021.9,8439822,8439978,RNA5-8SN1,plus,106632260,"RNA, 5.8S ribosomal N1"
NC_000021.9,8441146,8446211,RNA28SN1,plus,106632264,"RNA, 28S ribosomal N1"
NC_000021.9,8467927,8470663,CDC27P11,minus,102723603,cell division cycle 27 pseudogene 11
NC_000021.9,8603416,8603985,RPSAP68,plus,100996520,ribosomal protein SA pseudogene 68
NC_000021.9,8759079,8805958,LINC01666,plus,105372730,long intergenic non-protein coding RNA 1666
NC_000021.9,8760921,8763383,LOC124904994,minus,124904994,uncharacterized LOC124904994
NC_000021.9,8801140,8801893,SNX18P10,minus,100419040,sorting nexin 18 pseudogene 10
NC_000021.9,8819271,8820737,LOC107985475,plus,107985475,translation initiation factor IF-2-like
NC_000021.9,8833404,8836419,LOC124904996,minus,124904996,uncharacterized LOC124904996
NC_000021.9,8844674,8845276,MTCO3P26,plus,107403241,MT-CO3 pseudogene 26
NC_000021.9,8845707,8846548,MTCO1P1,plus,56167,MT-CO1 pseudogene 1
NC_000021.9,8877127,8881176,ANKRD20A16P,plus,100421427,"ankyrin repeat domain 20 family member A16, pseudogene"
NC_000021.9,8986999,8987178,MIR3648-2,plus,103504731,microRNA 3648-2
NC_000021.9,8987617,8987665,MIR10396A,plus,113218501,microRNA 10396a
NC_000021.9,9026613,9036535,CDRT15P9,minus,105372731,CDRT15 pseudogene 9
NC_000021.9,9045567,9063967,LOC101927615,plus,101927615,uncharacterized LOC101927615
NC_000021.9,9068356,9129761,TEKT4P2,minus,100132288,tektin 4 pseudogene 2
NC_000021.9,9072100,9073609,LOC124904995,minus,124904995,tektin-4-like
NC_000021.9,9082601,9083909,SOWAHCP2,minus,100419957,SOWAHC pseudogene 2
NC_000021.9,9092853,9093808,SNX18P11,plus,100419043,sorting nexin 18 pseudogene 11
NC_000021.9,9325048,9369212,LOC101930100,plus,101930100,uncharacterized LOC101930100
NC_000021.9,9360009,9376777,LOC101927345,minus,101927345,putative ankyrin repeat domain-containing protein 20A12
NC_000021.9,9543030,9559268,NCOR1P4,plus,105379511,NCOR1 pseudogene 4
NC_000021.9,9578638,9591727,LOC102723668,minus,102723668,protein FAM182A-like
NC_000021.9,9646825,9647000,LOC124905061,plus,124905061,uncharacterized LOC124905061
NC_000021.9,9662189,9679905,LOC105379514,plus,105379514,uncharacterized LOC105379514
NC_000021.9,9764151,9765026,LOC124904997,minus,124904997,uncharacterized LOC124904997
NC_000021.9,9781848,9821061,LINC01667,minus,441058,long intergenic non-protein coding RNA 1667
NC_000021.9,9902344,9902627,RN7SL52P,minus,106480937,"RNA, 7SL, cytoplasmic 52, pseudogene"
NC_000021.9,9907916,9908010,LOC124900471,plus,124900471,uncharacterized LOC124900471
NC_000021.9,9972474,9986333,LOC105372734,minus,105372734,uncharacterized LOC105372734
NC_000021.9,9996066,10119490,LOC105372733,minus,105372733,uncharacterized LOC105372733
NC_000021.9,10136425,10137204,CDRT15P8,plus,100420925,CDRT15 pseudogene 8
NC_000021.9,10330640,10331686,EIF3FP1,plus,54053,eukaryotic translation initiation factor 3 subunit F pseudogene 1
NC_000021.9,10357653,10359380,VN1R7P,plus,100132759,vomeronasal 1 receptor 7 pseudogene
NC_000021.9,10413497,10518274,BAGE2,plus,85319,BAGE family member 2 (pseudogene)
NC_000021.9,10521583,10605716,TPTE,plus,7179,transmembrane phosphatase with tensin homology
NC_000021.9,10568107,10568203,LOC124905063,plus,124905063,uncharacterized LOC124905063
NC_000021.9,10576290,10576482,CYCSP41,plus,360186,CYCS pseudogene 41
NC_000021.9,10612255,10613378,SLC25A15P4,minus,100422636,solute carrier family 25 member 15 pseudogene 4
NC_000021.9,10649390,10649835,IGHV1OR21-1,minus,390530,immunoglobulin heavy variable 1/OR21-1 (non-functional)
NC_000021.9,13038166,13118251,ANKRD30BP2,plus,149992,ankyrin repeat domain 30B pseudogene 2
NC_000021.9,13047583,13047689,RNU6-614P,plus,106481375,"RNA, U6 small nuclear 614, pseudogene"
NC_000021.9,13091616,13092089,VN1R109P,minus,100312851,vomeronasal 1 receptor 109 pseudogene
NC_000021.9,13095542,13098427,ZNF355P,minus,100505852,"zinc finger protein 355, pseudogene"
NC_000021.9,13120244,13120807,BNIP3P43,plus,127379721,BNIP3 pseudogene 43
NC_000021.9,13349265,13353660,FGF7P2,plus,394217,fibroblast growth factor 7 pseudogene 2
NC_000021.9,13384241,13427775,ANKRD30BP1,minus,642460,ankyrin repeat domain 30B pseudogene 1
NC_000021.9,13406384,13406460,MIR3156-3,minus,100423018,microRNA 3156-3
NC_000021.9,13443352,13462471,GTF2IP2,minus,338448,general transcription factor IIi pseudogene 2
NC_000021.9,13476241,13477455,VN1R8P,plus,54041,vomeronasal 1 receptor 8 pseudogene
NC_000021.9,13525103,13530011,SNX19P1,plus,378810,sorting nexin 19 pseudogene 1
NC_000021.9,13544231,13545185,OR4K11P,minus,81079,olfactory receptor family 4 subfamily K member 11 pseudogene
NC_000021.9,13546033,13558461,LINC01674,plus,102724188,long intergenic non-protein coding RNA 1674
NC_000021.9,13581072,13582004,OR4K12P,minus,81078,olfactory receptor family 4 subfamily K member 12 pseudogene
NC_000021.9,13609777,13645823,POTED,plus,317754,POTE ankyrin domain family member D
NC_000021.9,13621577,13621683,RNU6-286P,plus,106480567,"RNA, U6 small nuclear 286, pseudogene"
NC_000021.9,13644775,13644850,MIR3118-1,minus,100423008,microRNA 3118-1
NC_000021.9,13665867,13667557,GRAMD4P1,minus,100631252,GRAM domain containing 4 pseudogene 1
NC_000021.9,13675941,13677035,CXADRP1,plus,653108,CXADR pseudogene 1
NC_000021.9,13704853,13705518,LONRF2P5,plus,115830330,LONRF2 pseudogene 5
NC_000021.9,13705881,13713853,LOC107985482,plus,107985482,uncharacterized LOC107985482
NC_000021.9,13723504,13753242,LOC112268283,plus,112268283,uncharacterized LOC112268283
NC_000021.9,13724189,13724274,MIR8069,plus,103504736,microRNA 8069
NC_000021.9,13762215,13764528,FEM1AP1,plus,441957,fem-1 homolog A pseudogene 1
NC_000021.9,13776086,13778812,TERF1P1,plus,348567,TERF1 pseudogene 1
NC_000021.9,13792633,13793328,FAM207CP,plus,727987,"family with sequence similarity 207 member C, pseudogene"
NC_000021.9,13809557,13809759,LOC654338,minus,654338,brain cytoplasmic RNA 1 (non-protein coding) pseudogene
NC_000021.9,13823471,13825700,GXYLT1P2,minus,441958,GXYLT1 pseudogene 2
NC_000021.9,13826651,13827824,CNN2P7,plus,391266,calponin 2 pseudogene 7
NC_000021.9,13838730,13839795,ZNF114P1,plus,100132509,zinc finger protein 114 pseudogene 1
NC_000021.9,13843133,13848364,CYP4F29P,minus,54055,"cytochrome P450 family 4 subfamily F member 29, pseudogene"
NC_000021.9,13905738,13907320,SNX18P13,minus,100419042,sorting nexin 18 pseudogene 13
NC_000021.9,13909448,13933879,LOC110091776,minus,110091776,ankyrin repeat domain 18B pseudogene
NC_000021.9,13936993,13937525,RHOT1P2,minus,100462811,ras homolog family member T1 pseudogene 2
NC_000021.9,13943769,13980444,ANKRD20A11P,minus,391267,"ankyrin repeat domain 20 family member A11, pseudogene"
NC_000021.9,13968489,13968595,RNU6-954P,minus,106481481,"RNA, U6 small nuclear 954, pseudogene"
NC_000021.9,14000925,14005479,NF1P3,plus,4764,neurofibromin 1 pseudogene 3
NC_000021.9,14007129,14013848,PPP6R2P1,plus,100631381,protein phosphatase 6 regulatory subunit 2 pseudogene 1
NC_000021.9,14019060,14020725,FRG2MP,minus,106481739,"FSHD region gene 2 family member M, pseudogene"
NC_000021.9,14027432,14089618,LOC105377134,plus,105377134,uncharacterized LOC105377134
NC_000021.9,14064250,14069088,ANKRD20A18P,plus,391269,"ankyrin repeat domain 20 family member A18, pseudogene"
NC_000021.9,14070871,14070986,RNA5SP488,plus,100873730,"RNA, 5S ribosomal pseudogene 488"
NC_000021.9,14078974,14144467,ERLEC1P1,plus,100288870,endoplasmic reticulum lectin 1 pseudogene 1
NC_000021.9,14108812,14210955,LIPI,minus,149998,lipase I
NC_000021.9,14216157,14228372,RBM11,plus,54033,RNA binding motif protein 11
NC_000021.9,14273799,14301386,ABCC13,plus,150000,ATP binding cassette subfamily C member 13 (pseudogene)
NC_000021.9,14371115,14383146,HSPA13,minus,6782,heat shock protein family A (Hsp70) member 13
NC_000021.9,14382766,14393537,LOC105369304,plus,105369304,uncharacterized LOC105369304
NC_000021.9,14477329,14538528,LOC124905053,plus,124905053,uncharacterized LOC124905053
NC_000021.9,14485228,14659417,SAMSN1,minus,64092,"SAM domain, SH3 domain and nuclear localization signals 1"
NC_000021.9,14582202,14598303,SAMSN1-AS1,plus,100874190,SAMSN1 antisense RNA 1
NC_000021.9,14676685,14678599,LOC105372738,minus,105372738,uncharacterized LOC105372738
NC_000021.9,14743162,14744489,LOC124905054,minus,124905054,uncharacterized LOC124905054
NC_000021.9,14757558,14759215,POLR2CP1,plus,54038,RNA polymerase II subunit C pseudogene 1
NC_000021.9,14774303,14775480,GAPDHP16,plus,387491,glyceraldehyde-3-phosphate dehydrogenase pseudogene 16
NC_000021.9,14816838,14918668,ASMER1,minus,107987295,adipocyte associated metabolic related lncRNA 1
NC_000021.9,14829149,14829989,RBMX2P1,minus,100128341,RBMX2 pseudogene 1
NC_000021.9,14961235,15065936,NRIP1,minus,8204,nuclear receptor interacting protein 1
NC_000021.9,15067070,15067837,LINC02920,plus,121832815,long intergenic non-protein coding RNA 2920
NC_000021.9,15105119,15138607,LOC107985483,minus,107985483,uncharacterized LOC107985483
NC_000021.9,15185055,15190506,LOC124905047,plus,124905047,uncharacterized LOC124905047
NC_000021.9,15263421,15283727,LOC105369292,minus,105369292,uncharacterized LOC105369292
NC_000021.9,15368950,15444656,LOC101927745,minus,101927745,uncharacterized LOC101927745
NC_000021.9,15422984,15425959,LOC124905055,plus,124905055,uncharacterized LOC124905055
NC_000021.9,15490524,15490782,CYCSP42,minus,343727,CYCS pseudogene 42
NC_000021.9,15522872,15627260,LOC105369302,minus,105369302,uncharacterized LOC105369302
NC_000021.9,15563260,15566124,LOC124905056,plus,124905056,uncharacterized LOC124905056
NC_000021.9,15614283,15614389,RNU6-1326P,plus,106481951,"RNA, U6 small nuclear 1326, pseudogene"
NC_000021.9,15694300,15696411,RAD23BP3,minus,54034,RAD23B pseudogene 3
NC_000021.9,15708659,15708767,LOC124905073,plus,124905073,small nucleolar RNA U13
NC_000021.9,15729982,15880064,USP25,plus,29761,ubiquitin specific peptidase 25
NC_000021.9,15744004,15744328,RBPMSLP,minus,54032,RNA binding protein with multiple splicing-like pseudogene
NC_000021.9,16035413,16035509,RNU6-426P,minus,106479754,"RNA, U6 small nuclear 426, pseudogene"
NC_000021.9,16070488,16631727,MIR99AHG,plus,388815,mir-99a-let-7c cluster host gene
NC_000021.9,16094189,16095472,VDAC2P1,minus,54015,VDAC2 pseudogene 1
NC_000021.9,16121243,16121665,RPS26P5,minus,387495,ribosomal protein S26 pseudogene 5
NC_000021.9,16284696,16284768,SNORD74B,minus,109617014,"small nucleolar RNA, C/D box 74B"
NC_000021.9,16539089,16539169,MIR99A,plus,407055,microRNA 99a
NC_000021.9,16539828,16539911,MIRLET7C,plus,406885,microRNA let-7c
NC_000021.9,16590237,16590325,MIR125B2,plus,406912,microRNA 125b-2
NC_000021.9,16718998,16719157,RNU1-98P,plus,106481622,"RNA, U1 small nuclear 98, pseudogene"
NC_000021.9,16885380,16889420,LOC124904998,minus,124904998,uncharacterized LOC124904998
NC_000021.9,17009986,17015428,LOC105372740,minus,105372740,uncharacterized LOC105372740
NC_000021.9,17191574,17271161,LOC107985511,plus,107985511,uncharacterized LOC107985511
NC_000021.9,17210425,17211349,NEK4P1,minus,100421718,NIMA-related kinase 4 pseudogene 1
NC_000021.9,17431547,17431647,RNU6-113P,plus,106479616,"RNA, U6 small nuclear 113, pseudogene"
NC_000021.9,17438890,17449185,LINC01549,plus,100505929,long intergenic non-protein coding RNA 1549
NC_000021.9,17454789,17454859,TRG-GCC1-5,minus,100189284,tRNA-Gly (anticodon GCC) 1-5
NC_000021.9,17500480,17500873,RPL39P40,minus,100271531,ribosomal protein L39 pseudogene 40
NC_000021.9,17506453,17506728,RN7SL163P,plus,106479280,"RNA, 7SL, cytoplasmic 163, pseudogene"
NC_000021.9,17513043,17636262,CXADR,plus,1525,CXADR Ig-like cell adhesion molecule
NC_000021.9,17516934,17519061,BTF3L4P1,minus,100505945,basic transcription factor 3 like 4 pseudogene 1
NC_000021.9,17593653,17612901,BTG3,minus,10950,BTG anti-proliferation factor 3
NC_000021.9,17611686,17614114,BTG3-AS1,plus,110806272,BTG3 antisense RNA 1
NC_000021.9,17659276,17674419,LOC124904999,minus,124904999,uncharacterized LOC124904999
NC_000021.9,17745295,17891124,LOC124900465,plus,124900465,uncharacterized LOC124900465
NC_000021.9,17777404,17792509,C21orf91-OT1,minus,246312,C21orf91 overlapping transcript 1
NC_000021.9,17788974,17819356,C21orf91,minus,54149,chromosome 21 open reading frame 91
NC_000021.9,17835672,17885608,CHODL-AS1,minus,54075,CHODL antisense RNA 1
NC_000021.9,17894148,17894519,RPL37P3,minus,378818,ribosomal protein L37 pseudogene 3
NC_000021.9,17917340,18267370,CHODL,plus,140578,chondrolectin
NC_000021.9,17929089,17931208,LOC124905000,minus,124905000,uncharacterized LOC124905000
NC_000021.9,18269116,18485884,TMPRSS15,minus,5651,transmembrane serine protease 15
NC_000021.9,18561265,18759812,MIR548XHG,minus,101927797,MIR548X host gene
NC_000021.9,18686090,18686164,MIR548X,minus,100422920,microRNA 548x
NC_000021.9,18857737,18858476,PPIAP22,plus,653214,peptidylprolyl isomerase A pseudogene 22
NC_000021.9,19128637,19134175,LOC107985490,plus,107985490,uncharacterized LOC107985490
NC_000021.9,19244532,19245133,SLC6A6P1,plus,54019,solute carrier family 6 member 6 pseudogene 1
NC_000021.9,19276639,19284712,LOC124905048,minus,124905048,uncharacterized LOC124905048
NC_000021.9,19345148,19345312,RNU1-139P,plus,106480196,"RNA, U1 small nuclear 139, pseudogene"
NC_000021.9,19593707,19594271,RPL37P4,plus,378819,ribosomal protein L37 pseudogene 4
NC_000021.9,19620752,19631774,NIPA2P3,plus,100128057,NIPA2 pseudogene 3
NC_000021.9,19739684,19740347,SREK1IP1P1,plus,100288151,SREK1IP1 pseudogene 1
NC_000021.9,19759117,19760127,C1QBPP1,minus,54098,complement C1q binding protein pseudogene 1
NC_000021.9,19893279,19899755,LINC01683,minus,105372746,long intergenic non-protein coding RNA 1683
NC_000021.9,19899784,20022665,LOC105372745,plus,105372745,uncharacterized LOC105372745
NC_000021.9,20256862,20258685,LINC02573,minus,111216285,long intergenic non-protein coding RNA 2573
NC_000021.9,20355748,20355852,RNU6-772P,minus,106479908,"RNA, U6 small nuclear 772, pseudogene"
NC_000021.9,20356653,20356896,RN7SKP147,plus,106480879,RN7SK pseudogene 147
NC_000021.9,20388287,20388845,FDPSP6,plus,54051,farnesyl diphosphate synthase pseudogene 6
NC_000021.9,20424895,20426207,KRT18P2,minus,54044,keratin 18 pseudogene 2
NC_000021.9,20430395,20430762,RPS3AP1,minus,101241875,RPS3A pseudogene 1
NC_000021.9,20627264,20627396,LOC124905064,plus,124905064,uncharacterized LOC124905064
NC_000021.9,20742590,20803108,LINC00320,minus,387486,long intergenic non-protein coding RNA 320
NC_000021.9,20827918,20828664,PPIAP1,minus,100288185,peptidylprolyl isomerase A pseudogene 1
NC_000021.9,20926978,20927845,LOC124905057,minus,124905057,uncharacterized LOC124905057
NC_000021.9,20998409,21543329,NCAM2,plus,4685,neural cell adhesion molecule 2
NC_000021.9,21723293,21737319,LINC00317,minus,378828,long intergenic non-protein coding RNA 317
NC_000021.9,21746985,21797415,LINC01425,plus,101927821,long intergenic non-protein coding RNA 1425
NC_000021.9,22009158,22098459,LINC01687,minus,101927843,long intergenic non-protein coding RNA 1687
NC_000021.9,22098617,22116528,LINC00308,plus,54143,long intergenic non-protein coding RNA 308
NC_000021.9,22135575,22136135,LOC100420035,minus,100420035,phosphoglycerate kinase 1 pseudogene
NC_000021.9,22205192,22205332,RNU4-45P,plus,106481186,"RNA, U4 small nuclear 45, pseudogene"
NC_000021.9,22209920,22403096,LOC107985508,plus,107985508,uncharacterized LOC107985508
NC_000021.9,22435032,22439067,MAPK6P2,minus,254664,mitogen-activated protein kinase 6 pseudogene 2
NC_000021.9,22555182,22560576,LOC107985494,plus,107985494,uncharacterized LOC107985494
NC_000021.9,23079284,23079392,MIR6130,plus,102466967,microRNA 6130
NC_000021.9,23090471,23091744,ZNF299P,minus,54012,"zinc finger protein 299, pseudogene"
NC_000021.9,23101190,23103271,MSANTD2P1,plus,100130310,Myb/SANT DNA binding domain containing 2 pseudogene 1
NC_000021.9,23281736,23281909,RNU2-55P,minus,106481961,"RNA, U2 small nuclear 55, pseudogene"
NC_000021.9,23361104,23384835,D21S2088E,minus,266917,D21S2088E
NC_000021.9,23390258,23391291,EEF1A1P1,plus,54054,eukaryotic translation elongation factor 1 alpha 1 pseudogene 1
NC_000021.9,23407492,23409222,TUBAP1,minus,54016,tubulin alpha pseudogene 1
NC_000021.9,23409127,23433312,LOC105372747,plus,105372747,uncharacterized LOC105372747
NC_000021.9,23413893,23423676,LOC107985512,minus,107985512,uncharacterized LOC107985512
NC_000021.9,23704243,23709345,LOC105372749,plus,105372749,uncharacterized LOC105372749
NC_000021.9,23812617,23876400,LOC105372750,plus,105372750,uncharacterized LOC105372750
NC_000021.9,23910126,23910356,VN2R20P,plus,100033408,vomeronasal 2 receptor 20 pseudogene
NC_000021.9,24304550,24321377,LINC01689,minus,101927869,long intergenic non-protein coding RNA 1689
NC_000021.9,24428740,24547942,LINC01684,plus,105372751,long intergenic non-protein coding RNA 1684
NC_000021.9,24840550,25057746,LINC01692,plus,339622,long intergenic non-protein coding RNA 1692
NC_000021.9,24987065,24993055,LOC107985516,minus,107985516,uncharacterized LOC107985516
NC_000021.9,25031018,25031920,LOC100419737,minus,100419737,MIA SH3 domain ER export factor 2 pseudogene
NC_000021.9,25101132,25101370,RN7SKP236,plus,106480906,RN7SK pseudogene 236
NC_000021.9,25202207,25202315,RNA5SP489,plus,100873731,"RNA, 5S ribosomal pseudogene 489"
NC_000021.9,25361800,25362920,RPL13AP7,plus,284821,ribosomal protein L13a pseudogene 7
NC_000021.9,25385820,25431701,LINC00158,minus,54072,long intergenic non-protein coding RNA 158
NC_000021.9,25446235,25446381,CYP2C63P,minus,107063541,"cytochrome P450 family 2 subfamily C member 63, pseudogene"
NC_000021.9,25446497,25518848,LOC105372753,minus,105372753,uncharacterized LOC105372753
NC_000021.9,25470109,25470201,LOC124905059,minus,124905059,uncharacterized LOC124905059
NC_000021.9,25562145,25575168,MIR155HG,plus,114614,MIR155 host gene
NC_000021.9,25573980,25574044,MIR155,plus,406947,microRNA 155
NC_000021.9,25582775,25583224,LINC00515,minus,282566,long intergenic non-protein coding RNA 515
NC_000021.9,25585656,25607859,MRPL39,minus,54148,mitochondrial ribosomal protein L39
NC_000021.9,25639258,25717562,JAM2,plus,58494,junctional adhesion molecule 2
NC_000021.9,25642848,25654637,LOC124905001,minus,124905001,uncharacterized LOC124905001
NC_000021.9,25643545,25644219,RNGTTP1,plus,100421428,RNA guanylyltransferase and 5'-phosphatase pseudogene 1
NC_000021.9,25692179,25693140,FDX1P2,plus,2216,ferredoxin 1 pseudogene 2
NC_000021.9,25696518,25720501,LOC124905002,minus,124905002,uncharacterized LOC124905002
NC_000021.9,25724500,25735653,ATP5PF,minus,522,ATP synthase peripheral stalk subunit F6
NC_000021.9,25734972,25772460,GABPA,plus,2551,GA binding protein transcription factor subunit alpha
NC_000021.9,25762639,25763381,LLPHP2,minus,106480300,LLPH pseudogene 2
NC_000021.9,25800151,25806993,LOC105372757,minus,105372757,uncharacterized LOC105372757
NC_000021.9,25862346,25865839,LOC105372756,plus,105372756,uncharacterized LOC105372756
NC_000021.9,25880550,26171128,APP,minus,351,amyloid beta precursor protein
NC_000021.9,25943044,25943145,RNU6-123P,minus,106479620,"RNA, U6 small nuclear 123, pseudogene"
NC_000021.9,26122706,26157139,LOC124900466,minus,124900466,uncharacterized LOC124900466
NC_000021.9,26170867,26217384,APP-DT,plus,118568803,APP divergent transcript
