"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000001.11,1137017,1144056,LINC01342,plus,254099,long intergenic non-protein coding RNA 1342
NC_000001.11,1162877,1170338,LOC124903818,plus,124903818,uncharacterized LOC124903818
NC_000001.11,1167104,1167198,MIR200B,plus,406984,microRNA 200b
NC_000001.11,1167863,1167952,MIR200A,plus,406983,microRNA 200a
NC_000001.11,1169005,1169087,MIR429,plus,554210,microRNA 429
NC_000001.11,1173056,1179555,TTLL10-AS1,minus,100506376,TTLL10 antisense RNA 1
NC_000001.11,1173880,1197936,TTLL10,plus,254173,tubulin tyrosine ligase like 10
NC_000001.11,1203508,1206592,TNFRSF18,minus,8784,TNF receptor superfamily member 18
NC_000001.11,1211340,1214153,TNFRSF4,minus,7293,TNF receptor superfamily member 4
NC_000001.11,1216931,1232001,SDF4,minus,51150,stromal cell derived factor 4
NC_000001.11,1232237,1235041,B3GALT6,plus,126792,"beta-1,3-galactosyltransferase 6"
NC_000001.11,1242453,1247280,C1QTNF12,minus,388581,C1q and TNF related 12
NC_000001.11,1253912,1273854,UBE2J2,minus,118424,ubiquitin conjugating enzyme E2 J2
NC_000001.11,1274002,1280607,LINC01786,plus,101928895,long intergenic non-protein coding RNA 1786
NC_000001.11,1280436,1292025,SCNN1D,plus,6339,sodium channel epithelial 1 subunit delta
NC_000001.11,1292391,1307930,ACAP3,minus,116983,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3"
NC_000001.11,1296110,1296170,MIR6726,minus,102465434,microRNA 6726
NC_000001.11,1304729,1304812,SNORD167,minus,109623456,"small nucleolar RNA, C/D box 167"
NC_000001.11,1308597,1311677,PUSL1,plus,126789,pseudouridine synthase like 1
NC_000001.11,1311600,1324660,INTS11,minus,54973,integrator complex subunit 11
NC_000001.11,1312502,1312566,MIR6727,minus,102465435,microRNA 6727
NC_000001.11,1324802,1328896,CPTP,plus,80772,ceramide-1-phosphate transfer protein
NC_000001.11,1331280,1335314,TAS1R3,plus,83756,taste 1 receptor member 3
NC_000001.11,1335278,1349418,DVL1,minus,1855,dishevelled segment polarity protein 1
NC_000001.11,1339650,1339708,MIR6808,minus,102466740,microRNA 6808
NC_000001.11,1352689,1363541,MXRA8,minus,54587,matrix remodeling associated 8
NC_000001.11,1373736,1375207,AURKAIP1,minus,54998,aurora kinase A interacting protein 1
NC_000001.11,1378640,1379084,NDUFB4P8,plus,107075246,NADH:ubiquinone oxidoreductase subunit B4 pseudogene 8
NC_000001.11,1385711,1399335,CCNL2,minus,81669,cyclin L2
NC_000001.11,1399530,1402046,MRPL20-AS1,plus,148413,MRPL20 antisense RNA 1
NC_000001.11,1401909,1407293,MRPL20,minus,55052,mitochondrial ribosomal protein L20
NC_000001.11,1405460,1405752,RN7SL657P,minus,107074708,"RNA, 7SL, cytoplasmic 657, pseudogene"
NC_000001.11,1408348,1410684,MRPL20-DT,plus,116435301,MRPL20 divergent transcript
NC_000001.11,1418420,1421276,ANKRD65,minus,441869,ankyrin repeat domain 65
NC_000001.11,1420166,1423287,ANKRD65-AS1,plus,105378585,ANKRD65 antisense RNA 1
NC_000001.11,1425871,1430255,TMEM88B,plus,643965,transmembrane protein 88B
NC_000001.11,1430157,1434573,LINC01770,minus,102724312,long intergenic non-protein coding RNA 1770
NC_000001.11,1433233,1435549,LOC107985729,plus,107985729,uncharacterized LOC107985729
NC_000001.11,1435690,1442882,VWA1,plus,64856,von Willebrand factor A domain containing 1
NC_000001.11,1449689,1470163,ATAD3C,plus,219293,ATPase family AAA domain containing 3C
NC_000001.11,1471765,1509466,ATAD3B,plus,83858,ATPase family AAA domain containing 3B
NC_000001.11,1512162,1534685,ATAD3A,plus,55210,ATPase family AAA domain containing 3A
NC_000001.11,1534778,1540624,TMEM240,minus,339453,transmembrane protein 240
NC_000001.11,1541673,1574863,SSU72,minus,29101,"SSU72 homolog, RNA polymerase II CTD phosphatase"
NC_000001.11,1598012,1600135,FNDC10,minus,643988,fibronectin type III domain containing 10
NC_000001.11,1599433,1607210,LOC105378586,plus,105378586,uncharacterized LOC105378586
NC_000001.11,1613731,1630605,MIB2,plus,142678,MIB E3 ubiquitin protein ligase 2
NC_000001.11,1624757,1631786,LOC124903821,minus,124903821,uncharacterized LOC124903821
NC_000001.11,1632173,1634654,MMP23B,plus,8510,matrix metallopeptidase 23B
NC_000001.11,1635225,1659004,CDK11B,minus,984,cyclin dependent kinase 11B
NC_000001.11,1661478,1692795,SLC35E2B,minus,728661,solute carrier family 35 member E2B
NC_000001.11,1673283,1674435,LOC100288379,plus,100288379,ribosomal protein S7 pseudogene
NC_000001.11,1699939,1701808,MMP23A,plus,8511,matrix metallopeptidase 23A (pseudogene)
NC_000001.11,1702379,1724357,CDK11A,minus,728642,cyclin dependent kinase 11A
NC_000001.11,1727385,1746070,SLC35E2A,minus,9906,solute carrier family 35 member E2A (pseudogene)
NC_000001.11,1735819,1737291,LOC100129381,plus,100129381,ribosomal protein S7 pseudogene
NC_000001.11,1745819,1751742,LOC112268218,plus,112268218,uncharacterized LOC112268218
NC_000001.11,1751232,1780514,NADK,minus,65220,NAD kinase
NC_000001.11,1785286,1891087,GNB1,minus,2782,G protein subunit beta 1
NC_000001.11,1891180,1892726,GNB1-DT,plus,105378949,GNB1 divergent transcript
NC_000001.11,1906002,1909126,LOC124903822,minus,124903822,uncharacterized LOC124903822
NC_000001.11,1915260,1917296,CALML6,plus,163688,calmodulin like 6
NC_000001.11,1917591,1919279,TMEM52,minus,339456,transmembrane protein 52
NC_000001.11,1921957,2003786,CFAP74,minus,85452,cilia and flagella associated protein 74
NC_000001.11,1957368,1959030,LOC107984872,plus,107984872,uncharacterized LOC107984872
NC_000001.11,2013198,2018088,LOC105378589,minus,105378589,uncharacterized LOC105378589
NC_000001.11,2019345,2030758,GABRD,plus,2563,gamma-aminobutyric acid type A receptor subunit delta
NC_000001.11,2035766,2047447,LOC105378590,minus,105378590,uncharacterized LOC105378590
NC_000001.11,2048504,2185395,PRKCZ,plus,5590,protein kinase C zeta
NC_000001.11,2049201,2050070,PRKCZ-DT,minus,105378591,PRKCZ divergent transcript
NC_000001.11,2181794,2183875,PRKCZ-AS1,minus,100506504,PRKCZ antisense RNA 1
NC_000001.11,2184477,2212720,FAAP20,minus,199990,FA core complex associated protein 20
NC_000001.11,2189798,2192458,LOC112268219,plus,112268219,uncharacterized LOC112268219
NC_000001.11,2207013,2209335,LOC105378593,plus,105378593,uncharacterized LOC105378593
NC_000001.11,2212391,2220749,LOC124903823,plus,124903823,uncharacterized LOC124903823
NC_000001.11,2228319,2310213,SKI,plus,6497,SKI proto-oncogene
NC_000001.11,2314995,2319268,LOC124903824,plus,124903824,uncharacterized LOC124903824
NC_000001.11,2321253,2391554,MORN1,minus,79906,MORN repeat containing 1
NC_000001.11,2350414,2352661,LOC100129534,minus,100129534,small nuclear ribonucleoprotein polypeptide N pseudogene
NC_000001.11,2391841,2405436,RER1,plus,11079,retention in endoplasmic reticulum sorting receptor 1
NC_000001.11,2403974,2413827,PEX10,minus,5192,peroxisomal biogenesis factor 10
NC_000001.11,2415943,2505532,PLCH2,plus,9651,phospholipase C eta 2
NC_000001.11,2508537,2526596,PANK4,minus,55229,pantothenate kinase 4 (inactive)
NC_000001.11,2528745,2530263,HES5,minus,388585,hes family bHLH transcription factor 5
NC_000001.11,2549920,2557011,TNFRSF14-AS1,minus,115110,TNFRSF14 antisense RNA 1
NC_000001.11,2554234,2563829,TNFRSF14,plus,8764,TNF receptor superfamily member 14
NC_000001.11,2566535,2584534,LOC100996583,plus,100996583,uncharacterized LOC100996583
NC_000001.11,2586523,2591468,PRXL2B,plus,127281,peroxiredoxin like 2B
NC_000001.11,2590639,2633016,MMEL1,minus,79258,membrane metalloendopeptidase like 1
NC_000001.11,2628756,2636620,MMEL1-AS1,plus,105378597,MMEL1 antisense RNA 1
NC_000001.11,2636986,2801693,TTC34,minus,100287898,tetratricopeptide repeat domain 34
NC_000001.11,2701377,2702276,LOC105378602,plus,105378602,uncharacterized LOC105378602
NC_000001.11,2762488,2763387,LOC105378601,plus,105378601,uncharacterized LOC105378601
NC_000001.11,2763419,2767518,LOC112268220,plus,112268220,uncharacterized LOC112268220
NC_000001.11,2764564,2765629,LOC107985732,plus,107985732,uncharacterized LOC107985732
NC_000001.11,2766073,2766972,LOC105378600,plus,105378600,uncharacterized LOC105378600
NC_000001.11,2767828,2784745,LOC105378598,plus,105378598,uncharacterized LOC105378598
NC_000001.11,2771826,2772891,LOC107984904,plus,107984904,uncharacterized LOC107984904
NC_000001.11,2773495,2774394,LOC105378599,plus,105378599,uncharacterized LOC105378599
NC_000001.11,2814058,2817767,LOC124903825,plus,124903825,uncharacterized LOC124903825
NC_000001.11,2814385,2816806,LOC124903826,minus,124903826,uncharacterized LOC124903826
NC_000001.11,3021467,3022903,ACTRT2,plus,140625,actin related protein T2
NC_000001.11,3055423,3075562,LOC124903827,minus,124903827,translation initiation factor IF-2
NC_000001.11,3059617,3067725,PRDM16-DT,minus,440556,PRDM16 divergent transcript
NC_000001.11,3069203,3438621,PRDM16,plus,63976,PR/SET domain 16
NC_000001.11,3069658,3070697,LOC100420339,plus,100420339,opioid growth factor receptor pseudogene
NC_000001.11,3127975,3128035,MIR4251,plus,100422968,microRNA 4251
NC_000001.11,3161281,3166895,LOC105378606,minus,105378606,uncharacterized LOC105378606
NC_000001.11,3187558,3195526,LOC107984909,plus,107984909,uncharacterized LOC107984909
NC_000001.11,3210736,3213745,LOC105378605,minus,105378605,uncharacterized LOC105378605
NC_000001.11,3266945,3297275,LOC124903828,plus,124903828,collagen alpha-5(IV) chain-like
NC_000001.11,3306653,3323497,LOC105378604,minus,105378604,uncharacterized LOC105378604
NC_000001.11,3454665,3481113,ARHGEF16,plus,27237,Rho guanine nucleotide exchange factor 16
NC_000001.11,3487951,3624786,MEGF6,minus,1953,multiple EGF like domains 6
NC_000001.11,3548480,3550572,LOC105378608,plus,105378608,uncharacterized LOC105378608
NC_000001.11,3560695,3560790,MIR551A,minus,693135,microRNA 551a
NC_000001.11,3625015,3630127,TPRG1L,plus,127262,tumor protein p63 regulated 1 like
NC_000001.11,3630770,3650103,WRAP73,minus,49856,"WD repeat containing, antisense to TP73"
NC_000001.11,3652516,3736201,TP73,plus,7161,tumor protein p73
NC_000001.11,3658643,3668945,TP73-AS3,minus,105378610,TP73 antisense RNA 3
NC_000001.11,3712200,3714298,TP73-AS2,minus,117134600,TP73 antisense RNA 2
NC_000001.11,3735984,3747373,GFOD3P,minus,57212,"Gfo/Idh/MocA-like oxidoreductase domain containing 3, pseudogene"
NC_000001.11,3752450,3771645,CCDC27,plus,148870,coiled-coil domain containing 27
NC_000001.11,3772749,3775956,SMIM1,plus,388588,small integral membrane protein 1 (Vel blood group)
NC_000001.11,3778559,3796498,LRRC47,minus,57470,leucine rich repeat containing 47
NC_000001.11,3782815,3783111,RN7SL574P,plus,106481079,"RNA, 7SL, cytoplasmic 574, pseudogene"
NC_000001.11,3812086,3857211,CEP104,minus,9731,centrosomal protein 104
NC_000001.11,3849811,3851719,LOC124903829,minus,124903829,uncharacterized LOC124903829
NC_000001.11,3857476,3885429,DFFB,plus,1677,DNA fragmentation factor subunit beta
NC_000001.11,3889133,3900272,C1orf174,minus,339448,chromosome 1 open reading frame 174
NC_000001.11,3900404,3915447,LINC01134,plus,100133612,long intergenic non-protein coding RNA 1134
NC_000001.11,3940612,3952583,LINC01346,plus,728716,long intergenic non-protein coding RNA 1346
NC_000001.11,3947149,3948980,LINC01345,minus,105376672,long intergenic non-protein coding RNA 1345
NC_000001.11,3976090,4012704,LINC02780,plus,105376673,long intergenic non-protein coding RNA 2780
NC_000001.11,4175463,4175899,EEF1DP6,minus,644357,eukaryotic translation elongation factor 1 delta pseudogene 6
NC_000001.11,4412051,4424684,LINC01777,plus,284661,long intergenic non-protein coding RNA 1777
NC_000001.11,4432146,4443634,LOC105376674,plus,105376674,uncharacterized LOC105376674
NC_000001.11,4552005,4556565,LOC124904578,minus,124904578,uncharacterized LOC124904578
NC_000001.11,4571487,4583706,LINC01646,plus,105376679,long intergenic non-protein coding RNA 1646
NC_000001.11,4654609,4792534,AJAP1,plus,55966,adherens junctions associated protein 1
NC_000001.11,4973391,4983958,LINC02781,plus,105376680,long intergenic non-protein coding RNA 2781
NC_000001.11,4992630,4998716,LOC124904589,minus,124904589,uncharacterized LOC124904589
NC_000001.11,4997369,5004349,LOC102724429,plus,102724429,uncharacterized LOC102724429
NC_000001.11,5086459,5098548,LINC02782,minus,105376681,long intergenic non-protein coding RNA 2782
NC_000001.11,5131856,5135311,LOC105376682,plus,105376682,uncharacterized LOC105376682
NC_000001.11,5422642,5428379,LOC124904590,plus,124904590,uncharacterized LOC124904590
NC_000001.11,5470329,5481317,LOC107984911,minus,107984911,uncharacterized LOC107984911
NC_000001.11,5490842,5494629,LOC105376686,minus,105376686,uncharacterized LOC105376686
NC_000001.11,5680952,5681026,LOC124900451,plus,124900451,small nucleolar RNA SNORD66
NC_000001.11,5704311,5713958,LOC124903830,minus,124903830,uncharacterized LOC124903830
NC_000001.11,5862672,5862741,MIR4689,minus,100616421,microRNA 4689
NC_000001.11,5862811,5992425,NPHP4,minus,261734,nephrocystin 4
NC_000001.11,5992676,6101180,KCNAB2,plus,8514,potassium voltage-gated channel subfamily A regulatory beta subunit 2
NC_000001.11,6085255,6086371,LOC124903831,plus,124903831,uncharacterized LOC124903831
NC_000001.11,6101787,6180321,CHD5,minus,26038,chromodomain helicase DNA binding protein 5
NC_000001.11,6185020,6199595,RPL22,minus,6146,ribosomal protein L22
NC_000001.11,6204840,6205780,RNF207-AS1,minus,102724450,RNF207 antisense RNA 1
NC_000001.11,6206119,6221299,RNF207,plus,388591,ring finger protein 207
NC_000001.11,6221193,6235964,ICMT,minus,23463,isoprenylcysteine carboxyl methyltransferase
NC_000001.11,6236240,6239444,ICMT-DT,plus,148645,ICMT divergent transcript
NC_000001.11,6244179,6245578,HES3,plus,390992,hes family bHLH transcription factor 3
NC_000001.11,6247353,6261098,GPR153,minus,387509,G protein-coupled receptor 153
NC_000001.11,6264272,6393767,ACOT7,minus,11332,acyl-CoA thioesterase 7
NC_000001.11,6415232,6419919,HES2,minus,54626,hes family bHLH transcription factor 2
NC_000001.11,6424776,6461370,ESPN,plus,83715,espin
NC_000001.11,6429834,6429896,MIR4252,minus,100422975,microRNA 4252
NC_000001.11,6460786,6466173,TNFRSF25,minus,8718,TNF receptor superfamily member 25
NC_000001.11,6467122,6520092,PLEKHG5,minus,57449,pleckstrin homology and RhoGEF domain containing G5
NC_000001.11,6521347,6554513,NOL9,minus,79707,nucleolar protein 9
NC_000001.11,6540854,6540964,RNU6-731P,plus,106481411,"RNA, U6 small nuclear 731, pseudogene"
NC_000001.11,6555307,6579755,TAS1R1,plus,80835,taste 1 receptor member 1
NC_000001.11,6567548,6579433,LOC107984912,minus,107984912,uncharacterized LOC107984912
NC_000001.11,6579994,6589280,ZBTB48,plus,3104,zinc finger and BTB domain containing 48
NC_000001.11,6590724,6602869,KLHL21,minus,9903,kelch like family member 21
NC_000001.11,6603447,6613387,LOC107984913,minus,107984913,uncharacterized LOC107984913
NC_000001.11,6613731,6624030,PHF13,plus,148479,PHD finger protein 13
NC_000001.11,6624868,6635595,THAP3,plus,90326,THAP domain containing 3
NC_000001.11,6634170,6701816,DNAJC11,minus,55735,DnaJ heat shock protein family (Hsp40) member C11
NC_000001.11,6724745,6730012,LINC01672,plus,100505887,long intergenic non-protein coding RNA 1672
NC_000001.11,6752723,6752821,LOC124904847,plus,124904847,small nucleolar RNA U13
NC_000001.11,6783892,6784980,CAMTA1-DT,minus,110841581,CAMTA1 divergent transcript
NC_000001.11,6785454,7769706,CAMTA1,plus,23261,calmodulin binding transcription activator 1
NC_000001.11,6828817,6852145,LOC124903832,plus,124903832,uncharacterized LOC124903832
NC_000001.11,6834282,6834637,RPL37P9,minus,100270828,ribosomal protein L37 pseudogene 9
NC_000001.11,7008376,7014279,CAMTA1-AS3,minus,127138864,CAMTA1 antisense RNA 3
NC_000001.11,7219360,7219524,RNU1-8P,plus,106481604,"RNA, U1 small nuclear 8, pseudogene"
NC_000001.11,7364394,7370270,CAMTA1-IT1,plus,124900385,CAMTA1 intronic transcript 1
NC_000001.11,7382487,7389754,CAMTA1-AS2,minus,102725193,CAMTA1 antisense RNA 2
NC_000001.11,7440567,7441617,CAMTA1-AS1,minus,101928836,CAMTA1 antisense RNA 1
NC_000001.11,7503037,7508625,LOC105376691,plus,105376691,uncharacterized LOC105376691
NC_000001.11,7693124,7704562,LOC105376689,minus,105376689,translation initiation factor IF-2
NC_000001.11,7771296,7781432,VAMP3,plus,9341,vesicle associated membrane protein 3
NC_000001.11,7784291,7845177,PER3,plus,8863,period circadian regulator 3
NC_000001.11,7809137,7827118,LOC124903833,minus,124903833,uncharacterized LOC124903833
NC_000001.11,7847612,7913249,UTS2,minus,10911,urotensin 2
NC_000001.11,7915871,7940839,TNFRSF9,minus,3604,TNF receptor superfamily member 9
NC_000001.11,7930279,7930348,TRUND-NNN4-1,minus,103482530,tRNA-undetermined (NNN) 4-1
NC_000001.11,7961711,7985505,PARK7,plus,11315,Parkinsonism associated deglycase
NC_000001.11,7999127,8006733,LOC124903834,plus,124903834,uncharacterized LOC124903834
NC_000001.11,8011727,8026309,ERRFI1,minus,54206,ERBB receptor feedback inhibitor 1
NC_000001.11,8026493,8127070,ERRFI1-DT,plus,121832806,ERRFI1 divergent transcript
NC_000001.11,8057181,8058487,RPL7AP18,minus,390993,ribosomal protein L7a pseudogene 18
NC_000001.11,8129155,8147644,LOC107984915,minus,107984915,uncharacterized LOC107984915
NC_000001.11,8189826,8192773,LOC100129776,plus,100129776,eukaryotic translation initiation factor 2 subunit gamma pseudogene
NC_000001.11,8206434,8206597,RNU1-7P,minus,106481952,"RNA, U1 small nuclear 7, pseudogene"
NC_000001.11,8208672,8215210,LINC01714,plus,102724539,long intergenic non-protein coding RNA 1714
NC_000001.11,8239958,8249007,LOC105376695,plus,105376695,uncharacterized LOC105376695
NC_000001.11,8259371,8296449,LOC124903835,plus,124903835,uncharacterized LOC124903835
NC_000001.11,8292157,8292263,RNU6-991P,minus,106480004,"RNA, U6 small nuclear 991, pseudogene"
NC_000001.11,8318114,8344165,SLC45A1,plus,50651,solute carrier family 45 member 1
NC_000001.11,8352404,8817640,RERE,minus,473,arginine-glutamic acid dipeptide repeats
NC_000001.11,8424645,8435016,RERE-AS1,plus,102724552,RERE antisense RNA 1
NC_000001.11,8494800,8494913,SNORD128,minus,106632271,"small nucleolar RNA, C/D box 128"
NC_000001.11,8511795,8511919,LOC124900452,minus,124900452,small nucleolar RNA SNORA77
NC_000001.11,8750410,8751091,RPL7P11,plus,100270823,ribosomal protein L7 pseudogene 11
NC_000001.11,8786129,8786951,RPL7P7,minus,644896,ribosomal protein L7 pseudogene 7
NC_000001.11,8798438,8799557,RPL27P3,plus,100128662,ribosomal protein L27 pseudogene
NC_000001.11,8831113,8831432,RPL23AP19,plus,100131143,ribosomal protein L23a pseudogene 19
NC_000001.11,8861000,8878686,ENO1,minus,2023,enolase 1
NC_000001.11,8866502,8866590,MIR6728,minus,102465436,microRNA 6728
NC_000001.11,8878835,8879885,ENO1-AS1,plus,100505975,ENO1 antisense RNA 1
NC_000001.11,8883427,8883533,RNU6-304P,minus,106481275,"RNA, U6 small nuclear 304, pseudogene"
NC_000001.11,8893411,8894603,HMGN2P17,plus,100113373,high mobility group nucleosomal binding domain 2 pseudogene 17
NC_000001.11,8905216,8926874,LOC112268261,minus,112268261,uncharacterized LOC112268261
NC_000001.11,8945868,8975092,CA6,plus,765,carbonic anhydrase 6
NC_000001.11,8979576,8979874,RN7SL451P,minus,106480377,"RNA, 7SL, cytoplasmic 451, pseudogene"
NC_000001.11,8992534,9026423,SLC2A7,minus,155184,solute carrier family 2 member 7
NC_000001.11,9035106,9094195,SLC2A5,minus,6518,solute carrier family 2 member 5
NC_000001.11,9082696,9082879,LOC124900441,plus,124900441,small Cajal body-specific RNA 16
NC_000001.11,9100305,9129102,GPR157,minus,80045,G protein-coupled receptor 157
NC_000001.11,9148011,9182338,MIR34AHG,minus,106614088,MIR34A host gene
NC_000001.11,9151668,9151777,MIR34A,minus,407040,microRNA 34a
NC_000001.11,9182204,9192086,LNCTAM34A,plus,102724571,long non coding transcriptional activator of miR34a
NC_000001.11,9234774,9271337,H6PD,plus,9563,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase
NC_000001.11,9241963,9242718,LOC124903836,minus,124903836,uncharacterized LOC124903836
NC_000001.11,9292894,9369532,SPSB1,plus,80176,splA/ryanodine receptor domain and SOCS box containing 1
NC_000001.11,9425094,9428996,LINC02606,minus,100506022,long intergenic non-protein coding RNA 2606
NC_000001.11,9437669,9437778,RNA5SP40,minus,100873279,"RNA, 5S ribosomal pseudogene 40"
NC_000001.11,9539465,9585173,SLC25A33,plus,84275,solute carrier family 25 member 33
NC_000001.11,9576405,9577081,RPL9P11,plus,642740,ribosomal protein L9 pseudogene 11
NC_000001.11,9588911,9614877,TMEM201,plus,199953,transmembrane protein 201
NC_000001.11,9614664,9622316,LOC124903837,plus,124903837,uncharacterized LOC124903837
NC_000001.11,9627258,9729114,PIK3CD,plus,5293,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
NC_000001.11,9628447,9629427,LOC105376712,minus,105376712,uncharacterized LOC105376712
NC_000001.11,9652610,9654586,PIK3CD-AS1,minus,644997,PIK3CD antisense RNA 1
NC_000001.11,9662288,9662628,RPL26P7,minus,100270883,ribosomal protein L26 pseudogene 7
NC_000001.11,9672426,9687574,PIK3CD-AS2,minus,101929074,PIK3CD antisense RNA 2
NC_000001.11,9718103,9718736,LOC124903839,minus,124903839,uncharacterized LOC124903839
NC_000001.11,9728926,9824526,CLSTN1,minus,22883,calsyntenin 1
NC_000001.11,9780822,9781440,MZT1P1,plus,106480302,mitotic spindle organizing protein 1 pseudogene 1
NC_000001.11,9848276,9910269,CTNNBIP1,minus,56998,catenin beta interacting protein 1
NC_000001.11,9850665,9855492,LOC105376717,plus,105376717,uncharacterized LOC105376717
NC_000001.11,9879947,9883698,LOC124903838,minus,124903838,uncharacterized LOC124903838
NC_000001.11,9922118,9943391,LZIC,minus,84328,leucine zipper and CTNNBIP1 domain containing
NC_000001.11,9942923,9996892,NMNAT1,plus,64802,nicotinamide nucleotide adenylyltransferase 1
NC_000001.11,9947318,9947562,RN7SKP269,plus,106480915,RN7SK pseudogene 269
NC_000001.11,9950572,9960787,TMEM274P,minus,113391335,"transmembrane protein 274, pseudogene"
NC_000001.11,9967381,9967458,MIR5697,plus,100847055,microRNA 5697
NC_000001.11,9996719,9998089,LOC124903840,minus,124903840,basic salivary proline-rich protein 2-like
NC_000001.11,9997228,10016021,RBP7,plus,116362,retinol binding protein 7
NC_000001.11,10032958,10181239,UBE4B,plus,10277,ubiquitination factor E4B
NC_000001.11,10054412,10054781,RPL21P21,minus,100270877,ribosomal protein L21 pseudogene 21
NC_000001.11,10058673,10059654,PGAM1P11,plus,100420660,phosphoglycerate mutase 1 pseudogene 11
NC_000001.11,10163268,10163374,RNU6-828P,plus,106479932,"RNA, U6 small nuclear 828, pseudogene"
NC_000001.11,10210570,10381603,KIF1B,plus,23095,kinesin family member 1B
NC_000001.11,10298966,10299070,RNU6-37P,plus,106478920,"RNA, U6 small nuclear 37, pseudogene"
