"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000007.14,4722485,4730021,LOC124901581,plus,124901581,uncharacterized LOC124901581
NC_000007.14,4775623,4794397,AP5Z1,plus,9907,adaptor related protein complex 5 subunit zeta 1
NC_000007.14,4788565,4788639,MIR4656,minus,100616465,microRNA 4656
NC_000007.14,4797055,4883716,RADIL,minus,55698,Rap associating with DIL domain
NC_000007.14,4837388,4837450,SNORD165,minus,109623455,"small nucleolar RNA, C/D box 165"
NC_000007.14,4857738,4862030,PAPOLB,minus,56903,poly(A) polymerase beta
NC_000007.14,4865368,4865824,RPL22P16,minus,100270959,ribosomal protein L22 pseudogene 16
NC_000007.14,4892245,4959187,MMD2,minus,221938,monocyte to macrophage differentiation associated 2
NC_000007.14,4973985,4998169,RNF216P1,plus,441191,ring finger protein 216 pseudogene 1
NC_000007.14,5029316,5039560,SPDYE19P,minus,100130307,"speedy/RINGO cell cycle regulator family member E19, pseudogene"
NC_000007.14,5033757,5034750,LOC105375134,plus,105375134,uncharacterized LOC105375134
NC_000007.14,5045860,5073221,RBAK-RBAKDN,plus,100533952,RBAK-RBAKDN readthrough
NC_000007.14,5045860,5069487,RBAK,plus,57786,RB associated KRAB zinc finger
NC_000007.14,5072060,5073223,RBAKDN,plus,389458,RBAK downstream neighbor
NC_000007.14,5117090,5118088,OR10AH1P,plus,402246,olfactory receptor family 10 subfamily AH member 1 pseudogene
NC_000007.14,5121310,5144546,ZNF890P,minus,645700,"zinc finger protein 890, pseudogene"
NC_000007.14,5180061,5180162,RNU6-215P,plus,106481245,"RNA, U6 small nuclear 215, pseudogene"
NC_000007.14,5190233,5233855,WIPI2,plus,26100,"WD repeat domain, phosphoinositide interacting 2"
NC_000007.14,5282943,5306912,SLC29A4,plus,222962,solute carrier family 29 member 4
NC_000007.14,5306811,5423834,TNRC18,minus,84629,trinucleotide repeat containing 18
NC_000007.14,5426277,5428927,LINC02983,minus,100129484,long intergenic non-protein coding RNA 2983
NC_000007.14,5428184,5429636,LINC03073,plus,128071541,long intergenic non-protein coding RNA 3073
NC_000007.14,5454425,5513809,FBXL18,minus,80028,F-box and leucine rich repeat protein 18
NC_000007.14,5485395,5485501,LOC124901847,plus,124901847,small nucleolar RNA U13
NC_000007.14,5495819,5495917,MIR589,minus,693174,microRNA 589
NC_000007.14,5513854,5525545,LOC221946,plus,221946,uncharacterized LOC221946
NC_000007.14,5527148,5530601,ACTB,minus,60,actin beta
NC_000007.14,5560717,5561218,LOC100288712,plus,100288712,S100 calcium binding protein A11 pseudogene
NC_000007.14,5592816,5606655,FSCN1,plus,6624,fascin actin-bundling protein 1
NC_000007.14,5620047,5781663,RNF216,minus,54476,ring finger protein 216
NC_000007.14,5662432,5680461,RNF216-IT1,minus,100874342,RNF216 intronic transcript 1
NC_000007.14,5711840,5711910,MIR6874,minus,102466203,microRNA 6874
NC_000007.14,5823160,5854435,ZNF815P,plus,401303,"zinc finger protein 815, pseudogene"
NC_000007.14,5859718,5886363,OCM,plus,654231,oncomodulin
NC_000007.14,5871759,5872050,RN7SL556P,minus,106481073,"RNA, 7SL, cytoplasmic 556, pseudogene"
NC_000007.14,5898733,5926550,CCZ1,plus,51622,"CCZ1 homolog, vacuolar protein trafficking and biogenesis associated"
NC_000007.14,5926136,5970851,RSPH10B,minus,222967,radial spoke head 10 homolog B
NC_000007.14,5970925,6009106,PMS2,minus,5395,"PMS1 homolog 2, mismatch repair system component"
NC_000007.14,6009272,6023834,AIMP2,plus,7965,aminoacyl tRNA synthetase complex interacting multifunctional protein 2
NC_000007.14,6016877,6017011,SNORA80D,plus,109616999,"small nucleolar RNA, H/ACA box 80D"
NC_000007.14,6022247,6059175,EIF2AK1,minus,27102,eukaryotic translation initiation factor 2 alpha kinase 1
NC_000007.14,6031376,6036552,ANKRD61,plus,100310846,ankyrin repeat domain 61
NC_000007.14,6047721,6048023,RN7SL851P,minus,106480537,"RNA, 7SL, cytoplasmic 851, pseudogene"
NC_000007.14,6057500,6057604,RNU6-218P,plus,106479663,"RNA, U6 small nuclear 218, pseudogene"
NC_000007.14,6081241,6161564,USP42,plus,84132,ubiquitin specific peptidase 42
NC_000007.14,6161779,6272624,CYTH3,minus,9265,cytohesin 3
NC_000007.14,6329411,6348967,FAM220A,minus,84792,family with sequence similarity 220 member A
NC_000007.14,6329411,6348967,SMIM10L3,minus,122526779,small integral membrane protein 10 like 3
NC_000007.14,6365451,6365770,RPSAP73,plus,107075250,ribosomal protein SA pseudogene 73
NC_000007.14,6374527,6403967,RAC1,plus,5879,Rac family small GTPase 1
NC_000007.14,6409129,6447954,DAGLB,minus,221955,diacylglycerol lipase beta
NC_000007.14,6461089,6484152,KDELR2,minus,11014,KDEL endoplasmic reticulum protein retention receptor 2
NC_000007.14,6490741,6491101,RPL31P34,minus,100271193,ribosomal protein L31 pseudogene 34
NC_000007.14,6496778,6551461,GRID2IP,minus,392862,Grid2 interacting protein
NC_000007.14,6504511,6517035,LOC101927325,plus,101927325,uncharacterized LOC101927325
NC_000007.14,6577454,6589374,ZDHHC4,plus,55146,zinc finger DHHC-type palmitoyltransferase 4
NC_000007.14,6588923,6589904,LOC124901582,minus,124901582,uncharacterized LOC124901582
NC_000007.14,6590021,6608726,INTS15,plus,79034,integrator complex subunit 15
NC_000007.14,6615610,6624290,ZNF853,plus,54753,zinc finger protein 853
NC_000007.14,6637318,6658279,ZNF316,plus,100131017,zinc finger protein 316
NC_000007.14,6664398,6673222,LOC124901583,plus,124901583,uncharacterized LOC124901583
NC_000007.14,6673225,6675293,LOC100419773,plus,100419773,zinc finger protein 33B pseudogene
NC_000007.14,6688433,6706947,ZNF12,minus,7559,zinc finger protein 12
NC_000007.14,6713339,6723768,SPDYE20P,minus,101060280,"speedy/RINGO cell cycle regulator family member E20, pseudogene"
NC_000007.14,6735305,6751601,PMS2CL,plus,441194,PMS2 C-terminal like (pseudogene)
NC_000007.14,6752100,6798765,RSPH10B2,plus,728194,radial spoke head 10 homolog B2
NC_000007.14,6798937,6826275,CCZ1B,minus,221960,"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated"
NC_000007.14,6834823,6835794,OR7E39P,minus,253933,olfactory receptor family 7 subfamily E member 39 pseudogene
NC_000007.14,6855039,6859831,UNC93B2,minus,641922,unc-93 homolog B2 (pseudogene)
NC_000007.14,6866656,6867622,OR7E136P,minus,155340,olfactory receptor family 7 subfamily E member 136 pseudogene
NC_000007.14,6879622,6880580,OR7E59P,minus,402249,olfactory receptor family 7 subfamily E member 59 pseudogene
NC_000007.14,6895600,6900624,EVA1CP3,minus,100420863,EVA1C pseudogene 3
NC_000007.14,6923812,6931831,ALG1L5P,plus,647415,"ALG1 like 5, pseudogene"
NC_000007.14,6930780,6939613,FAM86LP,minus,641924,"family with sequence similarity 86 member L, pseudogene"
NC_000007.14,6950450,6960048,LOC112267992,minus,112267992,uncharacterized LOC112267992
NC_000007.14,6961845,6987583,LOC107986763,minus,107986763,uncharacterized LOC107986763
NC_000007.14,6990241,7111275,LOC105375138,plus,105375138,uncharacterized LOC105375138
NC_000007.14,7001528,7003188,LOC124901585,minus,124901585,uncharacterized LOC124901585
NC_000007.14,7066964,7067045,MIR3683,minus,100500886,microRNA 3683
NC_000007.14,7075770,7096786,LOC100131257,minus,100131257,zinc finger protein 655 pseudogene
NC_000007.14,7100516,7104431,LOC124901584,minus,124901584,uncharacterized LOC124901584
NC_000007.14,7157377,7248616,C1GALT1,plus,56913,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"
NC_000007.14,7255154,7278069,LINC03016,plus,101927354,long intergenic non-protein coding RNA 3016
NC_000007.14,7271404,7377412,LOC107986764,plus,107986764,uncharacterized LOC107986764
NC_000007.14,7338194,7543870,COL28A1,minus,340267,collagen type XXVIII alpha 1 chain
NC_000007.14,7550104,7566065,MIOS-DT,minus,101927391,MIOS divergent transcript
NC_000007.14,7566884,7609144,MIOS,plus,54468,meiosis regulator for oocyte development
NC_000007.14,7636518,7718607,RPA3,minus,6119,replication protein A3
NC_000007.14,7640752,7879223,UMAD1,plus,729852,UBAP1-MVB12-associated (UMA) domain containing 1
NC_000007.14,7735774,7736828,LOC100533631,minus,100533631,5-azacytidine induced 2 pseudogene
NC_000007.14,7742087,7742577,RPL23AP51,minus,100271464,ribosomal protein L23a pseudogene 51
NC_000007.14,7796448,7796964,LOC105379719,plus,105379719,uncharacterized LOC105379719
NC_000007.14,7870668,7923221,LOC124901586,minus,124901586,uncharacterized LOC124901586
NC_000007.14,7906519,7906624,RNU6-534P,plus,106481978,"RNA, U6 small nuclear 534, pseudogene"
NC_000007.14,7909127,7910455,CCNB2P1,minus,100132073,cyclin B2 pseudogene 1
NC_000007.14,7949839,7968752,GLCCI1-DT,minus,100505921,GLCCI1 divergent transcript
NC_000007.14,7968796,8089080,GLCCI1,plus,113263,glucocorticoid induced 1
NC_000007.14,7980277,7982429,LOC100421597,plus,100421597,peptidylprolyl isomerase like 4 pseudogene
NC_000007.14,8091204,8095687,LOC105375142,plus,105375142,uncharacterized LOC105375142
NC_000007.14,8113184,8262555,ICA1,minus,3382,islet cell autoantigen 1
NC_000007.14,8209800,8215651,LOC124901587,plus,124901587,uncharacterized LOC124901587
NC_000007.14,8262225,8343281,ICA1-AS1,plus,100505938,ICA1 antisense RNA 1
NC_000007.14,8433609,8752961,NXPH1,plus,30010,neurexophilin 1
NC_000007.14,8564525,8632463,LOC105375144,minus,105375144,uncharacterized LOC105375144
NC_000007.14,8938784,8939454,RPL9P19,plus,100129634,ribosomal protein L9 pseudogene 19
NC_000007.14,9614908,9616186,GAPDHP68,plus,100132601,glyceraldehyde 3 phosphate dehydrogenase pseudogene 68
NC_000007.14,9621805,9769513,LOC105375148,plus,105375148,uncharacterized LOC105375148
NC_000007.14,9634270,9635817,PER3P1,plus,168741,PER3 pseudogene 1
NC_000007.14,9639521,9667188,LOC105375145,minus,105375145,uncharacterized LOC105375145
NC_000007.14,9726073,9728289,LOC340268,plus,340268,C3 and PZP like alpha-2-macroglobulin domain containing 8 pseudogene
NC_000007.14,9757522,9929556,LOC105375147,minus,105375147,uncharacterized LOC105375147
NC_000007.14,9960950,9986366,LOC105375146,plus,105375146,uncharacterized LOC105375146
NC_000007.14,10087250,10156967,LOC105375149,minus,105375149,uncharacterized LOC105375149
NC_000007.14,10207293,10215733,LOC105375150,minus,105375150,uncharacterized LOC105375150
NC_000007.14,10222797,10223011,LOC124901860,plus,124901860,small nucleolar RNA U3
NC_000007.14,10449820,10779944,MGC4859,minus,79150,uncharacterized LOC79150
NC_000007.14,10451236,10453497,HSPA8P8,plus,100287551,heat shock protein family A (Hsp70) member 8 pseudogene 8
NC_000007.14,10476400,10477346,LOC101154643,plus,101154643,cyclin dependent kinase 2 associated protein 2 pseudogene
NC_000007.14,10636962,10638252,LOC124901588,minus,124901588,uncharacterized LOC124901588
NC_000007.14,10640344,10675391,LOC107986766,plus,107986766,uncharacterized LOC107986766
NC_000007.14,10663337,10703555,LOC124900231,minus,124900231,uncharacterized LOC124900231
NC_000007.14,10702676,10707538,LOC100131472,plus,100131472,uncharacterized LOC100131472
NC_000007.14,10931943,10940153,NDUFA4,minus,4697,NDUFA4 mitochondrial complex associated
NC_000007.14,10940256,10968434,LOC107986767,plus,107986767,uncharacterized LOC107986767
NC_000007.14,10973872,11169618,PHF14,plus,9678,PHD finger protein 14
NC_000007.14,11006352,11006878,RPL23AP52,minus,100271465,ribosomal protein L23a pseudogene 52
NC_000007.14,11257375,11258563,NPM1P11,minus,10836,nucleophosmin 1 pseudogene 11
NC_000007.14,11334773,11341442,LOC124901590,minus,124901590,uncharacterized LOC124901590
NC_000007.14,11370365,11832198,THSD7A,minus,221981,thrombospondin type 1 domain containing 7A
NC_000007.14,11583893,11591556,LOC105375151,plus,105375151,uncharacterized LOC105375151
NC_000007.14,11820120,11821299,THRAP3P3,minus,100421595,THRAP3 pseudogene 3
NC_000007.14,11889871,12094737,LOC124901589,minus,124901589,uncharacterized LOC124901589
NC_000007.14,12211294,12243367,TMEM106B,plus,54664,transmembrane protein 106B
NC_000007.14,12330885,12403865,VWDE,minus,221806,von Willebrand factor D and EGF domains
NC_000007.14,12406138,12408426,LOC105375154,plus,105375154,uncharacterized LOC105375154
NC_000007.14,12433396,12443799,LOC105375155,minus,105375155,uncharacterized LOC105375155
NC_000007.14,12439419,12440410,LOC100419641,minus,100419641,"CTAGE family member 5, ER export factor"
NC_000007.14,12471342,12472826,SSBL5P,plus,389465,"small RNA binding exonuclease protection factor La like 5, pseudogene"
NC_000007.14,12474651,12496511,LOC105375156,minus,105375156,uncharacterized LOC105375156
NC_000007.14,12483344,12542188,C7orf78,plus,102725191,chromosome 7 open reading frame 78
NC_000007.14,12491095,12492004,TAS2R2,plus,338396,taste 2 receptor member 2 (gene/pseudogene)
NC_000007.14,12563893,12595207,LOC107986768,minus,107986768,uncharacterized LOC107986768
NC_000007.14,12570720,12660182,SCIN,plus,85477,scinderin
NC_000007.14,12674036,12675590,LOC105375157,minus,105375157,uncharacterized LOC105375157
NC_000007.14,12685545,12686323,LOC100505995,plus,100505995,"apoptosis-inducing, TAF9-like domain 1 pseudogene"
NC_000007.14,12686903,12690958,ARL4A,plus,10124,ADP ribosylation factor like GTPase 4A
NC_000007.14,12700758,12700889,LOC124900237,minus,124900237,small nucleolar RNA SNORA64/SNORA10 family
NC_000007.14,12876684,12876882,RN7SKP228,plus,106479196,RN7SK pseudogene 228
NC_000007.14,12922344,12922920,RBMX2P4,minus,100862677,RBMX2 pseudogene 4
NC_000007.14,12931678,13061997,LOC105375158,plus,105375158,uncharacterized LOC105375158
NC_000007.14,13295236,13702458,LOC107986770,plus,107986770,uncharacterized LOC107986770
NC_000007.14,13712690,13750538,LOC105375161,plus,105375161,uncharacterized LOC105375161
NC_000007.14,13871823,13872556,RPL26P21,plus,646161,ribosomal protein L26 pseudogene 21
NC_000007.14,13891229,13991425,ETV1,minus,2115,ETS variant transcription factor 1
NC_000007.14,14051127,14061685,LOC105375162,plus,105375162,uncharacterized LOC105375162
NC_000007.14,14053009,14054039,LOC100423044,plus,100423044,solute carrier family 34 member 2 pseudogene
NC_000007.14,14070501,14071399,RPL6P21,minus,100270846,ribosomal protein L6 pseudogene 21
NC_000007.14,14145049,14974858,DGKB,minus,1607,diacylglycerol kinase beta
NC_000007.14,14190735,14192117,EEF1A1P26,plus,100128637,eukaryotic translation elongation factor 1 alpha 1 pseudogene 26
NC_000007.14,14375755,14386811,LOC105375164,plus,105375164,uncharacterized LOC105375164
NC_000007.14,14985180,14986125,GTF3AP5,minus,100128217,general transcription factor IIIA pseudogene 5
NC_000007.14,15117223,15562015,AGMO,minus,392636,alkylglycerol monooxygenase
NC_000007.14,15237156,15312750,LOC124901592,plus,124901592,uncharacterized LOC124901592
NC_000007.14,15558857,15560200,LOC124901591,plus,124901591,uncharacterized LOC124901591
NC_000007.14,15611212,15686683,MEOX2,minus,4223,mesenchyme homeobox 2
NC_000007.14,15667947,15681980,LOC105375166,plus,105375166,uncharacterized LOC105375166
NC_000007.14,15688378,15696892,LINC02587,plus,101927524,long intergenic non-protein coding RNA 2587
NC_000007.14,15701385,15701781,RPL36AP26,minus,729909,ribosomal protein L36a pseudogene 26
NC_000007.14,15702083,15728053,LOC101927558,plus,101927558,uncharacterized LOC101927558
NC_000007.14,15735174,15803161,LOC105375167,minus,105375167,uncharacterized LOC105375167
NC_000007.14,16087525,16421538,CRPPA,minus,729920,CDP-L-ribitol pyrophosphorylase A
NC_000007.14,16208915,16209283,RPL36AP29,plus,100271510,ribosomal protein L36a pseudogene 29
NC_000007.14,16210486,16270604,CRPPA-AS1,plus,100506025,CRPPA antisense RNA 1
NC_000007.14,16420686,16471375,LOC105375168,plus,105375168,uncharacterized LOC105375168
NC_000007.14,16461481,16465738,SOSTDC1,minus,25928,sclerostin domain containing 1
NC_000007.14,16526825,16581568,LRRC72,plus,100506049,leucine rich repeat containing 72
NC_000007.14,16583248,16586916,LOC317727,minus,317727,ataxin 2 like pseudogene
NC_000007.14,16599779,16645754,ANKMY2,minus,57037,ankyrin repeat and MYND domain containing 2
NC_000007.14,16604825,16628365,LOC105375169,plus,105375169,uncharacterized LOC105375169
NC_000007.14,16646181,16706517,BZW2,plus,28969,basic leucine zipper and W2 domains 2
NC_000007.14,16753755,16784536,TSPAN13,plus,27075,tetraspanin 13
NC_000007.14,16780348,16782546,LOC124901593,plus,124901593,uncharacterized LOC124901593
NC_000007.14,16791811,16804999,AGR2,minus,10551,"anterior gradient 2, protein disulphide isomerase family member"
NC_000007.14,16849991,16850939,LOC100287613,minus,100287613,Rho GTPase activating protein 20 pseudogene
NC_000007.14,16854681,16881983,AGR3,minus,155465,"anterior gradient 3, protein disulphide isomerase family member"
NC_000007.14,16863865,16866370,RAD17P1,minus,9207,RAD17 pseudogene 1
NC_000007.14,16888621,16888888,LOC100131425,plus,100131425,"LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae) pseudogene"
NC_000007.14,16967179,16971755,LOC124901594,minus,124901594,uncharacterized LOC124901594
NC_000007.14,16990218,17021562,LOC105375170,plus,105375170,uncharacterized LOC105375170
NC_000007.14,16990267,17050527,LOC124901595,minus,124901595,uncharacterized LOC124901595
NC_000007.14,17033089,17033478,BRWD1P3,minus,106480688,bromodomain and WD repeat domain containing 1 pseudogene 3
NC_000007.14,17066313,17099509,LOC124901596,minus,124901596,uncharacterized LOC124901596
NC_000007.14,17099804,17228811,LOC107986772,plus,107986772,uncharacterized LOC107986772
NC_000007.14,17134912,17299320,LOC101927609,minus,101927609,uncharacterized LOC101927609
NC_000007.14,17298652,17346147,AHR,plus,196,aryl hydrocarbon receptor
NC_000007.14,17362433,17371846,LOC105375171,minus,105375171,uncharacterized LOC105375171
