"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000008.11,1971179,1973345,KBTBD11-AS1,minus,101928058,KBTBD11 antisense RNA 1
NC_000008.11,1971397,1976444,KBTBD11-OT1,plus,104266957,KBTBD11 overlapping transcript 1
NC_000008.11,1973677,2006936,KBTBD11,plus,9920,kelch repeat and BTB domain containing 11
NC_000008.11,2045046,2145456,MYOM2,plus,9172,myomesin 2
NC_000008.11,2076589,2076640,MIR7160,plus,102465695,microRNA 7160
NC_000008.11,2156677,2196528,LOC105377781,plus,105377781,uncharacterized LOC105377781
NC_000008.11,2203339,2206182,LOC105377782,plus,105377782,uncharacterized LOC105377782
NC_000008.11,2251339,2253922,LOC105377783,plus,105377783,uncharacterized LOC105377783
NC_000008.11,2467816,2475491,LOC105377784,minus,105377784,uncharacterized LOC105377784
NC_000008.11,2530092,2728451,LINC03021,minus,101927815,long intergenic non-protein coding RNA 3021
NC_000008.11,2661186,2664678,LOC107986865,plus,107986865,uncharacterized LOC107986865
NC_000008.11,2726956,3024231,LOC105377785,plus,105377785,uncharacterized LOC105377785
NC_000008.11,2900962,2923636,LOC124901871,minus,124901871,uncharacterized LOC124901871
NC_000008.11,2935361,4994914,CSMD1,minus,64478,CUB and Sushi multiple domains 1
NC_000008.11,3409444,3426707,LOC105377791,plus,105377791,uncharacterized LOC105377791
NC_000008.11,3700492,3700628,RNA5SP251,plus,100873507,"RNA, 5S ribosomal pseudogene 251"
NC_000008.11,3861465,3869342,LOC105377790,plus,105377790,uncharacterized LOC105377790
NC_000008.11,4528209,4538142,LOC105377789,plus,105377789,uncharacterized LOC105377789
NC_000008.11,4787277,4841929,PAICSP4,plus,780813,"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase pseudogene 4"
NC_000008.11,5071293,5072920,RSL24D1P7,minus,100129861,ribosomal L24 domain containing 1 pseudogene 7
NC_000008.11,5113280,5145812,LOC107986907,minus,107986907,uncharacterized LOC107986907
NC_000008.11,5128279,5128412,LOC124900260,minus,124900260,small nucleolar RNA SNORA70
NC_000008.11,5142411,5142707,RN7SL318P,minus,106481009,"RNA, 7SL, cytoplasmic 318, pseudogene"
NC_000008.11,5476509,5476969,RPL23AP54,plus,100271466,ribosomal protein L23a pseudogene 54
NC_000008.11,5534066,5545640,LOC105377793,plus,105377793,uncharacterized LOC105377793
NC_000008.11,5594884,5596898,LOC105377794,minus,105377794,uncharacterized LOC105377794
NC_000008.11,5659730,5670089,LOC124902045,minus,124902045,uncharacterized LOC124902045
NC_000008.11,5848691,5849890,LOC392180,plus,392180,transcriptional adaptor 1 pseudogene
NC_000008.11,5851191,5856916,LOC107986908,minus,107986908,uncharacterized LOC107986908
NC_000008.11,5858276,6004226,LOC105377795,minus,105377795,uncharacterized LOC105377795
NC_000008.11,5911006,5911236,RN7SKP159,minus,106480468,RN7SK pseudogene 159
NC_000008.11,6032657,6044610,LOC105377796,minus,105377796,uncharacterized LOC105377796
NC_000008.11,6058059,6066120,LOC105377797,minus,105377797,uncharacterized LOC105377797
NC_000008.11,6403556,6406548,MCPH1-DT,minus,100287015,MCPH1 divergent transcript
NC_000008.11,6406627,6648508,MCPH1,plus,79648,microcephalin 1
NC_000008.11,6473842,6476687,LOC101928016,minus,101928016,adenylate kinase isoenzyme 6-like
NC_000008.11,6499632,6563245,ANGPT2,minus,285,angiopoietin 2
NC_000008.11,6615603,6708209,MCPH1-AS1,minus,100507530,MCPH1 antisense RNA 1
NC_000008.11,6622124,6622220,MIR8055,minus,102465861,microRNA 8055
NC_000008.11,6708642,6761503,AGPAT5,plus,55326,1-acylglycerol-3-phosphate O-acyltransferase 5
NC_000008.11,6718327,6721010,LOC100422495,plus,100422495,protein tyrosine phosphatase non-receptor type 4 pseudogene
NC_000008.11,6745164,6745244,MIR4659A,plus,100616348,microRNA 4659a
NC_000008.11,6745168,6745240,MIR4659B,minus,100616372,microRNA 4659b
NC_000008.11,6780868,6789021,LOC124901872,plus,124901872,uncharacterized LOC124901872
NC_000008.11,6805006,6807902,LOC107986909,minus,107986909,uncharacterized LOC107986909
NC_000008.11,6808517,6835524,XKR5,minus,389610,XK related 5
NC_000008.11,6835554,6842454,GS1-24F4.2,plus,100652791,uncharacterized LOC100652791
NC_000008.11,6870592,6877936,DEFB1,minus,1672,defensin beta 1
NC_000008.11,6898844,6899480,RPL23AP96,minus,392181,ribosomal protein L23a pseudogene 96
NC_000008.11,6924697,6926076,DEFA6,minus,1671,defensin alpha 6
NC_000008.11,6935820,6938306,DEFA4,minus,1669,defensin alpha 4
NC_000008.11,6950726,6951599,DEFA8P,minus,449491,"defensin alpha 8, pseudogene"
NC_000008.11,6959289,6960161,DEFA9P,minus,449492,"defensin alpha 9, pseudogene"
NC_000008.11,6968141,6969113,DEFA10P,minus,449493,"defensin alpha 10, pseudogene"
NC_000008.11,6973886,6978546,LOC124901873,plus,124901873,uncharacterized LOC124901873
NC_000008.11,6977649,6980092,DEFA1,minus,1667,defensin alpha 1
NC_000008.11,6987178,6989721,DEFT1P,minus,170949,"defensin theta 1, pseudogene"
NC_000008.11,6993077,6997663,LOC124901874,plus,124901874,uncharacterized LOC124901874
NC_000008.11,6996766,6999198,DEFA1B,minus,728358,defensin alpha 1B
NC_000008.11,7006281,7008824,DEFT1P2,minus,100287083,"defensin theta 1, pseudogene 2"
NC_000008.11,7012180,7016762,LOC124901875,plus,124901875,uncharacterized LOC124901875
NC_000008.11,7015869,7018297,DEFA3,minus,1668,defensin alpha 3
NC_000008.11,7028601,7029489,DEFA11P,minus,724068,"defensin alpha 11, pseudogene"
NC_000008.11,7038481,7039439,DEFA7P,minus,724067,"defensin alpha 7, pseudogene"
NC_000008.11,7055304,7056739,DEFA5,minus,1670,defensin alpha 5
NC_000008.11,7072673,7073294,LOC105377799,plus,105377799,uncharacterized LOC105377799
NC_000008.11,7082971,7094899,LOC107986875,plus,107986875,translation initiation factor IF-2-like
NC_000008.11,7082971,7083328,VPS51P14,plus,127379708,VPS51 pseudogene 14
NC_000008.11,7122848,7123696,RPS3AP30,plus,100271254,RPS3A pseudogene 30
NC_000008.11,7138523,7186452,LOC105377803,plus,105377803,uncharacterized LOC105377803
NC_000008.11,7143060,7143841,SNRPCP6,minus,100310856,small nuclear ribonucleoprotein polypeptide C pseudogene 6
NC_000008.11,7170534,7171309,SNRPCP15,plus,100310857,small nuclear ribonucleoprotein polypeptide C pseudogene 15
NC_000008.11,7190739,7191587,RPS3AP33,minus,100271259,RPS3A pseudogene 33
NC_000008.11,7215522,7228188,LOC101928095,minus,101928095,uncharacterized LOC101928095
NC_000008.11,7216222,7221212,LOC124901876,minus,124901876,uncharacterized LOC124901876
NC_000008.11,7238286,7238656,VPS51P8,minus,441320,VPS51 pseudogene 8
NC_000008.11,7246619,7247587,OR7E125P,minus,389616,olfactory receptor family 7 subfamily E member 125 pseudogene
NC_000008.11,7253724,7257480,LOC124901878,minus,124901878,uncharacterized LOC124901878
NC_000008.11,7256904,7259914,FAM90A15,plus,389630,family with sequence similarity 90 member A15
NC_000008.11,7260619,7263492,LINC00965,minus,349196,long intergenic non-protein coding RNA 965
NC_000008.11,7264526,7267536,FAM90A3,plus,389611,family with sequence similarity 90 member A3
NC_000008.11,7268241,7295584,LOC124901877,minus,124901877,uncharacterized LOC124901877
NC_000008.11,7270488,7275720,FAM90A4P,plus,441313,"family with sequence similarity 90 member A4, pseudogene"
NC_000008.11,7279770,7282780,FAM90A13,plus,441314,family with sequence similarity 90 member A13
NC_000008.11,7287392,7290402,FAM90A5,plus,441315,family with sequence similarity 90 member A5
NC_000008.11,7295014,7298024,FAM90A20,plus,728430,family with sequence similarity 90 member A20
NC_000008.11,7298744,7355363,FAM66B,minus,100128890,family with sequence similarity 66 member B
NC_000008.11,7309535,7320096,DEFB109B,plus,641517,defensin beta 109B
NC_000008.11,7332387,7333979,USP17L1,plus,401447,ubiquitin specific peptidase 17 like family member 1
NC_000008.11,7337115,7338707,USP17L4,plus,645402,ubiquitin specific peptidase 17 like family member 4
NC_000008.11,7341826,7343020,LOC402329,plus,402329,ubiquitin carboxyl-terminal hydrolase 17-like protein 2-like
NC_000008.11,7355517,7385558,ZNF705G,minus,100131980,zinc finger protein 705G
NC_000008.11,7373144,7377648,DEFB108C,plus,503837,defensin beta 108C
NC_000008.11,7414855,7416863,DEFB4B,minus,100289462,defensin beta 4B
NC_000008.11,7418786,7421028,HSPD1P3,plus,3332,heat shock protein family D (Hsp60) member 1 pseudogene 3
NC_000008.11,7428888,7430348,DEFB103B,minus,55894,defensin beta 103B
NC_000008.11,7447754,7463542,SPAG11B,minus,10407,sperm associated antigen 11B
NC_000008.11,7470308,7475082,DEFB104B,minus,503618,defensin beta 104B
NC_000008.11,7482504,7486400,DEFB106B,minus,503841,defensin beta 106B
NC_000008.11,7487679,7489593,DEFB105B,plus,504180,defensin beta 105B
NC_000008.11,7495911,7509311,DEFB107B,plus,503614,defensin beta 107B
NC_000008.11,7520334,7520815,LOC105377801,plus,105377801,uncharacterized LOC105377801
NC_000008.11,7525198,7528836,LOC101927997,plus,101927997,proline-rich protein 23D1-like
NC_000008.11,7536679,7542450,PRR23D1,plus,100131608,proline rich 23 domain containing 1
NC_000008.11,7548493,7553723,FAM90A6P,minus,389618,"family with sequence similarity 90 member A6, pseudogene"
NC_000008.11,7556700,7559712,FAM90A7,minus,441317,family with sequence similarity 90 member A7
NC_000008.11,7561243,7584130,LOC105377800,plus,105377800,uncharacterized LOC105377800
NC_000008.11,7563788,7569019,FAM90A21P,minus,619418,"family with sequence similarity 90 member A21, pseudogene"
NC_000008.11,7564350,7567360,LOC128966594,minus,128966594,putative protein FAM90A9P
NC_000008.11,7571995,7575006,FAM90A22,minus,645558,family with sequence similarity 90 member A22
NC_000008.11,7579644,7582653,FAM90A23,minus,645572,family with sequence similarity 90 member A23
NC_000008.11,7591988,7592956,OR7E157P,plus,403219,olfactory receptor family 7 subfamily E member 157 pseudogene
NC_000008.11,7601004,7601267,VPS51P15,plus,127379709,VPS51 pseudogene 15
NC_000008.11,7610822,7613678,LOC107986910,plus,107986910,uncharacterized LOC107986910
NC_000008.11,7613724,8065191,LOC124901865,plus,124901865,translation initiation factor IF-2-like
NC_000008.11,7677448,7686647,LOC101929400,minus,101929400,uncharacterized LOC101929400
NC_000008.11,7696830,7697093,VPS51P9,minus,127379705,VPS51 pseudogene 9
NC_000008.11,7705162,7706118,OR7E154P,minus,403296,olfactory receptor family 7 subfamily E member 154 pseudogene
NC_000008.11,7715443,7718453,FAM90A14,plus,645651,family with sequence similarity 90 member A14
NC_000008.11,7723091,7726101,FAM90A18,plus,441326,family with sequence similarity 90 member A18
NC_000008.11,7730739,7733749,FAM90A16,plus,441323,family with sequence similarity 90 member A16
NC_000008.11,7738387,7741396,FAM90A8,plus,441324,family with sequence similarity 90 member A8
NC_000008.11,7746034,7749044,FAM90A17,plus,728746,family with sequence similarity 90 member A17
NC_000008.11,7753682,7756692,FAM90A19,plus,728753,family with sequence similarity 90 member A19
NC_000008.11,7761330,7764340,FAM90A9,plus,441327,family with sequence similarity 90 member A9
NC_000008.11,7768977,7771988,FAM90A10,plus,441328,family with sequence similarity 90 member A10
NC_000008.11,7778591,7784165,PRR23D2,minus,100133251,proline rich 23 domain containing 2
NC_000008.11,7792177,7799468,PRR23D3P,minus,101929013,"proline rich 23 domain containing 3, pseudogene"
NC_000008.11,7811720,7815716,DEFB107A,minus,245910,defensin beta 107A
NC_000008.11,7821004,7823880,DEFB105A,minus,245908,defensin beta 105A
NC_000008.11,7825139,7829053,DEFB106A,plus,245909,defensin beta 106A
NC_000008.11,7836436,7841242,DEFB104A,plus,140596,defensin beta 104A
NC_000008.11,7848008,7863797,SPAG11A,plus,653423,sperm associated antigen 11A
NC_000008.11,7881392,7882663,DEFB103A,plus,414325,defensin beta 103A
NC_000008.11,7890515,7892757,HSPD1P2,minus,645808,heat shock protein family D (Hsp60) member 1 pseudogene 2
NC_000008.11,7894677,7896716,DEFB4A,plus,1673,defensin beta 4A
NC_000008.11,7926337,7952413,ZNF705B,plus,100132396,zinc finger protein 705B
NC_000008.11,7934264,7938770,DEFB108A,minus,503694,defensin beta 108A
NC_000008.11,7955013,8008755,FAM66E,plus,100132103,family with sequence similarity 66 member E
NC_000008.11,7967344,7968544,LOC392187,minus,392187,ubiquitin carboxyl-terminal hydrolase 17-like protein 2-like
NC_000008.11,7971661,7973253,USP17L8,minus,392188,ubiquitin specific peptidase 17 like family member 8
NC_000008.11,7976393,7977985,USP17L3,minus,645836,ubiquitin specific peptidase 17 like family member 3
NC_000008.11,7990415,7997521,DEFB109C,minus,100286963,defensin beta 109C
NC_000008.11,8012342,8015352,FAM90A11,minus,441331,family with sequence similarity 90 member A11
NC_000008.11,8019988,8022998,FAM90A24,minus,441332,family with sequence similarity 90 member A24
NC_000008.11,8027636,8030646,FAM90A12,minus,645879,family with sequence similarity 90 member A12
NC_000008.11,8039979,8040947,OR7E96P,plus,401450,olfactory receptor family 7 subfamily E member 96 pseudogene
NC_000008.11,8048919,8049267,VPS51P16,plus,127379747,VPS51 pseudogene 16
NC_000008.11,8065195,8086311,LOC105379220,plus,105379220,translation initiation factor IF-2-like
NC_000008.11,8068847,8071323,LOC124900617,plus,124900617,uncharacterized LOC124900617
NC_000008.11,8088941,8089089,MIR548I3,minus,100302186,microRNA 548i-3
NC_000008.11,8095922,8096770,RPS3AP31,plus,100271256,RPS3A pseudogene 31
NC_000008.11,8100762,8227503,FAM85B,minus,105379219,family with sequence similarity 85 member B
NC_000008.11,8116713,8116949,SNRPCP17,minus,106481702,small nuclear ribonucleoprotein polypeptide C pseudogene 17
NC_000008.11,8154365,8216916,ENPP7P1,plus,100421823,ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 1
NC_000008.11,8228570,8244865,FAM86B3P,plus,286042,"family with sequence similarity 86 member B3, pseudogene"
NC_000008.11,8236003,8244667,ALG1L13P,minus,106479038,"ALG1 like 13, pseudogene"
NC_000008.11,8317736,8386439,PRAG1,minus,157285,"PEAK1 related, kinase-activating pseudokinase 1"
NC_000008.11,8320257,8321893,LOC124901879,plus,124901879,uncharacterized LOC124901879
NC_000008.11,8389564,8399326,LOC105379222,plus,105379222,uncharacterized LOC105379222
NC_000008.11,8414205,8424599,LINC02949,minus,124901880,long intergenic non-protein coding RNA 2949
NC_000008.11,8456710,8461387,LINC02950,minus,123466212,long intergenic non-protein coding RNA 2950
NC_000008.11,8460425,8467471,LOC107986913,plus,107986913,uncharacterized LOC107986913
NC_000008.11,8561361,8574041,LOC105379224,plus,105379224,uncharacterized LOC105379224
NC_000008.11,8582352,8582655,RN7SL178P,minus,106479286,"RNA, 7SL, cytoplasmic 178, pseudogene"
NC_000008.11,8665080,8671902,LOC124901881,plus,124901881,uncharacterized LOC124901881
NC_000008.11,8686061,8687273,LOC105379225,minus,105379225,uncharacterized LOC105379225
NC_000008.11,8701937,8704096,CLDN23,plus,137075,claudin 23
NC_000008.11,8783354,8893630,MFHAS1,minus,9258,multifunctional ROCO family signaling regulator 1
NC_000008.11,8895813,8895918,RNU6-682P,plus,106479867,"RNA, U6 small nuclear 682, pseudogene"
NC_000008.11,8933678,8934091,MRPS18CP2,minus,286043,MRPS18C pseudogene 2
NC_000008.11,8961575,8961708,LOC124900259,plus,124900259,small nucleolar RNA SNORA70
NC_000008.11,8961747,8962124,RPL10P19,plus,645960,ribosomal protein L10 pseudogene 19
NC_000008.11,8963226,8988088,LOC124901866,plus,124901866,uncharacterized LOC124901866
NC_000008.11,8988482,9002742,LOC105379227,minus,105379227,uncharacterized LOC105379227
NC_000008.11,9002897,9100104,ERI1,plus,90459,exoribonuclease 1
NC_000008.11,9048445,9048518,MIR4660,plus,100616350,microRNA 4660
NC_000008.11,9058539,9058630,SNORD3I,minus,109616996,"small nucleolar RNA, C/D box 3I"
NC_000008.11,9072456,9072514,RNU7-55P,minus,6075,"RNA, U7 small nuclear 55 pseudogene"
NC_000008.11,9115673,9134819,LOC112268402,minus,112268402,uncharacterized LOC112268402
NC_000008.11,9136255,9151539,PPP1R3B,minus,79660,protein phosphatase 1 regulatory subunit 3B
NC_000008.11,9141419,9145510,LOC124901882,plus,124901882,uncharacterized LOC124901882
NC_000008.11,9151725,9169597,PPP1R3B-DT,plus,102724880,PPP1R3B divergent transcript
NC_000008.11,9188999,9202858,LOC101929128,plus,101929128,uncharacterized LOC101929128
NC_000008.11,9232904,9233575,LOC107986914,plus,107986914,ubiquitin-conjugating enzyme E2 variant 1-like
NC_000008.11,9287472,9287578,RNU6-1151P,minus,106481543,"RNA, U6 small nuclear 1151, pseudogene"
NC_000008.11,9303997,9307412,LOC124901883,plus,124901883,uncharacterized LOC124901883
NC_000008.11,9325051,9335080,LOC157273,plus,157273,uncharacterized LOC157273
NC_000008.11,9351462,9359682,LOC105379228,minus,105379228,uncharacterized LOC105379228
NC_000008.11,9363285,9425640,LOC105379231,plus,105379231,uncharacterized LOC105379231
NC_000008.11,9371090,9371195,RNU6-526P,minus,106481347,"RNA, U6 small nuclear 526, pseudogene"
NC_000008.11,9371545,9375320,LOC105379230,minus,105379230,uncharacterized LOC105379230
NC_000008.11,9379982,9386331,LOC124901884,minus,124901884,uncharacterized LOC124901884
NC_000008.11,9454294,9456826,LOC100420404,plus,100420404,DENN domain containing 4A pseudogene
NC_000008.11,9555912,9782346,TNKS,plus,8658,tankyrase
NC_000008.11,9741672,9741768,MIR597,plus,693182,microRNA 597
NC_000008.11,9866907,9867010,LOC124902085,minus,124902085,small nucleolar RNA U13
NC_000008.11,9886027,9892207,LOC124902056,minus,124902056,uncharacterized LOC124902056
NC_000008.11,9900064,9903329,MIR124-1HG,minus,157627,MIR124-1 host gene
NC_000008.11,9903388,9903472,MIR124-1,minus,406907,microRNA 124-1
NC_000008.11,9904070,9919127,LOC124902057,minus,124902057,uncharacterized LOC124902057
NC_000008.11,9931720,9931823,LOC124902082,minus,124902082,small nucleolar RNA U13
NC_000008.11,9986288,9990697,LOC105379235,minus,105379235,uncharacterized LOC105379235
NC_000008.11,10037830,10053062,MSRA-DT,minus,105379234,MSRA divergent transcript
NC_000008.11,10054292,10428891,MSRA,plus,4482,methionine sulfoxide reductase A
NC_000008.11,10057843,10069931,LOC124901885,plus,124901885,uncharacterized LOC124901885
NC_000008.11,10154634,10155737,LOC124901886,plus,124901886,uncharacterized LOC124901886
NC_000008.11,10336783,10337656,LOC100420053,minus,100420053,transmembrane protein 126A pseudogene
NC_000008.11,10474565,10481974,LINC03022,plus,101929191,long intergenic non-protein coding RNA 3022
NC_000008.11,10474766,10479412,LOC124901887,minus,124901887,uncharacterized LOC124901887
NC_000008.11,10474789,10475045,PRSS52P,minus,100419209,"serine protease 52, pseudogene"
NC_000008.11,10476223,10476329,RNU6-729P,plus,106481410,"RNA, U6 small nuclear 729, pseudogene"
NC_000008.11,10481293,10547723,PRSS51,minus,346702,serine protease 51
NC_000008.11,10525532,10554166,PRSS55,plus,203074,serine protease 55
NC_000008.11,10578716,10581083,LOC105379237,minus,105379237,uncharacterized LOC105379237
NC_000008.11,10606349,10655143,RP1L1,minus,94137,RP1 like 1
NC_000008.11,10666978,10667070,MIR4286,plus,100422982,microRNA 4286
NC_000008.11,10672628,10700590,C8orf74,plus,203076,chromosome 8 open reading frame 74
NC_000008.11,10686569,10686687,RNA5SP252,plus,100873508,"RNA, 5S ribosomal pseudogene 252"
NC_000008.11,10723768,10730511,SOX7,minus,83595,SRY-box transcription factor 7
NC_000008.11,10729291,10772910,LOC102723313,plus,102723313,uncharacterized LOC102723313
NC_000008.11,10764961,10839875,PINX1,minus,54984,PIN2 (TERF1) interacting telomerase inhibitor 1
NC_000008.11,10825373,10825443,MIR1322,minus,100302166,microRNA 1322
NC_000008.11,10840026,10846509,PINX1-DT,plus,101929229,PINX1 divergent transcript
NC_000008.11,10850645,10858107,LOC101929248,plus,101929248,uncharacterized LOC101929248
NC_000008.11,10856083,10882658,LOC112268022,minus,112268022,uncharacterized LOC112268022
NC_000008.11,10896045,11201833,XKR6,minus,286046,XK related 6
NC_000008.11,11035206,11035302,MIR598,minus,693183,microRNA 598
NC_000008.11,11062652,11067089,LOC101929269,minus,101929269,uncharacterized LOC101929269
NC_000008.11,11175010,11175616,RPL17P29,plus,100271154,ribosomal protein L17 pseudogene 29
NC_000008.11,11247264,11284031,LINC00529,minus,83647,long intergenic non-protein coding RNA 529
NC_000008.11,11255990,11256678,RPL19P13,plus,392193,ribosomal protein L19 pseudogene 13
NC_000008.11,11284816,11339526,MTMR9,plus,66036,myotubularin related protein 9
NC_000008.11,11315859,11325428,LOC101929290,minus,101929290,uncharacterized LOC101929290
NC_000008.11,11331012,11332360,SLC35G5,plus,83650,solute carrier family 35 member G5
NC_000008.11,11339637,11368452,TDH,plus,157739,L-threonine dehydrogenase (pseudogene)
NC_000008.11,11345748,11347516,TDH-AS1,minus,100129129,TDH antisense RNA 1
NC_000008.11,11368402,11438657,FAM167A-AS1,plus,83656,FAM167A antisense RNA 1
NC_000008.11,11379395,11379675,RN7SL293P,plus,106481835,"RNA, 7SL, cytoplasmic 293, pseudogene"
NC_000008.11,11392411,11392517,RNU6-1084P,minus,106480042,"RNA, U6 small nuclear 1084, pseudogene"
NC_000008.11,11421476,11475908,FAM167A,minus,83648,family with sequence similarity 167 member A
NC_000008.11,11494387,11564599,BLK,plus,640,"BLK proto-oncogene, Src family tyrosine kinase"
NC_000008.11,11552486,11558265,LOC105379241,minus,105379241,uncharacterized LOC105379241
NC_000008.11,11576535,11581341,LINC00208,plus,83655,long intergenic non-protein coding RNA 208
NC_000008.11,11632201,11649333,LOC105379242,plus,105379242,uncharacterized LOC105379242
NC_000008.11,11676935,11760002,GATA4,plus,2626,GATA binding protein 4
NC_000008.11,11705362,11705558,SNORA99,plus,106635531,"small nucleolar RNA, H/ACA box 99"
NC_000008.11,11761256,11763224,LINC02905,plus,606553,long intergenic non-protein coding RNA 2905
NC_000008.11,11768802,11771450,LOC124901888,minus,124901888,uncharacterized LOC124901888
NC_000008.11,11769710,11787345,NEIL2,plus,252969,nei like DNA glycosylase 2
NC_000008.11,11787218,11801355,LOC105379243,minus,105379243,uncharacterized LOC105379243
NC_000008.11,11789952,11791285,SUB1P1,plus,728938,SUB1 pseudogene 1
NC_000008.11,11795582,11839298,FDFT1,plus,2222,farnesyl-diphosphate farnesyltransferase 1
NC_000008.11,11842524,11868087,CTSB,minus,1508,cathepsin B
NC_000008.11,11919896,11920795,OR7E158P,minus,392194,olfactory receptor family 7 subfamily E member 158 pseudogene
NC_000008.11,11928568,11929563,OR7E161P,minus,389626,olfactory receptor family 7 subfamily E member 161 pseudogene
NC_000008.11,11935871,11935942,TRE-CTC11-1,plus,100189488,tRNA-Glu (CTC) 11-1
NC_000008.11,11942564,11948559,LOC105379244,plus,105379244,uncharacterized LOC105379244
NC_000008.11,11947294,11950486,LOC112268017,minus,112268017,uncharacterized LOC112268017
NC_000008.11,11973937,11974599,DEFB136,minus,613210,defensin beta 136
NC_000008.11,11982256,11984590,DEFB135,plus,613209,defensin beta 135
NC_000008.11,11993174,12000752,DEFB134,minus,613211,defensin beta 134
NC_000008.11,11997606,12034640,OR7E160P,minus,402333,olfactory receptor family 7 subfamily E member 160 pseudogene
NC_000008.11,11998830,11999505,LOC100421446,plus,100421446,nuclear receptor binding SET domain protein 3 pseudogene
NC_000008.11,12002133,12006582,LOC105379245,plus,105379245,uncharacterized LOC105379245
NC_000008.11,12003400,12004082,DEFB131E,minus,110806269,defensin beta 131E (pseudogene)
NC_000008.11,12043489,12046540,LOC105379246,plus,105379246,uncharacterized LOC105379246
NC_000008.11,12043503,12049625,DEFB131C,minus,100128174,defensin beta 131C (pseudogene)
NC_000008.11,12064389,12071747,DEFB130B,minus,100133267,defensin beta 130B
NC_000008.11,12087396,12087445,RNA5SP253,minus,106480760,"RNA, 5S ribosomal pseudogene 253"
NC_000008.11,12089338,12115516,ZNF705D,plus,728957,zinc finger protein 705D
NC_000008.11,12095028,12099535,DEFB108D,minus,504185,defensin beta 108D (pseudogene)
NC_000008.11,12115782,12151189,FAM66D,plus,100132923,family with sequence similarity 66 member D
NC_000008.11,12127858,12129297,LOC392196,minus,392196,ubiquitin specific peptidase 17 like family member 2 pseudogene
