"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000017.11,1032680,1033982,LOC124903895,minus,124903895,uncharacterized LOC124903895
NC_000017.11,1148235,1151891,LOC105371480,minus,105371480,uncharacterized LOC105371480
NC_000017.11,1155878,1156273,MRPL14P1,plus,359735,mitochondrial ribosomal protein L14 pseudogene 1
NC_000017.11,1181627,1190361,ABR-AS1,plus,105371479,ABR antisense RNA 1
NC_000017.11,1270444,1271815,BHLHA9,plus,727857,basic helix-loop-helix family member a9
NC_000017.11,1279662,1300978,TRARG1,plus,286753,trafficking regulator of GLUT4 (SLC2A4) 1
NC_000017.11,1344275,1400222,YWHAE,minus,7531,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
NC_000017.11,1420693,1456232,CRK,minus,1398,"CRK proto-oncogene, adaptor protein"
NC_000017.11,1464186,1492686,MYO1C,minus,4641,myosin IC
NC_000017.11,1492787,1494694,LOC105371483,plus,105371483,uncharacterized LOC105371483
NC_000017.11,1494577,1516612,INPP5K,minus,51763,inositol polyphosphate-5-phosphatase K
NC_000017.11,1516919,1518096,PITPNA-AS1,plus,100306951,PITPNA antisense RNA 1
NC_000017.11,1517718,1562792,PITPNA,minus,5306,phosphatidylinositol transfer protein alpha
NC_000017.11,1569254,1630088,SLC43A2,minus,124935,solute carrier family 43 member 2
NC_000017.11,1604374,1604672,RN7SL105P,minus,106480487,"RNA, 7SL, cytoplasmic 105, pseudogene"
NC_000017.11,1616192,1616295,LOC124904121,minus,124904121,small nucleolar RNA U13
NC_000017.11,1633858,1645732,SCARF1,minus,8578,scavenger receptor class F member 1
NC_000017.11,1646150,1649866,RILP,minus,83547,Rab interacting lysosomal protein
NC_000017.11,1650629,1684867,PRPF8,minus,10594,pre-mRNA processing factor 8
NC_000017.11,1702816,1710377,TLCD2,minus,727910,TLC domain containing 2
NC_000017.11,1711504,1716210,MIR22HG,minus,84981,MIR22 host gene
NC_000017.11,1713903,1713987,MIR22,minus,407004,microRNA 22
NC_000017.11,1716523,1738585,WDR81,plus,124997,WD repeat domain 81
NC_000017.11,1742871,1755265,SERPINF2,plus,5345,serpin family F member 2
NC_000017.11,1762060,1777565,SERPINF1,plus,5176,serpin family F member 1
NC_000017.11,1779485,1829902,SMYD4,minus,114826,SET and MYND domain containing 4
NC_000017.11,1830005,1900082,RPA1,plus,6117,replication protein A1
NC_000017.11,1857279,1858461,SDHCP5,minus,642502,SDHC pseudogene 5
NC_000017.11,1934677,2025334,RTN4RL1,minus,146760,reticulon 4 receptor like 1
NC_000017.11,2002651,2023682,LOC105371486,minus,105371486,uncharacterized LOC105371486
NC_000017.11,2017716,2020706,LOC105371485,plus,105371485,uncharacterized LOC105371485
NC_000017.11,2030112,2043898,DPH1,plus,1801,diphthamide biosynthesis 1
NC_000017.11,2042022,2043425,OVCA2,plus,124641,OVCA2 serine hydrolase domain containing
NC_000017.11,2048707,2049949,LOC124903896,minus,124903896,uncharacterized LOC124903896
NC_000017.11,2049908,2050008,MIR132,minus,406921,microRNA 132
NC_000017.11,2050271,2050380,MIR212,minus,406994,microRNA 212
NC_000017.11,2055103,2063241,HIC1,plus,3090,HIC ZBTB transcriptional repressor 1
NC_000017.11,2059839,2303785,SMG6,minus,23293,SMG6 nonsense mediated mRNA decay factor
NC_000017.11,2071596,2072964,LOC107984988,plus,107984988,uncharacterized LOC107984988
NC_000017.11,2127405,2128275,MCUR1P1,minus,53383,MCUR1 pseudogene 1
NC_000017.11,2199762,2200039,RN7SL624P,plus,106480379,"RNA, 7SL, cytoplasmic 624, pseudogene"
NC_000017.11,2232678,2233610,LOC101927839,plus,101927839,uncharacterized LOC101927839
NC_000017.11,2303378,2325264,SRR,plus,63826,serine racemase
NC_000017.11,2306762,2308048,HNRNPA1P16,plus,440396,heterogeneous nuclear ribonucleoprotein A1 pseudogene 16
NC_000017.11,2322396,2336457,TSR1,minus,55720,TSR1 ribosome maturation factor
NC_000017.11,2329125,2329210,SNORD91B,minus,692208,"small nucleolar RNA, C/D box 91B"
NC_000017.11,2330279,2330370,SNORD91A,minus,692207,"small nucleolar RNA, C/D box 91A"
NC_000017.11,2337501,2381054,SGSM2,plus,9905,small G protein signaling modulator 2
NC_000017.11,2366375,2371655,LOC101927864,minus,101927864,uncharacterized LOC101927864
NC_000017.11,2384073,2401060,MNT,minus,4335,MAX network transcriptional repressor
NC_000017.11,2406981,2415436,LOC284009,minus,284009,uncharacterized LOC284009
NC_000017.11,2415715,2511888,METTL16,minus,79066,"methyltransferase 16, RNA N6-adenosine"
NC_000017.11,2557753,2558094,RN7SL33P,minus,106479236,"RNA, 7SL, cytoplasmic 33, pseudogene"
NC_000017.11,2586187,2587880,EIF4A1P9,minus,642746,eukaryotic translation initiation factor 4A1 pseudogene 9
NC_000017.11,2593183,2685615,PAFAH1B1,plus,5048,platelet activating factor acetylhydrolase 1b regulatory subunit 1
NC_000017.11,2613282,2613969,SAMD11P1,minus,100421331,sterile alpha motif domain containing 11 pseudogene 1
NC_000017.11,2655679,2655782,LOC124904127,plus,124904127,small nucleolar RNA U13
NC_000017.11,2680956,2681234,RN7SL608P,plus,106480521,"RNA, 7SL, cytoplasmic 608, pseudogene"
NC_000017.11,2688225,2689287,LOC105371490,plus,105371490,uncharacterized LOC105371490
NC_000017.11,2689387,2712020,CLUH,minus,23277,clustered mitochondria homolog
NC_000017.11,2692861,2692919,MIR6776,minus,102465465,microRNA 6776
NC_000017.11,2712309,2712833,LOC105371592,plus,105371592,uncharacterized LOC105371592
NC_000017.11,2720801,2749652,CCDC92B,minus,101928991,coiled-coil domain containing 92B
NC_000017.11,2748078,2748182,MIR1253,minus,100302208,microRNA 1253
NC_000017.11,2755645,3037741,RAP1GAP2,plus,23108,RAP1 GTPase activating protein 2
NC_000017.11,2962247,2965895,LOC101927911,minus,101927911,uncharacterized LOC101927911
NC_000017.11,3062669,3063607,OR1D5,minus,8386,olfactory receptor family 1 subfamily D member 5
NC_000017.11,3088484,3104422,OR1D2,minus,4991,olfactory receptor family 1 subfamily D member 2
NC_000017.11,3116327,3117474,OR1E3,plus,8389,olfactory receptor family 1 subfamily E member 3 (gene/pseudogene)
NC_000017.11,3126610,3127551,OR1G1,minus,8390,olfactory receptor family 1 subfamily G member 1
NC_000017.11,3134969,3176935,LOC100288728,minus,100288728,uncharacterized LOC100288728
NC_000017.11,3153890,3154882,OR1P1,minus,8391,olfactory receptor family 1 subfamily P member 1 (gene/pseudogene)
NC_000017.11,3197519,3198448,OR1A2,plus,26189,olfactory receptor family 1 subfamily A member 2
NC_000017.11,3207667,3218896,OR1A1,plus,8383,olfactory receptor family 1 subfamily A member 1
NC_000017.11,3240676,3241614,OR1D4,plus,653166,olfactory receptor family 1 subfamily D member 4
NC_000017.11,3265812,3266454,OR1D3P,plus,8384,olfactory receptor family 1 subfamily D member 3 pseudogene
NC_000017.11,3276113,3386308,OR3A2,minus,4995,olfactory receptor family 3 subfamily A member 2
NC_000017.11,3291017,3298360,OR3A1,minus,4994,olfactory receptor family 3 subfamily A member 1
NC_000017.11,3310245,3311446,OR3A4P,plus,390756,olfactory receptor family 3 subfamily A member 4 pseudogene
NC_000017.11,3311200,3311892,OR3A5P,plus,100856809,olfactory receptor family 3 subfamily A member 5 pseudogene
NC_000017.11,3377467,3377713,OR1AC1P,minus,403231,olfactory receptor family 1 subfamily AC member 1 pseudogene
NC_000017.11,3385930,3386874,OR1R1P,plus,9596,olfactory receptor family 1 subfamily R member 1 pseudogene
NC_000017.11,3397104,3398410,OR1E1,minus,8387,olfactory receptor family 1 subfamily E member 1
NC_000017.11,3411370,3424070,OR3A3,plus,8392,olfactory receptor family 3 subfamily A member 3
NC_000017.11,3432870,3433841,OR1E2,minus,8388,olfactory receptor family 1 subfamily E member 2
NC_000017.11,3440019,3513858,SPATA22,minus,84690,spermatogenesis associated 22
NC_000017.11,3474110,3503405,ASPA,plus,443,aspartoacylase
NC_000017.11,3510502,3557812,TRPV3,minus,162514,transient receptor potential cation channel subfamily V member 3
NC_000017.11,3565446,3609411,TRPV1,minus,7442,transient receptor potential cation channel subfamily V member 1
NC_000017.11,3608240,3636250,SHPK,minus,23729,sedoheptulokinase
NC_000017.11,3619064,3619928,LOC100422717,minus,100422717,pterin-4 alpha-carbinolamine dehydratase 2 pseudogene
NC_000017.11,3636459,3663103,CTNS,plus,1497,"cystinosin, lysosomal cystine transporter"
NC_000017.11,3638497,3655003,LOC105371493,minus,105371493,uncharacterized LOC105371493
NC_000017.11,3662893,3696404,P2RX5-TAX1BP3,minus,100533970,P2RX5-TAX1BP3 readthrough (NMD candidate)
NC_000017.11,3662895,3668578,TAX1BP3,minus,30851,Tax1 binding protein 3
NC_000017.11,3665177,3665740,RPL21P125,plus,100129685,ribosomal protein L21 pseudogene 125
NC_000017.11,3668812,3669665,EMC6,plus,83460,ER membrane protein complex subunit 6
NC_000017.11,3673227,3723835,P2RX5,minus,5026,purinergic receptor P2X 5
NC_000017.11,3714628,3801188,ITGAE,minus,3682,integrin subunit alpha E
NC_000017.11,3723903,3726699,HASPIN,plus,83903,histone H3 associated protein kinase
NC_000017.11,3802158,3846246,NCBP3,minus,55421,nuclear cap binding subunit 3
NC_000017.11,3856199,3858780,LOC124903897,plus,124903897,uncharacterized LOC124903897
NC_000017.11,3860315,3893053,CAMKK1,minus,84254,calcium/calmodulin dependent protein kinase kinase 1
NC_000017.11,3896592,3916465,P2RX1,minus,5023,purinergic receptor P2X 1
NC_000017.11,3923873,3964437,ATP2A3,minus,489,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
NC_000017.11,3977103,3983145,LINC01975,plus,105371496,long intergenic non-protein coding RNA 1975
NC_000017.11,4004445,4143030,ZZEF1,minus,23140,zinc finger ZZ-type and EF-hand domain containing 1
NC_000017.11,4056756,4056876,RNA5SP434,minus,100873684,"RNA, 5S ribosomal pseudogene 434"
NC_000017.11,4114608,4114710,LOC124904128,plus,124904128,small nucleolar RNA U13
NC_000017.11,4143168,4157701,CYB5D2,plus,124936,cytochrome b5 domain containing 2
NC_000017.11,4154837,4156193,LOC124903898,minus,124903898,uncharacterized LOC124903898
NC_000017.11,4163821,4263979,ANKFY1,minus,51479,ankyrin repeat and FYVE domain containing 1
NC_000017.11,4200367,4200960,LOC100420060,minus,100420060,stem-loop binding protein pseudogene
NC_000017.11,4222066,4225054,RYKP1,plus,6260,RYK pseudogene 1
NC_000017.11,4269259,4366675,UBE2G1,minus,7326,ubiquitin conjugating enzyme E2 G1
NC_000017.11,4281769,4281844,LOC124904156,minus,124904156,uncharacterized LOC124904156
NC_000017.11,4301247,4303382,MFSD1P1,plus,100313532,major facilitator superfamily domain containing 1 pseudogene 1
NC_000017.11,4364164,4364453,RN7SL774P,minus,106481761,"RNA, 7SL, cytoplasmic 774, pseudogene"
NC_000017.11,4433940,4488204,SPNS3,plus,201305,"SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative)"
NC_000017.11,4480380,4486452,LOC124903899,minus,124903899,uncharacterized LOC124903899
NC_000017.11,4489873,4498735,SPNS2-AS1,minus,107985053,SPNS2 antisense RNA 1
NC_000017.11,4498881,4539035,SPNS2,plus,124976,"SPNS lysolipid transporter 2, sphingosine-1-phosphate"
NC_000017.11,4538904,4555384,MYBBP1A,minus,10514,MYB binding protein 1a
NC_000017.11,4556140,4560577,GGT6,minus,124975,gamma-glutamyltransferase 6
NC_000017.11,4572178,4572666,TXNP4,plus,124974,thioredoxin pseudogene 4
NC_000017.11,4584007,4608319,SMTNL2,plus,342527,smoothelin like 2
NC_000017.11,4610449,4617647,LINC01996,plus,400568,long intergenic non-protein coding RNA 1996
NC_000017.11,4617001,4629910,LOC105371498,minus,105371498,uncharacterized LOC105371498
NC_000017.11,4619749,4619852,RNU6-955P,minus,106480624,"RNA, U6 small nuclear 955, pseudogene"
NC_000017.11,4630919,4641678,ALOX15,minus,246,arachidonate 15-lipoxygenase
NC_000017.11,4645009,4665416,LOC105371499,plus,105371499,uncharacterized LOC105371499
NC_000017.11,4669774,4704137,PELP1,minus,27043,"proline, glutamate and leucine rich protein 1"
NC_000017.11,4704230,4705529,PELP1-DT,plus,101559451,PELP1 divergent transcript
NC_000017.11,4704799,4705299,RPS12P29,minus,728244,ribosomal protein S12 pseudogene 29
NC_000017.11,4710632,4721497,ARRB2,plus,409,arrestin beta 2
NC_000017.11,4731428,4733607,MED11,plus,400569,mediator complex subunit 11
NC_000017.11,4733533,4739928,CXCL16,minus,58191,C-X-C motif chemokine ligand 16
NC_000017.11,4739833,4746119,ZMYND15,plus,84225,zinc finger MYND-type containing 15
NC_000017.11,4771886,4783211,TM4SF5,plus,9032,transmembrane 4 L six family member 5
NC_000017.11,4785285,4786364,VMO1,minus,284013,vitelline membrane outer layer 1 homolog
NC_000017.11,4788964,4790589,GLTPD2,plus,388323,glycolipid transfer protein domain containing 2
NC_000017.11,4796164,4798495,PSMB6,plus,5694,proteasome 20S subunit beta 6
NC_000017.11,4801159,4807009,C17orf114,minus,119139905,chromosome 17 open reading frame 114
NC_000017.11,4807152,4823430,PLD2,plus,5338,phospholipase D2
NC_000017.11,4833340,4898061,MINK1,plus,50488,misshapen like kinase 1
NC_000017.11,4856967,4857399,ATP6V0CP1,minus,100132978,ATPase H+ transporting V0 subunit c pseudogene 1
NC_000017.11,4882975,4883316,RN7SL784P,plus,106481134,"RNA, 7SL, cytoplasmic 784, pseudogene"
NC_000017.11,4897771,4908677,CHRNE,minus,1145,cholinergic receptor nicotinic epsilon subunit
NC_000017.11,4899536,4906715,C17orf107,plus,100130311,chromosome 17 open reading frame 107
NC_000017.11,4932277,4935023,GP1BA,plus,2811,glycoprotein Ib platelet subunit alpha
NC_000017.11,4937130,4940046,SLC25A11,minus,8402,solute carrier family 25 member 11
NC_000017.11,4940092,4945222,RNF167,plus,26001,ring finger protein 167
NC_000017.11,4945652,4948530,PFN1,minus,5216,profilin 1
NC_000017.11,4948710,4957129,ENO3,plus,2027,enolase 3
NC_000017.11,4959226,4967817,SPAG7,minus,9552,sperm associated antigen 7
NC_000017.11,4965822,4967713,LOC124900387,minus,124900387,uncharacterized LOC124900387
NC_000017.11,4967997,4987675,CAMTA2,minus,23125,calmodulin binding transcription activator 2
NC_000017.11,4969702,4969771,MIR6864,minus,102465521,microRNA 6864
NC_000017.11,4970086,4970150,MIR6865,minus,102465522,microRNA 6865
NC_000017.11,4973714,4974681,LOC124903901,plus,124903901,uncharacterized LOC124903901
NC_000017.11,4987744,4989945,CAMTA2-AS1,plus,101927979,CAMTA2 antisense RNA 1
NC_000017.11,4988130,4997522,INCA1,minus,388324,"inhibitor of CDK, cyclin A1 interacting protein 1"
NC_000017.11,4997950,5028401,KIF1C,plus,10749,kinesin family member 1C
NC_000017.11,5019214,5020093,KIF1C-AS1,minus,102724009,KIF1C antisense RNA 1
NC_000017.11,5030806,5053382,LOC105371501,plus,105371501,uncharacterized LOC105371501
NC_000017.11,5032602,5042414,SLC52A1,minus,55065,solute carrier family 52 member 1
NC_000017.11,5061768,5062305,LOC100421332,plus,100421332,zinc finger with KRAB and SCAN domains 1 pseudogene
NC_000017.11,5075678,5078113,ZFP3-DT,minus,119139902,ZFP3 divergent transcript
NC_000017.11,5078467,5096374,ZFP3,plus,124961,ZFP3 zinc finger protein
NC_000017.11,5105734,5123116,ZNF232,minus,7775,zinc finger protein 232
NC_000017.11,5111935,5114382,ZNF232-AS1,plus,101928000,ZNF232 antisense RNA 1
NC_000017.11,5116032,5174991,USP6,plus,9098,ubiquitin specific peptidase 6
NC_000017.11,5174083,5191868,ZNF594,minus,84622,zinc finger protein 594
NC_000017.11,5192007,5236003,ZNF594-DT,plus,100130950,ZNF594 divergent transcript
NC_000017.11,5208920,5234860,SCIMP,minus,388325,SLP adaptor and CSK interacting membrane protein
NC_000017.11,5282284,5386340,RABEP1,plus,9135,"rabaptin, RAB GTPase binding effector protein 1"
NC_000017.11,5360607,5362912,LOC105371505,minus,105371505,uncharacterized LOC105371505
NC_000017.11,5384833,5419662,NUP88,minus,4927,nucleoporin 88
NC_000017.11,5420182,5432877,RPAIN,plus,84268,RPA interacting protein
NC_000017.11,5432777,5439155,C1QBP,minus,708,complement C1q binding protein
NC_000017.11,5440917,5468982,DHX33,minus,56919,DEAH-box helicase 33
NC_000017.11,5469092,5470360,DHX33-DT,plus,105371506,DHX33 divergent transcript
NC_000017.11,5471254,5486817,DERL2,minus,51009,derlin 2
NC_000017.11,5486374,5490811,MIS12,plus,79003,MIS12 kinetochore complex component
NC_000017.11,5499427,5501006,LOC124900388,minus,124900388,uncharacterized LOC124900388
NC_000017.11,5499427,5501006,LOC728392,minus,728392,uncharacterized LOC728392
NC_000017.11,5501396,5584509,NLRP1,minus,22861,NLR family pyrin domain containing 1
NC_000017.11,5511952,5512726,LOC101928044,minus,101928044,zinc finger CCHC domain-containing protein 9-like
NC_000017.11,5514210,5514270,RNU7-31P,minus,100147818,"RNA, U7 small nuclear 31 pseudogene"
NC_000017.11,5517836,5538144,LOC124903902,plus,124903902,uncharacterized LOC124903902
NC_000017.11,5544030,5554598,LOC105371507,plus,105371507,uncharacterized LOC105371507
NC_000017.11,5700234,5704101,LOC124903903,minus,124903903,uncharacterized LOC124903903
NC_000017.11,5730196,5731808,LOC100128284,plus,100128284,nipsnap homolog 1 (C. elegans) pseudogene
NC_000017.11,5772234,5930696,LOC339166,plus,339166,uncharacterized LOC339166
NC_000017.11,6069116,6124427,WSCD1,plus,23302,WSC domain containing 1
NC_000017.11,6149933,6190547,LOC105371508,minus,105371508,uncharacterized LOC105371508
NC_000017.11,6207163,6207269,RNU6-1264P,plus,106480117,"RNA, U6 small nuclear 1264, pseudogene"
NC_000017.11,6238562,6241586,LOC124903904,plus,124903904,uncharacterized LOC124903904
NC_000017.11,6322415,6323228,BTF3P14,minus,100132641,basic transcription factor 3 pseudogene 14
NC_000017.11,6342519,6375119,LOC105371509,minus,105371509,uncharacterized LOC105371509
NC_000017.11,6423738,6435121,AIPL1,minus,23746,aryl hydrocarbon receptor interacting protein like 1
NC_000017.11,6437298,6450431,LOC107985017,minus,107985017,uncharacterized LOC107985017
NC_000017.11,6444455,6451469,PIMREG,plus,54478,PICALM interacting mitotic regulator
NC_000017.11,6451263,6556555,PITPNM3,minus,83394,PITPNM family member 3
NC_000017.11,6578147,6640711,KIAA0753,minus,9851,KIAA0753
NC_000017.11,6600944,6601051,RNA5SP435,minus,106479013,"RNA, 5S ribosomal pseudogene 435"
NC_000017.11,6636780,6640316,LOC122526780,minus,122526780,uncharacterized LOC122526780
NC_000017.11,6641060,6644541,TXNDC17,plus,84817,thioredoxin domain containing 17
NC_000017.11,6643311,6651605,MED31,minus,51003,mediator complex subunit 31
NC_000017.11,6651762,6653476,C17orf100,plus,388327,chromosome 17 open reading frame 100
NC_000017.11,6655440,6655509,MIR4520-1,minus,100616401,microRNA 4520-1
NC_000017.11,6655449,6655502,MIR4520-2,plus,100616466,microRNA 4520-2
NC_000017.11,6657719,6661382,ALOX15P1,plus,100652883,arachidonate 15-lipoxygenase pseudogene 1
NC_000017.11,6684719,6713369,SLC13A5,minus,284111,solute carrier family 13 member 5
NC_000017.11,6749718,6749931,RPL23AP73,plus,100271625,ribosomal protein L23a pseudogene 73
NC_000017.11,6755447,6775647,XAF1,plus,54739,XIAP associated factor 1
NC_000017.11,6771011,6776110,LOC124903905,minus,124903905,uncharacterized LOC124903905
NC_000017.11,6776215,6787646,FBXO39,plus,162517,F-box protein 39
NC_000017.11,6797993,6831729,TEKT1,minus,83659,tektin 1
NC_000017.11,6853576,6900349,ALOX12P2,plus,245,arachidonate 12-lipoxygenase pseudogene 2
NC_000017.11,6875220,6886977,LOC124903907,minus,124903907,uncharacterized LOC124903907
NC_000017.11,6893240,6894946,LOC124903908,minus,124903908,uncharacterized LOC124903908
NC_000017.11,6927417,6928262,SPICP3,minus,100128007,Spi-C transcription factor pseudogene 3
NC_000017.11,6941634,6956792,LOC124903906,plus,124903906,uncharacterized LOC124903906
NC_000017.11,6985123,7012334,ALOX12-AS1,minus,100506713,ALOX12 antisense RNA 1
NC_000017.11,6996049,7010754,ALOX12,plus,239,"arachidonate 12-lipoxygenase, 12S type"
NC_000017.11,7012417,7017524,RNASEK-C17orf49,plus,100529209,RNASEK-C17orf49 readthrough
NC_000017.11,7012624,7014532,RNASEK,plus,440400,ribonuclease K
NC_000017.11,7014782,7017520,C17orf49,plus,124944,chromosome 17 open reading frame 49
NC_000017.11,7015818,7019654,MIR497HG,minus,100506755,mir-497-195 cluster host gene
NC_000017.11,7017615,7017701,MIR195,minus,406971,microRNA 195
NC_000017.11,7017911,7018022,MIR497,minus,574456,microRNA 497
NC_000017.11,7023050,7029644,BCL6B,plus,255877,BCL6B transcription repressor
NC_000017.11,7036015,7040117,SLC16A13,plus,201232,solute carrier family 16 member 13
NC_000017.11,7041621,7044092,SLC16A11,minus,162515,solute carrier family 16 member 11
NC_000017.11,7043067,7047580,LOC124903909,plus,124903909,uncharacterized LOC124903909
NC_000017.11,7074537,7080251,CLEC10A,minus,10462,C-type lectin domain containing 10A
NC_000017.11,7101322,7115146,ASGR2,minus,433,asialoglycoprotein receptor 2
NC_000017.11,7131247,7140763,LOC105371512,plus,105371512,uncharacterized LOC105371512
NC_000017.11,7140945,7141592,RPL7AP64,plus,728486,ribosomal protein L7a pseudogene 64
NC_000017.11,7142249,7142624,LOC124903910,minus,124903910,uncharacterized LOC124903910
NC_000017.11,7169069,7173673,LOC124903911,plus,124903911,uncharacterized LOC124903911
NC_000017.11,7173431,7179370,ASGR1,minus,432,asialoglycoprotein receptor 1
NC_000017.11,7187187,7220050,DLG4,minus,1742,discs large MAGUK scaffold protein 4
NC_000017.11,7217125,7225266,ACADVL,plus,37,acyl-CoA dehydrogenase very long chain
NC_000017.11,7223297,7223379,MIR324,minus,442898,microRNA 324
NC_000017.11,7225342,7234517,DVL2,minus,1856,dishevelled segment polarity protein 2
NC_000017.11,7235038,7240828,PHF23,minus,79142,PHD finger protein 23
NC_000017.11,7240008,7242449,GABARAP,minus,11337,GABA type A receptor-associated protein
NC_000017.11,7243591,7251978,CTDNEP1,minus,23399,CTD nuclear envelope phosphatase 1
NC_000017.11,7251724,7259940,ELP5,plus,23587,elongator acetyltransferase complex subunit 5
NC_000017.11,7259903,7263213,CLDN7,minus,1366,claudin 7
NC_000017.11,7281718,7288257,SLC2A4,plus,6517,solute carrier family 2 member 4
NC_000017.11,7288263,7294639,YBX2,minus,51087,Y-box binding protein 2
NC_000017.11,7296078,7296896,LOC124903912,minus,124903912,uncharacterized LOC124903912
NC_000017.11,7306999,7312463,EIF5A,plus,1984,eukaryotic translation initiation factor 5A
NC_000017.11,7312661,7315360,GPS2,minus,2874,G protein pathway suppressor 2
NC_000017.11,7315628,7329335,NEURL4,minus,84461,neuralized E3 ubiquitin protein ligase 4
NC_000017.11,7336529,7351477,ACAP1,plus,9744,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
NC_000017.11,7352162,7354944,KCTD11,plus,147040,potassium channel tetramerization domain containing 11
NC_000017.11,7355156,7357219,TMEM95,plus,339168,transmembrane protein 95
NC_000017.11,7380047,7389742,TNK1,plus,8711,tyrosine kinase non receptor 1
NC_000017.11,7389727,7404131,TMEM256-PLSCR3,minus,100529211,TMEM256-PLSCR3 readthrough (NMD candidate)
NC_000017.11,7389727,7394525,PLSCR3,minus,57048,phospholipid scramblase 3
NC_000017.11,7402975,7404097,TMEM256,minus,254863,transmembrane protein 256
NC_000017.11,7404653,7419860,NLGN2,plus,57555,neuroligin 2
NC_000017.11,7420324,7421632,SPEM1,plus,374768,spermatid maturation 1
NC_000017.11,7425616,7427568,SPEM2,plus,201243,SPEM family member 2
NC_000017.11,7428857,7432820,SPEM3,plus,107983988,SPEM family member 3
NC_000017.11,7435435,7437679,TMEM102,plus,284114,transmembrane protein 102
NC_000017.11,7438298,7444937,FGF11,plus,2256,fibroblast growth factor 11
NC_000017.11,7445061,7457710,CHRNB1,plus,1140,cholinergic receptor nicotinic beta 1 subunit
NC_000017.11,7459378,7484249,ZBTB4,minus,57659,zinc finger and BTB domain containing 4
NC_000017.11,7481446,7483496,SLC35G6,plus,643664,solute carrier family 35 member G6
NC_000017.11,7484366,7514616,POLR2A,plus,5430,RNA polymerase II subunit A
NC_000017.11,7549058,7561601,TNFSF12-TNFSF13,plus,407977,TNFSF12-TNFSF13 readthrough
NC_000017.11,7549058,7557881,TNFSF12,plus,8742,TNF superfamily member 12
NC_000017.11,7558282,7561601,TNFSF13,plus,8741,TNF superfamily member 13
NC_000017.11,7561919,7571969,SENP3,plus,26168,SUMO specific peptidase 3
