"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000004.12,2464522,2468951,LOC107986250,minus,107986250,uncharacterized LOC107986250
NC_000004.12,2469106,2515857,RNF4,plus,6047,ring finger protein 4
NC_000004.12,2535375,2732573,FAM193A,plus,8603,family with sequence similarity 193 member A
NC_000004.12,2741648,2756336,TNIP2,minus,79155,TNFAIP3 interacting protein 2
NC_000004.12,2761732,2775910,LOC102723763,plus,102723763,uncharacterized LOC102723763
NC_000004.12,2793085,2841096,SH3BP2,plus,6452,SH3 domain binding protein 2
NC_000004.12,2843844,2930062,ADD1,plus,118,adducin 1
NC_000004.12,2930567,2934825,MFSD10,minus,10227,major facilitator superfamily domain containing 10
NC_000004.12,2935546,2951078,NOP14-AS1,plus,317648,NOP14 antisense RNA 1
NC_000004.12,2937936,2963406,NOP14,minus,8602,NOP14 nucleolar protein
NC_000004.12,2963571,3040760,GRK4,plus,2868,G protein-coupled receptor kinase 4
NC_000004.12,3044101,3044207,RNU6-204P,plus,106481241,"RNA, U6 small nuclear 204, pseudogene"
NC_000004.12,3046139,3074624,HTT-AS,minus,100750326,HTT antisense RNA
NC_000004.12,3074681,3243960,HTT,plus,3064,huntingtin
NC_000004.12,3078484,3078542,RNU7-33P,minus,100147820,"RNA, U7 small nuclear 33 pseudogene"
NC_000004.12,3244273,3256613,MSANTD1,plus,345222,Myb/SANT DNA binding domain containing 1
NC_000004.12,3285891,3439913,RGS12,plus,6002,regulator of G protein signaling 12
NC_000004.12,3312421,3312929,LOC100286945,plus,100286945,X antigen family member 3 pseudogene
NC_000004.12,3323925,3324782,RPL7AP29,minus,100271043,ribosomal protein L7a pseudogene 29
NC_000004.12,3441005,3449486,HGFAC,plus,3083,HGF activator
NC_000004.12,3463306,3501482,DOK7,plus,285489,docking protein 7
NC_000004.12,3474940,3484837,LOC105374355,minus,105374355,vegetative cell wall protein gp1-like
NC_000004.12,3503612,3532422,LRPAP1,minus,4043,LDL receptor related protein associated protein 1
NC_000004.12,3544436,3548638,LOC124900650,plus,124900650,uncharacterized LOC124900650
NC_000004.12,3576869,3590985,LINC00955,plus,285492,long intergenic non-protein coding RNA 955
NC_000004.12,3633036,3635358,LOC112268461,minus,112268461,uncharacterized LOC112268461
NC_000004.12,3645105,3653930,LOC105374357,plus,105374357,uncharacterized LOC105374357
NC_000004.12,3673593,3677855,LINC02171,minus,100133461,long intergenic non-protein coding RNA 2171
NC_000004.12,3766385,3768526,ADRA2C,plus,152,adrenoceptor alpha 2C
NC_000004.12,3780817,3783163,LOC124900651,plus,124900651,uncharacterized LOC124900651
NC_000004.12,3882495,3890165,OR7E163P,minus,100131415,olfactory receptor family 7 subfamily E member 163 pseudogene
NC_000004.12,3901506,3902540,OR7E162P,minus,442101,olfactory receptor family 7 subfamily E member 162 pseudogene
NC_000004.12,3921383,3933576,LOC124900652,minus,124900652,uncharacterized LOC124900652
NC_000004.12,3921632,3924274,EVA1CP2,minus,100420818,EVA1C pseudogene 2
NC_000004.12,3935446,3945048,ALG1L7P,plus,728263,"ALG1 like 7, pseudogene"
NC_000004.12,3941760,3955428,FAM86EP,minus,348926,"family with sequence similarity 86 member E, pseudogene"
NC_000004.12,3956397,3965741,LOC105374358,plus,105374358,uncharacterized LOC105374358
NC_000004.12,3967033,3967660,ENPP7P9,minus,100421803,ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 9
NC_000004.12,3988572,4006604,LOC105374359,plus,105374359,uncharacterized LOC105374359
NC_000004.12,4031704,4075154,LOC101928217,plus,101928217,uncharacterized LOC101928217
NC_000004.12,4076603,4086709,LOC107986252,plus,107986252,uncharacterized LOC107986252
NC_000004.12,4076667,4077515,RPS3AP16,minus,727951,RPS3A pseudogene 16
NC_000004.12,4086673,4108071,LOC100130459,minus,100130459,serine/arginine-rich splicing factor RSZ22A-like
NC_000004.12,4117925,4118284,VPS51P13,minus,127379746,VPS51 pseudogene 13
NC_000004.12,4126606,4127630,OR7E103P,minus,282754,olfactory receptor family 7 subfamily E member 103 pseudogene
NC_000004.12,4145573,4147795,UNC93B4,minus,643384,unc-93 homolog B4 (pseudogene)
NC_000004.12,4156479,4157503,OR7E99P,minus,81419,olfactory receptor family 7 subfamily E member 99 pseudogene
NC_000004.12,4174399,4175051,OR7E43P,minus,26475,olfactory receptor family 7 subfamily E member 43 pseudogene
NC_000004.12,4188726,4226929,OTOP1,minus,133060,otopetrin 1
NC_000004.12,4235542,4248223,TMEM128,minus,85013,transmembrane protein 128
NC_000004.12,4267701,4290154,LYAR,minus,55646,Ly1 antibody reactive
NC_000004.12,4290251,4321783,ZBTB49,plus,166793,zinc finger and BTB domain containing 49
NC_000004.12,4370372,4384609,LOC112268462,plus,112268462,uncharacterized LOC112268462
NC_000004.12,4386532,4419058,NSG1,plus,27065,neuronal vesicle trafficking associated 1
NC_000004.12,4418968,4542343,STX18,minus,53407,syntaxin 18
NC_000004.12,4476121,4481700,STX18-IT1,minus,104472519,STX18 intronic transcript 1
NC_000004.12,4507045,4507816,RPS7P15,plus,728015,ribosomal protein S7 pseudogene 15
NC_000004.12,4526468,4529143,LOC107986254,minus,107986254,uncharacterized LOC107986254
NC_000004.12,4542131,4772575,LOC124900165,plus,124900165,uncharacterized LOC124900165
NC_000004.12,4542131,4710938,STX18-AS1,plus,100507266,STX18 antisense RNA 1 (head to head)
NC_000004.12,4560530,4582921,LINC03091,minus,101928237,long intergenic non-protein coding RNA 3091
NC_000004.12,4664326,4664423,SNORD162,plus,109623454,"small nucleolar RNA, C/D box 162"
NC_000004.12,4761760,4787374,LOC101928279,plus,101928279,uncharacterized LOC101928279
NC_000004.12,4844437,4850827,LINC01396,plus,103695434,long intergenic non-protein coding RNA 1396
NC_000004.12,4859665,4863936,MSX1,plus,4487,msh homeobox 1
NC_000004.12,4893624,4895268,LDHAP1,minus,3940,lactate dehydrogenase A pseudogene 1
NC_000004.12,4920808,4988671,LOC101928306,plus,101928306,uncharacterized LOC101928306
NC_000004.12,4920828,4921064,RN7SKP113,minus,106480465,RN7SK pseudogene 113
NC_000004.12,4922152,4923373,LOC107986218,minus,107986218,uncharacterized LOC107986218
NC_000004.12,5014586,5019458,CYTL1,minus,54360,cytokine like 1
NC_000004.12,5019386,5500989,STK32B,plus,55351,serine/threonine kinase 32B
NC_000004.12,5039622,5043707,LOC107986256,minus,107986256,uncharacterized LOC107986256
NC_000004.12,5458581,5458881,RN7SKP275,minus,106480917,RN7SK pseudogene 275
NC_000004.12,5524569,5527801,LINC01587,plus,10141,long intergenic non-protein coding RNA 1587
NC_000004.12,5529011,5709548,EVC2,minus,132884,EvC ciliary complex subunit 2
NC_000004.12,5538998,5549891,LOC124900166,minus,124900166,uncharacterized LOC124900166
NC_000004.12,5711201,5829057,EVC,plus,2121,EvC ciliary complex subunit 1
NC_000004.12,5820764,5893086,CRMP1,minus,1400,collapsin response mediator protein 1
NC_000004.12,5897587,6018546,C4orf50,minus,389197,chromosome 4 open reading frame 50
NC_000004.12,5923275,5923328,MIR378D1,minus,100616201,microRNA 378d-1
NC_000004.12,6026199,6200549,JAKMIP1,minus,152789,janus kinase and microtubule interacting protein 1
NC_000004.12,6064977,6070162,LOC128125818,minus,128125818,uncharacterized LOC128125818
NC_000004.12,6200733,6233936,JAKMIP1-DT,plus,285484,JAKMIP1 divergent transcript
NC_000004.12,6269850,6303265,WFS1,plus,7466,wolframin ER transmembrane glycoprotein
NC_000004.12,6320581,6563799,PPP2R2C,minus,5522,protein phosphatase 2 regulatory subunit Bgamma
NC_000004.12,6568729,6574338,LOC105374365,plus,105374365,uncharacterized LOC105374365
NC_000004.12,6575189,6623362,MAN2B2,plus,23324,mannosidase alpha class 2B member 2
NC_000004.12,6631153,6640621,LOC124900653,minus,124900653,uncharacterized LOC124900653
NC_000004.12,6640685,6642729,MRFAP1,plus,93621,Morf4 family associated protein 1
NC_000004.12,6657787,6659149,LOC124900840,plus,124900840,uncharacterized LOC124900840
NC_000004.12,6670728,6673881,LINC02482,minus,105374366,long intergenic non-protein coding RNA 2482
NC_000004.12,6674075,6676047,MRFAP1L2,plus,93622,Morf4 family associated protein 1 like 2
NC_000004.12,6687448,6690519,LINC02481,minus,339988,long intergenic non-protein coding RNA 2481
NC_000004.12,6693878,6697170,S100P,plus,6286,S100 calcium binding protein P
NC_000004.12,6707701,6709865,MRFAP1L1,minus,114932,Morf4 family associated protein 1 like 1
NC_000004.12,6709935,6714145,LOC105378240,plus,105378240,uncharacterized LOC105378240
NC_000004.12,6716174,6717664,BLOC1S4,plus,55330,biogenesis of lysosomal organelles complex 1 subunit 4
NC_000004.12,6763508,6767639,LOC105374367,plus,105374367,uncharacterized LOC105374367
NC_000004.12,6782727,6884164,KIAA0232,plus,9778,KIAA0232
NC_000004.12,6909466,7033114,TBC1D14,plus,57533,TBC1 domain family member 14
NC_000004.12,6997012,6997326,RN7SKP292,plus,106479225,RN7SK pseudogene 292
NC_000004.12,7030554,7046231,LOC100129931,minus,100129931,uncharacterized LOC100129931
NC_000004.12,7040849,7043001,CFAP184,minus,257236,cilia and flagella associated protein 184
NC_000004.12,7043372,7057952,TADA2B,plus,93624,transcriptional adaptor 2B
NC_000004.12,7058895,7068064,GRPEL1,minus,80273,"GrpE like 1, mitochondrial"
NC_000004.12,7064883,7066626,LOC105374368,plus,105374368,uncharacterized LOC105374368
NC_000004.12,7070548,7099058,LOC105374370,plus,105374370,uncharacterized LOC105374370
NC_000004.12,7097424,7103376,LINC02447,minus,730971,long intergenic non-protein coding RNA 2447
NC_000004.12,7112164,7112399,RN7SKP36,minus,106480458,RN7SK pseudogene 36
NC_000004.12,7192538,7742827,SORCS2,plus,57537,sortilin related VPS10 domain containing receptor 2
NC_000004.12,7256812,7263224,LOC105374371,plus,105374371,uncharacterized LOC105374371
NC_000004.12,7310450,7310524,MIR4798,plus,100616471,microRNA 4798
NC_000004.12,7324111,7324182,TRSUP-TTA3-1,minus,100189453,tRNA suppressor (anticodon TTA) 3-1
NC_000004.12,7430285,7434930,PSAPL1,minus,768239,prosaposin like 1
NC_000004.12,7460028,7460118,MIR4274,plus,100422826,microRNA 4274
NC_000004.12,7508653,7516520,LOC124900655,minus,124900655,uncharacterized LOC124900655
NC_000004.12,7515237,7522468,LOC124900654,plus,124900654,uncharacterized LOC124900654
NC_000004.12,7754090,7778928,AFAP1-AS1,plus,84740,AFAP1 antisense RNA 1
NC_000004.12,7758713,7939861,AFAP1,minus,60312,actin filament associated protein 1
NC_000004.12,7798527,7808053,LOC124900656,plus,124900656,uncharacterized LOC124900656
NC_000004.12,7939001,7940296,LOC389199,plus,389199,uncharacterized LOC389199
NC_000004.12,7965327,8158813,ABLIM2,minus,84448,actin binding LIM protein family member 2
NC_000004.12,7969759,7974151,LOC124900657,plus,124900657,uncharacterized LOC124900657
NC_000004.12,8005301,8005381,MIR95,minus,407052,microRNA 95
NC_000004.12,8174421,8175020,GMPSP1,plus,728564,guanine monophosphate synthase pseudogene 1
NC_000004.12,8182072,8241103,SH3TC1,plus,54436,SH3 domain and tetratricopeptide repeats 1
NC_000004.12,8268606,8270181,LOC105374373,minus,105374373,uncharacterized LOC105374373
NC_000004.12,8269754,8307098,HTRA3,plus,94031,HtrA serine peptidase 3
NC_000004.12,8320176,8323965,LINC02517,plus,105374374,long intergenic non-protein coding RNA 2517
NC_000004.12,8335332,8336915,LOC124900658,plus,124900658,uncharacterized LOC124900658
NC_000004.12,8355305,8440723,ACOX3,minus,8310,"acyl-CoA oxidase 3, pristanoyl"
NC_000004.12,8393015,8393124,RNA5SP152,plus,100873418,"RNA, 5S ribosomal pseudogene 152"
NC_000004.12,8440777,8516950,TRMT44,plus,152992,tRNA methyltransferase 44 homolog
NC_000004.12,8580392,8590023,GPR78,plus,27201,G protein-coupled receptor 78
NC_000004.12,8592765,8619752,CPZ,plus,8532,carboxypeptidase Z
NC_000004.12,8605727,8625169,LOC124900659,minus,124900659,uncharacterized LOC124900659
NC_000004.12,8745396,8747722,LOC101928532,minus,101928532,uncharacterized LOC101928532
NC_000004.12,8846076,8871839,HMX1,minus,3166,H6 family homeobox 1
NC_000004.12,8949604,8950620,OR7E85BP,plus,650293,olfactory receptor family 7 subfamily E member 85B pseudogene
NC_000004.12,8959627,8964001,UNC93B8,plus,100887748,unc-93 homolog B8 (pseudogene)
NC_000004.12,8981409,8982415,OR7E111FP,plus,100288392,olfactory receptor family 7 subfamily E member 111F pseudogene
NC_000004.12,9030262,9031105,LOC100286946,plus,100286946,ribosomal protein S3A pseudogene
NC_000004.12,9034574,9152514,LOC105369250,minus,105369250,uncharacterized LOC105369250
NC_000004.12,9051799,9052051,SNRPCP16,minus,106480291,small nuclear ribonucleoprotein polypeptide C pseudogene 16
NC_000004.12,9078958,9141608,ENPP7P10,plus,100421805,ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 10
NC_000004.12,9135720,9137126,LOC124900663,minus,124900663,uncharacterized LOC124900663
NC_000004.12,9153215,9166878,FAM86KP,plus,100287013,"family with sequence similarity 86 member K, pseudogene"
NC_000004.12,9166406,9170298,ALG1L14P,minus,100996649,"ALG1 like 14, pseudogene"
NC_000004.12,9170409,9176730,FAM90A26,plus,100287045,family with sequence similarity 90 member A26
NC_000004.12,9191010,9198204,LOC124900661,plus,124900661,beta-defensin 109-like
NC_000004.12,9210657,9212249,USP17L10,plus,100287144,ubiquitin specific peptidase 17 like family member 10
NC_000004.12,9215405,9216997,USP17L11,plus,100287178,ubiquitin specific peptidase 17 like family member 11
NC_000004.12,9220152,9221744,USP17L12,plus,100287205,ubiquitin specific peptidase 17 like family member 12
NC_000004.12,9224896,9226488,USP17L13,plus,100287238,ubiquitin specific peptidase 17 like family member 13
NC_000004.12,9229641,9231233,USP17L14P,plus,100287270,"ubiquitin specific peptidase 17 like family member 14, pseudogene"
NC_000004.12,9234385,9236046,USP17L15,plus,100288520,ubiquitin specific peptidase 17 like family member 15
NC_000004.12,9239232,9240254,USP17L16P,plus,100287302,"ubiquitin specific peptidase 17 like family member 16, pseudogene"
NC_000004.12,9243879,9245471,USP17L17,plus,100287327,ubiquitin specific peptidase 17 like family member 17
NC_000004.12,9248630,9250222,USP17L18,plus,100287364,ubiquitin specific peptidase 17 like family member 18
NC_000004.12,9253378,9254970,USP17L19,plus,100287404,ubiquitin specific peptidase 17 like family member 19
NC_000004.12,9258124,9259716,USP17L20,plus,100287441,ubiquitin specific peptidase 17 like family member 20
NC_000004.12,9262872,9264464,USP17L21,plus,100287478,ubiquitin specific peptidase 17 like family member 21
NC_000004.12,9267619,9269211,LOC124906414,plus,124906414,ubiquitin carboxyl-terminal hydrolase 17-like protein 20
NC_000004.12,9267619,9269211,USP17L22,plus,100287513,ubiquitin specific peptidase 17 like family member 22
NC_000004.12,9325165,9326757,USP17L24,plus,728369,ubiquitin specific peptidase 17 like family member 24
NC_000004.12,9329911,9331503,USP17L25,plus,728373,ubiquitin specific peptidase 17 like family member 25
NC_000004.12,9334658,9336250,USP17L26,plus,728379,ubiquitin specific peptidase 17 like family member 26
NC_000004.12,9339403,9340995,USP17L5,plus,728386,ubiquitin specific peptidase 17 like family member 5
NC_000004.12,9344148,9345740,USP17L27,plus,728393,ubiquitin specific peptidase 17 like family member 27
NC_000004.12,9348893,9350485,USP17L28,plus,728400,ubiquitin specific peptidase 17 like family member 28
NC_000004.12,9353638,9355230,USP17L29,plus,728405,ubiquitin specific peptidase 17 like family member 29
NC_000004.12,9358382,9359974,USP17L9P,plus,391627,"ubiquitin specific peptidase 17 like family member 9, pseudogene"
NC_000004.12,9363129,9364721,USP17L30,plus,728419,ubiquitin specific peptidase 17 like family member 30
NC_000004.12,9367874,9369070,USP17L6P,plus,391622,"ubiquitin specific peptidase 17 like family member 6, pseudogene"
NC_000004.12,9384017,9389146,LOC105378242,minus,105378242,zinc finger protein 705A-like
NC_000004.12,9399204,9403565,DEFB108F,plus,100133128,defensin beta 108F (pseudogene)
NC_000004.12,9411178,9411253,RNA5SP153,minus,100873419,"RNA, 5S ribosomal pseudogene 153"
NC_000004.12,9422313,9429702,DEFB130D,plus,110806292,defensin beta 130D (pseudogene)
NC_000004.12,9444414,9450666,DEFB131A,plus,644414,defensin beta 131A
NC_000004.12,9459122,9460344,OR7E86P,plus,442104,olfactory receptor family 7 subfamily E member 86 pseudogene
NC_000004.12,9468826,9470249,OR7E84P,plus,390288,olfactory receptor family 7 subfamily E member 84 pseudogene
NC_000004.12,9479827,9480713,LOC124900662,plus,124900662,uncharacterized LOC124900662
NC_000004.12,9483603,9484830,OR7E85P,plus,442105,olfactory receptor family 7 subfamily E member 85 pseudogene
NC_000004.12,9493735,9498513,UNC93B7,plus,100887746,unc-93 homolog B7 (pseudogene)
NC_000004.12,9512823,9513987,OR7E83P,plus,391630,olfactory receptor family 7 subfamily E member 83 pseudogene
NC_000004.12,9521910,9522276,VPS51P18,plus,127379732,VPS51 pseudogene 18
NC_000004.12,9532046,9538818,LOC101928948,plus,101928948,translation initiation factor IF-2-like
NC_000004.12,9553035,9554127,RPS24P11,minus,100128519,ribosomal protein S24 pseudogene 11
NC_000004.12,9556168,9556316,MIR548I2,minus,100302277,microRNA 548i-2
NC_000004.12,9563147,9563994,RPS3AP19,plus,728700,RPS3A pseudogene 19
NC_000004.12,9583905,9584150,SNRPCP13,minus,106481786,small nuclear ribonucleoprotein polypeptide C pseudogene 13
NC_000004.12,9659025,9690554,LOC124900660,plus,124900660,uncharacterized LOC124900660
NC_000004.12,9677308,9677934,ENPP7P11,plus,100421806,ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 11
NC_000004.12,9693097,9703594,FAM86MP,plus,644517,"family with sequence similarity 86 member M, pseudogene"
NC_000004.12,9702644,9710812,ALG1L3P,minus,100132066,"ALG1 like 3, pseudogene"
NC_000004.12,9733370,9742366,EVA1CP1,plus,100420821,EVA1C pseudogene 1
NC_000004.12,9754893,9755806,OR7E35P,plus,391632,olfactory receptor family 7 subfamily E member 35 pseudogene
NC_000004.12,9771025,10040270,SLC2A9,minus,56606,solute carrier family 2 member 9
NC_000004.12,9781634,9784009,DRD5,plus,1816,dopamine receptor D5
NC_000004.12,9792751,9792861,RNA5SP154,minus,100873420,"RNA, 5S ribosomal pseudogene 154"
NC_000004.12,9988123,10004899,SLC2A9-AS1,plus,105374476,SLC2A9 antisense RNA 1
NC_000004.12,10006480,10016653,LOC124900664,plus,124900664,uncharacterized LOC124900664
NC_000004.12,10064014,10072992,LOC124900665,plus,124900665,uncharacterized LOC124900665
NC_000004.12,10074339,10116799,WDR1,minus,9948,WD repeat domain 1
NC_000004.12,10078611,10078692,MIR3138,minus,100423011,microRNA 3138
NC_000004.12,10115756,10115884,RNA5SP155,minus,100873421,"RNA, 5S ribosomal pseudogene 155"
NC_000004.12,10117089,10119477,LOC124900666,plus,124900666,uncharacterized LOC124900666
NC_000004.12,10199829,10200595,LOC100129344,minus,100129344,developmental pluripotency associated 4 pseudogene
NC_000004.12,10254926,10256659,RAF1P1,minus,348910,RAF1 pseudogene 1
NC_000004.12,10284951,10285708,LOC100422637,minus,100422637,MX dynamin like GTPase 1 pseudogene
