"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000016.10,527712,554636,CAPN15,plus,6650,calpain 15
NC_000016.10,535316,535368,MIR5587,plus,100847028,microRNA 5587
NC_000016.10,543277,543366,MIR3176,plus,100423037,microRNA 3176
NC_000016.10,559814,565529,PRR35,plus,146325,proline rich 35
NC_000016.10,567005,569495,NHLRC4,plus,283948,NHL repeat containing 4
NC_000016.10,569968,584109,PIGQ,plus,9091,phosphatidylinositol glycan anchor biosynthesis class Q
NC_000016.10,589357,629268,RAB40C,plus,57799,"RAB40C, member RAS oncogene family"
NC_000016.10,605333,616264,LOC124903618,minus,124903618,uncharacterized LOC124903618
NC_000016.10,630985,634117,WFIKKN1,plus,117166,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1"
NC_000016.10,634430,636305,METTL26,minus,84326,methyltransferase like 26
NC_000016.10,636736,636806,TRG-CCC2-2,minus,64717,tRNA-Gly (anticodon CCC) 2-2
NC_000016.10,636952,639205,LOC100287175,plus,100287175,uncharacterized LOC100287175
NC_000016.10,641828,648474,MCRIP2,plus,84331,MAPK regulated corepressor interacting protein 2
NC_000016.10,648458,649313,LOC105371038,minus,105371038,uncharacterized LOC105371038
NC_000016.10,648979,667830,WDR90,plus,197335,WD repeat domain 90
NC_000016.10,668083,674174,RHOT2,plus,89941,ras homolog family member T2
NC_000016.10,675671,678268,RHBDL1,plus,9028,rhomboid like 1
NC_000016.10,678518,679777,STUB1-DT,minus,105371184,STUB1 divergent transcript
NC_000016.10,680410,682801,STUB1,plus,10273,STIP1 homology and U-box containing protein 1
NC_000016.10,681670,684334,JMJD8,minus,339123,jumonji domain containing 8
NC_000016.10,684622,690398,WDR24,minus,84219,WD repeat domain 24
NC_000016.10,692500,705801,FBXL16,minus,146330,F-box and leucine rich repeat protein 16
NC_000016.10,715118,719655,METRN,plus,79006,"meteorin, glial cell differentiation regulator"
NC_000016.10,721146,722590,ANTKMT,plus,65990,adenine nucleotide translocase lysine methyltransferase
NC_000016.10,722582,726880,CCDC78,minus,124093,coiled-coil domain containing 78
NC_000016.10,727106,729715,HAGHL,plus,84264,hydroxyacylglutathione hydrolase like
NC_000016.10,729765,740997,CIAO3,minus,64428,cytosolic iron-sulfur assembly component 3
NC_000016.10,760734,768865,MSLN,plus,10232,mesothelin
NC_000016.10,769428,781996,MSLNL,minus,401827,mesothelin like
NC_000016.10,770183,770277,MIR662,plus,724032,microRNA 662
NC_000016.10,784974,788381,RPUSD1,minus,113000,RNA pseudouridine synthase domain containing 1
NC_000016.10,788620,798074,CHTF18,plus,63922,chromosome transmission fidelity factor 18
NC_000016.10,798041,800734,GNG13,minus,51764,G protein subunit gamma 13
NC_000016.10,853634,981613,LMF1,minus,64788,lipase maturation factor 1
NC_000016.10,899012,910924,LOC124903619,minus,124903619,peptidyl-prolyl cis-trans isomerase CYP95-like
NC_000016.10,902566,903654,LOC107984876,minus,107984876,uncharacterized LOC107984876
NC_000016.10,921033,934524,LMF1-AS1,plus,101929387,LMF1 antisense RNA 1
NC_000016.10,974069,975758,LOC124903620,plus,124903620,uncharacterized LOC124903620
NC_000016.10,975761,981613,CEROX1,minus,115804232,cytoplasmic endogenous regulator of oxidative phosphorylation 1
NC_000016.10,981770,986979,SOX8,plus,30812,SRY-box transcription factor 8
NC_000016.10,1064081,1078731,SSTR5-AS1,minus,146336,SSTR5 antisense RNA 1
NC_000016.10,1072747,1081454,SSTR5,plus,6755,somatostatin receptor 5
NC_000016.10,1088226,1096306,C1QTNF8,minus,390664,C1q and TNF related 8
NC_000016.10,1107637,1113399,LOC107984906,plus,107984906,uncharacterized LOC107984906
NC_000016.10,1126624,1134301,LOC105371042,minus,105371042,uncharacterized LOC105371042
NC_000016.10,1153106,1221768,CACNA1H,plus,8912,calcium voltage-gated channel subunit alpha1 H
NC_000016.10,1156972,1158610,LOC124903622,minus,124903622,uncharacterized LOC124903622
NC_000016.10,1200806,1201711,LOC124903623,minus,124903623,uncharacterized LOC124903623
NC_000016.10,1221651,1225268,TPSG1,minus,25823,tryptase gamma 1
NC_000016.10,1225251,1227240,LOC124903621,plus,124903621,uncharacterized LOC124903621
NC_000016.10,1228336,1230184,TPSB2,minus,64499,tryptase beta 2
NC_000016.10,1240705,1242554,TPSAB1,plus,7177,tryptase alpha/beta 1
NC_000016.10,1256069,1259008,TPSD1,plus,23430,tryptase delta 1
NC_000016.10,1261003,1264004,PRSS29P,minus,123787,"serine protease 29, pseudogene"
NC_000016.10,1273724,1276395,TPSP1,minus,100129339,tryptase pseudogene 1
NC_000016.10,1286343,1289073,TPSP2,minus,650474,tryptase pseudogene 2
NC_000016.10,1293507,1299605,LOC124903624,minus,124903624,uncharacterized LOC124903624
NC_000016.10,1309152,1327017,UBE2I,plus,7329,ubiquitin conjugating enzyme E2 I
NC_000016.10,1328626,1329809,RPS20P2,plus,64726,ribosomal protein S20 pseudogene 2
NC_000016.10,1333645,1349439,BAIAP3,plus,8938,BAI1 associated protein 3
NC_000016.10,1349240,1351878,TSR3,minus,115939,TSR3 ribosome maturation factor
NC_000016.10,1351931,1364113,GNPTG,plus,84572,N-acetylglucosamine-1-phosphate transferase subunit gamma
NC_000016.10,1363205,1414704,UNKL,minus,64718,unk like zinc finger
NC_000016.10,1371113,1371883,TJP1P1,plus,64730,tight junction protein 1 pseudogene 1
NC_000016.10,1408394,1412251,LOC101929440,plus,101929440,uncharacterized LOC101929440
NC_000016.10,1419752,1420747,UQCC4,minus,283951,ubiquinol-cytochrome c reductase complex assembly factor 4
NC_000016.10,1425551,1428759,LOC105371044,minus,105371044,uncharacterized LOC105371044
NC_000016.10,1431078,1434441,PERCC1,plus,105371045,proline and glutamate rich with coiled coil 1
NC_000016.10,1434383,1444556,CCDC154,minus,645811,coiled-coil domain containing 154
NC_000016.10,1444935,1475028,CLCN7,minus,1186,chloride voltage-gated channel 7
NC_000016.10,1477983,1478590,RPS3AP2,plus,64725,RPS3A pseudogene 2
NC_000016.10,1485886,1488944,PTX4,minus,390667,pentraxin 4
NC_000016.10,1493360,1510454,TELO2,plus,9894,telomere maintenance 2
NC_000016.10,1510427,1612072,IFT140,minus,9742,intraflagellar transport 140
NC_000016.10,1528678,1555568,TMEM204,plus,79652,transmembrane protein 204
NC_000016.10,1580527,1610328,LOC105371046,plus,105371046,uncharacterized LOC105371046
NC_000016.10,1612360,1677908,CRAMP1,plus,57585,cramped chromatin regulator homolog 1
NC_000016.10,1678279,1702086,JPT2,plus,90861,Jupiter microtubule associated homolog 2
NC_000016.10,1706195,1770351,MAPK8IP3,plus,23162,mitogen-activated protein kinase 8 interacting protein 3
NC_000016.10,1713529,1714191,MAPK8IP3-AS1,minus,101929480,MAPK8IP3 antisense RNA 1
NC_000016.10,1734985,1735066,MIR3177,plus,100423012,microRNA 3177
NC_000016.10,1770320,1771543,NME3,minus,4832,NME/NM23 nucleoside diphosphate kinase 3
NC_000016.10,1771895,1773134,MRPS34,minus,65993,mitochondrial ribosomal protein S34
NC_000016.10,1772810,1781702,EME2,plus,197342,essential meiotic structure-specific endonuclease subunit 2
NC_000016.10,1776712,1782571,SPSB3,minus,90864,splA/ryanodine receptor domain and SOCS box containing 3
NC_000016.10,1782960,1789186,NUBP2,plus,10101,"NUBP iron-sulfur cluster assembly factor 2, cytosolic"
NC_000016.10,1790413,1794908,IGFALS,minus,3483,insulin like growth factor binding protein acid labile subunit
NC_000016.10,1807629,1827194,HAGH,minus,3029,hydroxyacylglutathione hydrolase
NC_000016.10,1827206,1840207,FAHD1,plus,81889,fumarylacetoacetate hydrolase domain containing 1
NC_000016.10,1833986,1872164,MEIOB,minus,254528,meiosis specific with OB-fold
NC_000016.10,1878285,1884231,LINC00254,minus,64735,long intergenic non-protein coding RNA 254
NC_000016.10,1889114,1890434,LINC02124,plus,105371048,long intergenic non-protein coding RNA 2124
NC_000016.10,1911475,1920940,HS3ST6,minus,64711,heparan sulfate-glucosamine 3-sulfotransferase 6
NC_000016.10,1938229,1943199,MSRB1,minus,51734,methionine sulfoxide reductase B1
NC_000016.10,1942794,1944633,LOC124903625,plus,124903625,uncharacterized LOC124903625
NC_000016.10,1943974,1954689,RPL3L,minus,6123,ribosomal protein L3 like
NC_000016.10,1959538,1961975,NDUFB10,plus,4716,NADH:ubiquinone oxidoreductase subunit B10
NC_000016.10,1962058,1964826,RPS2,minus,6187,ribosomal protein S2
NC_000016.10,1962334,1962466,SNORA10,minus,574042,"small nucleolar RNA, H/ACA box 10"
NC_000016.10,1962973,1963106,SNORA64,minus,26784,"small nucleolar RNA, H/ACA box 64"
NC_000016.10,1964996,1965504,SNHG9,plus,735301,small nucleolar RNA host gene 9
NC_000016.10,1965184,1965310,SNORA78,plus,677844,"small nucleolar RNA, H/ACA box 78"
NC_000016.10,1966856,1968949,RNF151,plus,146310,ring finger protein 151
NC_000016.10,1972053,1982929,TBL3,plus,10607,transducin beta like 3
NC_000016.10,1978917,1981469,NOXO1,minus,124056,NADPH oxidase organizer 1
NC_000016.10,1984193,1987749,GFER,plus,2671,"growth factor, augmenter of liver regeneration"
NC_000016.10,1989970,1994275,SYNGR3,plus,9143,synaptogyrin 3
NC_000016.10,1997654,2009821,ZNF598,minus,90850,"zinc finger protein 598, E3 ubiquitin ligase"
NC_000016.10,2009885,2010588,LOC124903626,plus,124903626,uncharacterized LOC124903626
NC_000016.10,2013181,2013476,RN7SL219P,plus,106479302,"RNA, 7SL, cytoplasmic 219, pseudogene"
NC_000016.10,2019785,2020755,NPW,plus,283869,neuropeptide W
NC_000016.10,2026902,2039026,NHERF2,plus,9351,NHERF family PDZ scaffold protein 2
NC_000016.10,2039820,2047834,NTHL1,minus,4913,nth like DNA glycosylase 1
NC_000016.10,2047985,2089491,TSC2,plus,7249,TSC complex subunit 2
NC_000016.10,2088708,2135898,PKD1,minus,5310,"polycystin 1, transient receptor potential channel interacting"
NC_000016.10,2090195,2090284,MIR1225,minus,100188847,microRNA 1225
NC_000016.10,2091436,2095017,PKD1-AS1,plus,105371049,PKD1 antisense RNA 1
NC_000016.10,2106669,2106753,MIR6511B1,minus,102465429,microRNA 6511b-1
NC_000016.10,2133119,2133204,MIR4516,plus,100616258,microRNA 4516
NC_000016.10,2135977,2136129,MIR3180-5,minus,100500916,microRNA 3180-5
NC_000016.10,2148144,2154165,RAB26,plus,25837,"RAB26, member RAS oncogene family"
NC_000016.10,2154782,2155358,SNHG19,minus,100507303,small nucleolar RNA host gene 19
NC_000016.10,2155023,2155105,SNORD60,minus,26788,"small nucleolar RNA, C/D box 60"
NC_000016.10,2155782,2178129,TRAF7,plus,84231,TNF receptor associated factor 7
NC_000016.10,2177180,2196605,CASKIN1,minus,57524,CASK interacting protein 1
NC_000016.10,2205454,2209453,MLST8,plus,64223,"MTOR associated protein, LST8 homolog"
NC_000016.10,2209253,2210863,BRICD5,minus,283870,BRICHOS domain containing 5
NC_000016.10,2211593,2214840,PGP,minus,283871,phosphoglycolate phosphatase
NC_000016.10,2223591,2235742,E4F1,plus,1877,E4F transcription factor 1
NC_000016.10,2236444,2238711,DNASE1L2,plus,1775,deoxyribonuclease 1 like 2
NC_000016.10,2239402,2251587,ECI1,minus,1632,enoyl-CoA delta isomerase 1
NC_000016.10,2240544,2241818,ECI1-AS1,plus,123706507,ECI1 antisense RNA 1
NC_000016.10,2251670,2253223,LOC107984839,plus,107984839,uncharacterized LOC107984839
NC_000016.10,2253116,2268126,RNPS1,minus,10921,RNA binding protein with serine rich domain 1
NC_000016.10,2268663,2273072,MIR3677HG,plus,106660606,MIR3677 and MIR940 host gene
NC_000016.10,2270713,2270772,MIR3677,plus,100500812,microRNA 3677
NC_000016.10,2271747,2271840,MIR940,plus,100126328,microRNA 940
NC_000016.10,2274620,2274691,MIR4717,plus,100616241,microRNA 4717
NC_000016.10,2275881,2340728,ABCA3,minus,21,ATP binding cassette subfamily A member 3
NC_000016.10,2332247,2332733,RPS16P7,minus,441744,ribosomal protein S16 pseudogene 7
NC_000016.10,2340922,2426699,ABCA17P,plus,650655,"ATP binding cassette subfamily A member 17, pseudogene"
NC_000016.10,2429447,2458854,CCNF,plus,899,cyclin F
NC_000016.10,2445392,2445457,MIR6767,plus,102465459,microRNA 6767
NC_000016.10,2456066,2459978,LOC105371050,minus,105371050,uncharacterized LOC105371050
NC_000016.10,2460109,2464963,TEDC2,plus,80178,tubulin epsilon and delta complex 2
NC_000016.10,2463967,2464038,MIR6768,plus,102465460,microRNA 6768
NC_000016.10,2464950,2468213,TEDC2-AS1,minus,729652,TEDC2 antisense RNA 1
NC_000016.10,2471297,2474145,NTN3,plus,4917,netrin 3
NC_000016.10,2475127,2505730,TBC1D24,plus,57465,TBC1 domain family member 24
NC_000016.10,2513726,2520218,ATP6V0C,plus,527,ATPase H+ transporting V0 subunit c
NC_000016.10,2520371,2531417,AMDHD2,plus,51005,amidohydrolase domain containing 2
NC_000016.10,2530035,2531408,CEMP1,minus,752014,cementum protein 1
NC_000016.10,2531922,2532005,MIR3178,minus,100422974,microRNA 3178
NC_000016.10,2538021,2603188,PDPK1,plus,5170,3-phosphoinositide dependent protein kinase 1
NC_000016.10,2603384,2630494,LOC652276,plus,652276,potassium channel tetramerization domain containing 5 pseudogene
NC_000016.10,2616553,2642490,PDPK2P,minus,653650,"3-phosphoinositide dependent protein kinase 2, pseudogene"
NC_000016.10,2638982,2646129,FLJ42627,plus,645644,uncharacterized LOC645644
NC_000016.10,2658389,2673439,ERVK13-1,minus,100507321,endogenous retrovirus group K13 member 1
NC_000016.10,2673123,2675394,LOC124903627,plus,124903627,uncharacterized LOC124903627
NC_000016.10,2682523,2709030,KCTD5,plus,54442,potassium channel tetramerization domain containing 5
NC_000016.10,2712422,2720224,PRSS27,minus,83886,serine protease 27
NC_000016.10,2737076,2752600,SRRM2-AS1,minus,100128788,SRRM2 antisense RNA 1
NC_000016.10,2752638,2771412,SRRM2,plus,23524,serine/arginine repetitive matrix 2
NC_000016.10,2771414,2777280,ELOB,minus,6923,elongin B
NC_000016.10,2783953,2787915,PRSS33,minus,260429,serine protease 33
NC_000016.10,2796408,2796532,SNORA3C,minus,109616997,"small nucleolar RNA, H/ACA box 3C"
NC_000016.10,2798470,2805304,PRSS41,plus,360226,serine protease 41
NC_000016.10,2817237,2821719,PRSS21,plus,10942,serine protease 21
NC_000016.10,2822657,2822994,EIF1P4,minus,100130566,eukaryotic translation initiation factor 1 pseudogene 4
NC_000016.10,2830303,2832276,ZG16B,plus,124220,zymogen granule protein 16B
NC_000016.10,2835918,2839576,LOC124903628,plus,124903628,uncharacterized LOC124903628
NC_000016.10,2839573,2842751,PRSS30P,minus,124221,"serine protease 30, pseudogene"
NC_000016.10,2852730,2858170,PRSS22,minus,64063,serine protease 22
NC_000016.10,2866348,2868204,LOC101929566,minus,101929566,uncharacterized LOC101929566
NC_000016.10,2883195,2899382,FLYWCH2,plus,114984,FLYWCH family member 2
NC_000016.10,2911931,2951208,FLYWCH1,plus,84256,FLYWCH-type zinc finger 1
NC_000016.10,2922643,2923229,RPL23AP86,minus,100507357,ribosomal protein L23a pseudogene 86
NC_000016.10,2938463,2956157,LOC105371055,minus,105371055,uncharacterized LOC105371055
NC_000016.10,2964275,2968380,KREMEN2,plus,79412,kringle containing transmembrane protein 2
NC_000016.10,2969348,2973484,PAQR4,plus,124222,progestin and adipoQ receptor family member 4
NC_000016.10,2972808,2980446,PKMYT1,minus,9088,"protein kinase, membrane associated tyrosine/threonine 1"
NC_000016.10,2988262,3002011,GREP1,plus,283875,glycine rich extracellular protein 1
NC_000016.10,3012923,3014505,CLDN9,plus,9080,claudin 9
NC_000016.10,3014712,3018183,CLDN6,minus,9074,claudin 6
NC_000016.10,3020368,3022383,TNFRSF12A,plus,51330,TNF receptor superfamily member 12A
NC_000016.10,3022620,3024286,HCFC1R1,minus,54985,host cell factor C1 regulator 1
NC_000016.10,3024035,3027750,THOC6,plus,79228,THO complex subunit 6
NC_000016.10,3027682,3036944,BICDL2,minus,146439,BICD family like cargo adaptor 2
NC_000016.10,3032481,3039133,LOC100128770,plus,100128770,uncharacterized LOC100128770
NC_000016.10,3046561,3060726,MMP25,plus,64386,matrix metallopeptidase 25
NC_000016.10,3052125,3059370,MMP25-AS1,minus,100507419,MMP25 antisense RNA 1
NC_000016.10,3053354,3059370,LOC124900372,minus,124900372,sialidase-like
NC_000016.10,3065403,3069530,IL32,plus,9235,interleukin 32
NC_000016.10,3069523,3069651,RNU1-125P,plus,106866915,"RNA, U1 small nuclear 125, pseudogene"
NC_000016.10,3073218,3074596,LOC107984896,minus,107984896,uncharacterized LOC107984896
NC_000016.10,3086143,3086300,RNU1-22P,plus,100873863,"RNA, U1 small nuclear 22, pseudogene"
NC_000016.10,3088890,3099294,ZSCAN10,minus,84891,zinc finger and SCAN domain containing 10
NC_000016.10,3106762,3109579,LOC124903629,plus,124903629,uncharacterized LOC124903629
NC_000016.10,3110460,3115598,ZNF205-AS1,minus,81854,ZNF205 antisense RNA 1
NC_000016.10,3112586,3120517,ZNF205,plus,7755,zinc finger protein 205
NC_000016.10,3125529,3134882,ZNF213-AS1,minus,100507458,ZNF213 antisense RNA 1 (head to head)
NC_000016.10,3135029,3142804,ZNF213,plus,7760,zinc finger protein 213
NC_000016.10,3144291,3149946,CASP16P,plus,197350,"caspase 16, pseudogene"
NC_000016.10,3150674,3150746,TRR-CCG1-3,plus,100189173,tRNA-Arg (anticodon CCG) 1-3
NC_000016.10,3152608,3152679,TRP-AGG6-1,minus,100189476,tRNA-Pro (anticodon AGG) 6-1
NC_000016.10,3152900,3152972,TRR-CCT3-1,plus,100189168,tRNA-Arg (anticodon CCT) 3-1
NC_000016.10,3157405,3157477,TRK-CTT3-1,minus,100189119,tRNA-Lys (anticodon CTT) 3-1
NC_000016.10,3158922,3158993,TRP-TGG3-3,plus,100189335,tRNA-Pro (anticodon TGG) 3-3
NC_000016.10,3164938,3165010,TRK-CTT8-1,plus,100189244,tRNA-Lys (anticodon CTT) 8-1
NC_000016.10,3170960,3171030,TRP-TGG4-1,minus,100189483,tRNA-Pro (anticodon TGG) 4-1
NC_000016.10,3172048,3172119,TRP-CGG1-2,plus,100189221,tRNA-Pro (anticodon CGG) 1-2
NC_000016.10,3175691,3175763,TRK-CTT2-5,plus,100189282,tRNA-Lys (anticodon CTT) 2-5
NC_000016.10,3180554,3180626,TRK-CTT5-1,minus,100189209,tRNA-Lys (anticodon CTT) 5-1
NC_000016.10,3182635,3182706,TRP-AGG2-7,minus,100189136,tRNA-Pro (anticodon AGG) 2-7
NC_000016.10,3184133,3184204,TRP-TGG3-4,minus,100189388,tRNA-Pro (anticodon TGG) 3-4
NC_000016.10,3188094,3188165,TRP-TGG3-5,plus,100189281,tRNA-Pro (anticodon TGG) 3-5
NC_000016.10,3188204,3206556,OR1F1,plus,4992,olfactory receptor family 1 subfamily F member 1
NC_000016.10,3189634,3189705,TRP-AGG2-8,plus,100189296,tRNA-Pro (anticodon AGG) 2-8
NC_000016.10,3191501,3191573,TRK-CTT4-1,plus,100189062,tRNA-Lys (anticodon CTT) 4-1
NC_000016.10,3191989,3192060,TRP-AGG1-1,plus,100189020,tRNA-Pro (anticodon AGG) 1-1
NC_000016.10,3196153,3196225,TRK-CTT14-1,plus,100189467,tRNA-Lys (anticodon CTT) 14-1
NC_000016.10,3215562,3216546,OR1F2P,plus,26184,olfactory receptor family 1 subfamily F member 2 pseudogene
NC_000016.10,3222325,3235158,ZNF200,minus,7752,zinc finger protein 200
NC_000016.10,3242027,3256633,MEFV,minus,4210,"MEFV innate immunity regulator, pyrin"
NC_000016.10,3263768,3267567,LINC00921,plus,283876,long intergenic non-protein coding RNA 921
NC_000016.10,3283491,3301401,ZNF263,plus,10127,zinc finger protein 263
NC_000016.10,3298808,3305430,TIGD7,minus,91151,tigger transposable element derived 7
NC_000016.10,3305497,3323465,ZNF75A,plus,7627,zinc finger protein 75A
NC_000016.10,3322931,3358137,OR2C1,plus,4993,olfactory receptor family 2 subfamily C member 1
NC_000016.10,3323032,3323950,RPL7L1P19,minus,646140,RPL7L1 pseudogene 19
NC_000016.10,3365115,3399669,LOC105371059,plus,105371059,uncharacterized LOC105371059
NC_000016.10,3367465,3367583,MTCO2P28,plus,107126362,MT-CO2 pseudogene 28
NC_000016.10,3367719,3369246,MTCO1P28,minus,107075169,MT-CO1 pseudogene 28
NC_000016.10,3369598,3369743,MTND2P34,plus,107161146,MT-ND2 pseudogene 34
NC_000016.10,3369950,3370905,MTND1P8,minus,100287461,MT-ND1 pseudogene 8
NC_000016.10,3371053,3372283,MTRNR2L4,minus,100463285,MT-RNR2 like 4 (pseudogene)
NC_000016.10,3382085,3401004,ZSCAN32,minus,54925,zinc finger and SCAN domain containing 32
NC_000016.10,3401215,3409364,ZNF174,plus,7727,zinc finger protein 174
NC_000016.10,3432414,3443504,ZNF597,minus,146434,zinc finger protein 597
NC_000016.10,3443611,3486963,NAA60,plus,79903,"N-alpha-acetyltransferase 60, NatF catalytic subunit"
NC_000016.10,3485381,3485469,MIR6126,minus,102465134,microRNA 6126
NC_000016.10,3493484,3496652,C16orf90,minus,646174,chromosome 16 open reading frame 90
NC_000016.10,3495427,3539048,CLUAP1,plus,23059,clusterin associated protein 1
NC_000016.10,3496167,3496803,RPL18P12,plus,390671,ribosomal protein L18 pseudogene 12
NC_000016.10,3539033,3577403,NLRC3,minus,197358,NLR family CARD domain containing 3
NC_000016.10,3541909,3559589,LOC101929732,plus,101929732,uncharacterized LOC101929732
NC_000016.10,3564948,3572238,LOC124903632,plus,124903632,uncharacterized LOC124903632
NC_000016.10,3577503,3581221,LOC105371060,plus,105371060,uncharacterized LOC105371060
NC_000016.10,3581181,3611606,SLX4,minus,84464,SLX4 structure-specific endonuclease subunit
NC_000016.10,3611760,3665461,DNASE1,plus,1773,deoxyribonuclease 1
NC_000016.10,3650636,3657767,LOC124903631,minus,124903631,uncharacterized LOC124903631
NC_000016.10,3658037,3717524,TRAP1,minus,10131,TNF receptor associated protein 1
NC_000016.10,3674494,3681636,LOC124903630,plus,124903630,uncharacterized LOC124903630
NC_000016.10,3725054,3880713,CREBBP,minus,1387,CREB binding protein
NC_000016.10,3840528,3841010,DPPA3P6,plus,127460882,DPPA3 pseudogene 6
NC_000016.10,3947609,3950444,LINC02861,minus,102724927,long intergenic non-protein coding RNA 2861
NC_000016.10,3953387,4116442,ADCY9,minus,115,adenylate cyclase 9
NC_000016.10,3992130,3994324,LOC124903633,plus,124903633,uncharacterized LOC124903633
NC_000016.10,4050272,4054620,LOC124900373,minus,124900373,uncharacterized LOC124900373
NC_000016.10,4130592,4130995,DBIP3,plus,791082,DBI pseudogene 3
NC_000016.10,4180117,4183958,LOC105371062,minus,105371062,uncharacterized LOC105371062
NC_000016.10,4189374,4242080,SRL,minus,6345,sarcalumenin
NC_000016.10,4245825,4253789,LINC01569,minus,100507501,long intergenic non-protein coding RNA 1569
NC_000016.10,4257186,4273023,TFAP4,minus,7023,transcription factor AP-4
NC_000016.10,4263876,4266706,LOC124903634,plus,124903634,uncharacterized LOC124903634
NC_000016.10,4314761,4339595,GLIS2,plus,84662,GLIS family zinc finger 2
NC_000016.10,4324648,4328340,GLIS2-AS1,minus,101926896,GLIS2 antisense RNA 1
NC_000016.10,4340251,4416596,CORO7-PAM16,minus,100529144,CORO7-PAM16 readthrough
NC_000016.10,4340251,4351321,PAM16,minus,51025,presequence translocase associated motor 16
NC_000016.10,4354542,4416596,CORO7,minus,79585,coronin 7
NC_000016.10,4371848,4383538,VASN,plus,114990,vasorin
NC_000016.10,4416725,4425789,LOC124903635,minus,124903635,uncharacterized LOC124903635
NC_000016.10,4425868,4456775,DNAJA3,plus,9093,DnaJ heat shock protein family (Hsp40) member A3
NC_000016.10,4461694,4476337,NMRAL1,minus,57407,NmrA like redox sensor 1
NC_000016.10,4474736,4510347,HMOX2,plus,3163,heme oxygenase 2
NC_000016.10,4479264,4495690,LOC124903636,minus,124903636,uncharacterized LOC124903636
NC_000016.10,4510669,4538773,CDIP1,minus,29965,cell death inducing p53 target 1
NC_000016.10,4538601,4600758,C16orf96,plus,342346,chromosome 16 open reading frame 96
NC_000016.10,4562616,4563249,SUB1P3,minus,106480442,SUB1 pseudogene 3
NC_000016.10,4608884,4614888,UBALD1,minus,124402,UBA like domain containing 1
NC_000016.10,4624826,4690972,MGRN1,plus,23295,mahogunin ring finger 1
NC_000016.10,4633591,4633881,RN7SL850P,minus,106479532,"RNA, 7SL, cytoplasmic 850, pseudogene"
NC_000016.10,4671318,4671390,MIR6769A,plus,102466731,microRNA 6769a
