"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000003.12,3982523,3984297,PNPT1P1,minus,100288506,polyribonucleotide nucleotidyltransferase 1 pseudogene 1
NC_000003.12,4006119,4046770,LOC102723512,plus,102723512,uncharacterized LOC102723512
NC_000003.12,4034486,4467269,SUMF1,minus,285362,sulfatase modifying factor 1
NC_000003.12,4303369,4317265,SETMAR,plus,6419,SET domain and mariner transposase fusion gene
NC_000003.12,4414560,4414963,MRPS10P2,minus,359802,mitochondrial ribosomal protein S10 pseudogene 2
NC_000003.12,4466824,4469399,LOC124909340,plus,124909340,uncharacterized LOC124909340
NC_000003.12,4490317,4493163,ITPR1-DT,minus,100996539,ITPR1 divergent transcript
NC_000003.12,4493348,4847506,ITPR1,plus,3708,"inositol 1,4,5-trisphosphate receptor type 1"
NC_000003.12,4564854,4564899,LOC124906344,minus,124906344,uncharacterized LOC124906344
NC_000003.12,4581920,4584218,LOC105376933,minus,105376933,uncharacterized LOC105376933
NC_000003.12,4705224,4710352,LOC124906210,minus,124906210,uncharacterized LOC124906210
NC_000003.12,4749192,4751590,EGOT,minus,100126791,eosinophil granule ontogeny transcript
NC_000003.12,4814292,4887619,LOC124906209,minus,124906209,uncharacterized LOC124906209
NC_000003.12,4878599,4878702,LOC124906358,minus,124906358,small nucleolar RNA U13
NC_000003.12,4896809,4979961,BHLHE40-AS1,minus,100507582,BHLHE40 antisense RNA 1
NC_000003.12,4979437,4985323,BHLHE40,plus,8553,basic helix-loop-helix family member e40
NC_000003.12,5068627,5069241,RNF10P1,minus,100419599,ring finger protein 10 pseudogene 1
NC_000003.12,5079578,5084508,UBTFL8,minus,643182,UBTF like 8 (pseudogene)
NC_000003.12,5099627,5099861,CD24P5,plus,127379728,CD24 pseudogene 5
NC_000003.12,5122292,5180911,ARL8B,plus,55207,ADP ribosylation factor like GTPase 8B
NC_000003.12,5123059,5128815,LOC124906212,plus,124906212,uncharacterized LOC124906212
NC_000003.12,5187707,5219958,EDEM1,plus,9695,ER degradation enhancing alpha-mannosidase like protein 1
NC_000003.12,5250177,5250255,MIR4790,minus,100616334,microRNA 4790
NC_000003.12,5252926,5253223,RN7SL553P,minus,106480518,"RNA, 7SL, cytoplasmic 553, pseudogene"
NC_000003.12,5306542,5386371,LOC124906205,plus,124906205,UPF0764 protein C16orf89-like
NC_000003.12,5437671,5441547,LOC105376936,minus,105376936,uncharacterized LOC105376936
NC_000003.12,5446976,5447103,MRPS35P1,plus,339910,mitochondrial ribosomal protein S35 pseudogene 1
NC_000003.12,5684297,5700509,LOC105376939,plus,105376939,uncharacterized LOC105376939
NC_000003.12,5691054,5699365,LOC105376938,minus,105376938,uncharacterized LOC105376938
NC_000003.12,5740597,5755952,LOC105376940,plus,105376940,uncharacterized LOC105376940
NC_000003.12,5815040,5843433,LOC105376941,plus,105376941,uncharacterized LOC105376941
NC_000003.12,5962532,5988467,LOC102723596,plus,102723596,uncharacterized LOC102723596
NC_000003.12,6066964,6217155,LOC105376942,plus,105376942,uncharacterized LOC105376942
NC_000003.12,6358898,6366040,LOC124909341,plus,124909341,uncharacterized LOC124909341
NC_000003.12,6490442,6736739,LOC105376944,plus,105376944,uncharacterized LOC105376944
NC_000003.12,6632358,6805449,GRM7-AS3,minus,101927347,GRM7 antisense RNA 3
NC_000003.12,6692319,6693088,YWHAQP10,plus,127379682,YWHAQ pseudogene
NC_000003.12,6772837,6773370,MRPS36P1,minus,347705,mitochondrial ribosomal protein S36 pseudogene 1
NC_000003.12,6780446,6784255,LOC105376943,plus,105376943,uncharacterized LOC105376943
NC_000003.12,6828629,6847824,LOC105376945,plus,105376945,uncharacterized LOC105376945
NC_000003.12,6861115,7741533,GRM7,plus,2917,glutamate metabotropic receptor 7
NC_000003.12,6892637,6894017,GRM7-AS2,minus,105376946,GRM7 antisense RNA 2
NC_000003.12,7519741,7535284,GRM7-AS1,minus,100873937,GRM7 antisense RNA 1
NC_000003.12,7883716,7884605,LOC124909342,minus,124909342,uncharacterized LOC124909342
NC_000003.12,7952805,8016307,LOC101927394,minus,101927394,uncharacterized LOC101927394
NC_000003.12,8221147,8501658,LMCD1-AS1,minus,100288428,LMCD1 antisense RNA 1
NC_000003.12,8363908,8365778,LOC107986010,minus,107986010,uncharacterized LOC107986010
NC_000003.12,8364529,8364648,RNU4ATAC17P,minus,106480696,"RNA, U4atac small nuclear 17, pseudogene"
NC_000003.12,8501823,8574668,LMCD1,plus,29995,LIM and cysteine rich domains 1
NC_000003.12,8571782,8574668,LINC00312,plus,29931,long intergenic non-protein coding RNA 312
NC_000003.12,8573232,8611943,LOC107986009,minus,107986009,uncharacterized LOC107986009
NC_000003.12,8619386,8681927,SSUH2,minus,51066,ssu-2 homolog
NC_000003.12,8688234,8689154,OR7E122P,plus,81428,olfactory receptor family 7 subfamily E member 122 pseudogene
NC_000003.12,8733802,8746758,CAV3,plus,859,caveolin 3
NC_000003.12,8741269,8769613,OXTR,minus,5021,oxytocin receptor
NC_000003.12,8808331,8826518,LOC107986061,minus,107986061,uncharacterized LOC107986061
NC_000003.12,8835408,8861245,LOC107984112,minus,107984112,uncharacterized LOC107984112
NC_000003.12,8877075,8963472,RAD18,minus,56852,RAD18 E3 ubiquitin protein ligase
NC_000003.12,8931495,8931632,LOC124900561,plus,124900561,small nucleolar RNA SNORA43
NC_000003.12,8980591,9363027,SRGAP3,minus,9901,SLIT-ROBO Rho GTPase activating protein 3
NC_000003.12,9124231,9126984,LOC124909343,plus,124909343,uncharacterized LOC124909343
NC_000003.12,9192493,9194453,SRGAP3-AS2,plus,101927416,SRGAP3 antisense RNA 2
NC_000003.12,9216895,9219508,SRGAP3-AS3,plus,100288831,SRGAP3 antisense RNA 3
NC_000003.12,9249756,9257507,SRGAP3-AS4,plus,101927440,SRGAP3 antisense RNA 4
NC_000003.12,9348394,9349389,PGAM1P4,plus,391508,phosphoglycerate mutase 1 pseudogene 4
NC_000003.12,9363054,9386791,THUMPD3,plus,25917,THUMP domain containing 3
NC_000003.12,9385264,9397494,THUMPD3-AS1,minus,440944,THUMPD3 antisense RNA 1
NC_000003.12,9397615,9478154,SETD5,plus,55209,SET domain containing 5
NC_000003.12,9498361,9553822,LHFPL4,minus,375323,LHFPL tetraspan subfamily member 4
NC_000003.12,9598421,9600687,LOC105376949,minus,105376949,uncharacterized LOC105376949
NC_000003.12,9601690,9602908,DUSP5P2,plus,643459,dual specificity phosphatase 5 pseudogene 2
NC_000003.12,9649505,9702393,MTMR14,plus,64419,myotubularin related protein 14
NC_000003.12,9693504,9700492,LOC124909344,minus,124909344,uncharacterized LOC124909344
NC_000003.12,9703833,9729908,CPNE9,plus,151835,copine family member 9
NC_000003.12,9731735,9748015,BRPF1,plus,7862,bromodomain and PHD finger containing 1
NC_000003.12,9749952,9783108,OGG1,plus,4968,8-oxoguanine DNA glycosylase
NC_000003.12,9757347,9769947,CAMK1,minus,8536,calcium/calmodulin dependent protein kinase I
NC_000003.12,9779967,9793011,TADA3,minus,10474,transcriptional adaptor 3
NC_000003.12,9792518,9807101,ARPC4,plus,10093,actin related protein 2/3 complex subunit 4
NC_000003.12,9792548,9836356,ARPC4-TTLL3,plus,100526693,ARPC4-TTLL3 readthrough
NC_000003.12,9809727,9836365,TTLL3,plus,26140,tubulin tyrosine ligase like 3
NC_000003.12,9837849,9844008,RPUSD3,minus,285367,RNA pseudouridine synthase D3
NC_000003.12,9854905,9855532,MARK2P1,plus,100421501,MARK2 pseudogene 1
NC_000003.12,9866710,9880253,CIDEC,minus,63924,cell death inducing DFFA like effector c
NC_000003.12,9890610,9894349,JAGN1,plus,84522,jagunal homolog 1
NC_000003.12,9902093,9916402,IL17RE,plus,132014,interleukin 17 receptor E
NC_000003.12,9917098,9933621,IL17RC,plus,84818,interleukin 17 receptor C
NC_000003.12,9919051,9919153,RNU6-882P,minus,106481457,"RNA, U6 small nuclear 882, pseudogene"
NC_000003.12,9933834,9945406,CRELD1,plus,78987,cysteine rich with EGF like domains 1
NC_000003.12,9945542,9952408,PRRT3,minus,285368,proline rich transmembrane protein 3
NC_000003.12,9947404,9954787,PRRT3-AS1,plus,100874032,PRRT3 antisense RNA 1
NC_000003.12,9962682,10011118,EMC3,minus,55831,ER membrane protein complex subunit 3
NC_000003.12,9986893,10007004,EMC3-AS1,plus,442075,EMC3 antisense RNA 1
NC_000003.12,9992872,9994326,FANCD2P1,plus,100421239,FANCD2 pseudogene 1
NC_000003.12,10000345,10001013,CYCSP10,minus,360166,CYCS pseudogene 10
NC_000003.12,10012384,10013133,MARK2P2,plus,100421502,MARK2 pseudogene 2
NC_000003.12,10017553,10026136,CIDECP1,minus,152302,CIDEC pseudogene 1
NC_000003.12,10026437,10101932,FANCD2,plus,2177,FA complementation group D2
NC_000003.12,10037552,10037655,RNU6-670P,plus,106479863,"RNA, U6 small nuclear 670, pseudogene"
NC_000003.12,10057662,10058355,CYCSP11,minus,360167,CYCS pseudogene 11
NC_000003.12,10081320,10108457,FANCD2OS,minus,115795,FANCD2 opposite strand
NC_000003.12,10115675,10127190,BRK1,plus,55845,BRICK1 subunit of SCAR/WAVE actin nucleating complex
NC_000003.12,10133385,10133488,LOC124906357,plus,124906357,small nucleolar RNA U13
NC_000003.12,10141150,10141247,LOC124906359,plus,124906359,uncharacterized LOC124906359
NC_000003.12,10141778,10153667,VHL,plus,7428,von Hippel-Lindau tumor suppressor
NC_000003.12,10164919,10243745,IRAK2,plus,3656,interleukin 1 receptor associated kinase 2
NC_000003.12,10217212,10217319,LOC124906338,plus,124906338,U6 spliceosomal RNA
NC_000003.12,10248459,10281218,TATDN2,plus,9797,TatD DNase domain containing 2
NC_000003.12,10280351,10280452,MIR12127,plus,113219470,microRNA 12127
NC_000003.12,10280952,10293449,GHRLOS,plus,100126793,ghrelin opposite strand/antisense RNA
NC_000003.12,10284419,10285746,LINC00852,plus,84657,long intergenic non-protein coding RNA 852
NC_000003.12,10285666,10292947,GHRL,minus,51738,ghrelin and obestatin prepropeptide
NC_000003.12,10300931,10321112,SEC13,minus,6396,"SEC13 homolog, nuclear pore and COPII coat complex component"
NC_000003.12,10324023,10708007,ATP2B2,minus,491,ATPase plasma membrane Ca2+ transporting 2
NC_000003.12,10330229,10330285,MIR378B,plus,100422933,microRNA 378b
NC_000003.12,10394489,10394562,MIR885,minus,100126334,microRNA 885
NC_000003.12,10566255,10570375,ATP2B2-IT1,minus,100874324,ATP2B2 intronic transcript 1
NC_000003.12,10626015,10626807,ATP2B2-IT2,minus,100874325,ATP2B2 intronic transcript 2
NC_000003.12,10759342,10764209,LINC00606,minus,285370,long intergenic non-protein coding RNA 606
NC_000003.12,10816228,10940714,SLC6A11,plus,6538,solute carrier family 6 member 11
NC_000003.12,10915066,10928725,LOC105376950,minus,105376950,uncharacterized LOC105376950
NC_000003.12,10992748,11039247,SLC6A1,plus,6529,solute carrier family 6 member 1
NC_000003.12,11006098,11019224,SLC6A1-AS1,minus,100874090,SLC6A1 antisense RNA 1
NC_000003.12,11062265,11086227,LOC101927467,plus,101927467,uncharacterized LOC101927467
NC_000003.12,11137238,11263557,HRH1,plus,3269,histamine receptor H1
NC_000003.12,11141372,11154400,LOC105376951,minus,105376951,uncharacterized LOC105376951
NC_000003.12,11154746,11161768,LOC124909345,plus,124909345,uncharacterized LOC124909345
NC_000003.12,11193435,11225918,LOC102723663,minus,102723663,uncharacterized LOC102723663
NC_000003.12,11234056,11234777,CHCHD4P4,minus,728143,coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 4
NC_000003.12,11272397,11576353,ATG7,plus,10533,autophagy related 7
NC_000003.12,11290406,11290663,RPL13AP27,minus,127379736,ribosomal protein L13a pseudogene 27
NC_000003.12,11529488,11529755,CSTBP1,minus,127379754,CSTB pseudogene 1
NC_000003.12,11556067,11721815,VGLL4,minus,9686,vestigial like family member 4
NC_000003.12,11721896,11846885,TAMM41,minus,132001,TAM41 mitochondrial translocator assembly and maintenance homolog
NC_000003.12,11871295,11891197,FANCD2P2,plus,101929530,FANCD2 pseudogene 2
NC_000003.12,11878517,11879188,CYCSP12,minus,360168,CYCS pseudogene 12
NC_000003.12,11900004,11901244,NUP210P2,plus,100129929,nucleoporin 210 pseudogene 2
NC_000003.12,11905181,11906306,MARK2P20,plus,100533755,MARK2 pseudogene 20
NC_000003.12,11906572,11913429,MARK2P14,plus,100631261,MARK2 pseudogene 14
NC_000003.12,11952788,11953085,RN7SL147P,minus,106479274,"RNA, 7SL, cytoplasmic 147, pseudogene"
NC_000003.12,12004388,12192032,SYN2,plus,6854,synapsin II
NC_000003.12,12070155,12071560,ACTG1P12,plus,100418921,actin gamma 1 pseudogene 12
NC_000003.12,12153068,12158912,TIMP4,minus,7079,TIMP metallopeptidase inhibitor 4
NC_000003.12,12165299,12165642,MTCO1P5,minus,106480318,MT-CO1 pseudogene 5
NC_000003.12,12257376,12258482,GSTM5P1,minus,100505557,glutathione S-transferase mu 5 pseudogene 1
NC_000003.12,12287368,12434344,PPARG,plus,5468,peroxisome proliferator activated receptor gamma
NC_000003.12,12480231,12539624,TSEN2,plus,80746,tRNA splicing endonuclease subunit 2
NC_000003.12,12511095,12511213,RNA5SP123,minus,100873393,"RNA, 5S ribosomal pseudogene 123"
NC_000003.12,12514706,12514807,RNU6-377P,plus,106479733,"RNA, U6 small nuclear 377, pseudogene"
NC_000003.12,12539776,12560999,MKRN2OS,minus,100129480,MKRN2 opposite strand
NC_000003.12,12557087,12583713,MKRN2,plus,23609,makorin ring finger protein 2
NC_000003.12,12583601,12664117,RAF1,minus,5894,"Raf-1 proto-oncogene, serine/threonine kinase"
NC_000003.12,12632734,12632834,LOC124906355,plus,124906355,small nucleolar RNA U13
NC_000003.12,12673699,12673883,CRIP1P1,plus,106480793,cysteine rich protein 1 pseudogene 1
NC_000003.12,12733528,12769457,TMEM40,minus,55287,transmembrane protein 40
NC_000003.12,12787335,12788720,KRT18P17,minus,344866,keratin 18 pseudogene 17
NC_000003.12,12796680,12834803,CAND2,plus,23066,cullin associated and neddylation dissociated 2 (putative)
NC_000003.12,12834485,12841582,RPL32,minus,6161,ribosomal protein L32
NC_000003.12,12840312,12840450,SNORA7A,minus,619563,"small nucleolar RNA, H/ACA box 7A"
NC_000003.12,12850496,12871919,LOC124909346,plus,124909346,uncharacterized LOC124909346
NC_000003.12,12857314,12858686,MARK3P2,plus,100421503,microtubule affinity regulating kinase 3 pseudogene 2
NC_000003.12,12860687,12862250,LOC100421504,plus,100421504,microtubule affinity regulating kinase 4 pseudogene
NC_000003.12,12862417,12863604,LOC100421505,plus,100421505,microtubule affinity regulating kinase 4 pseudogene
NC_000003.12,12876344,12942892,LOC105376956,plus,105376956,uncharacterized LOC105376956
NC_000003.12,12877522,12885211,LINC02022,minus,105376955,long intergenic non-protein coding RNA 2022
NC_000003.12,12897043,13283257,IQSEC1,minus,9922,IQ motif and Sec7 domain ArfGEF 1
NC_000003.12,13009590,13010744,LOC124906214,plus,124906214,uncharacterized LOC124906214
NC_000003.12,13052771,13053175,RPL39P17,minus,100271024,ribosomal protein L39 pseudogene 17
NC_000003.12,13316235,13420322,NUP210,minus,23225,nucleoporin 210
NC_000003.12,13460291,13460933,PRR3P1,minus,100128772,PRR3 pseudogene 1
NC_000003.12,13476987,13480053,HDAC11-AS1,minus,100874101,HDAC11 antisense RNA 1
NC_000003.12,13480306,13506416,HDAC11,plus,79885,histone deacetylase 11
NC_000003.12,13549125,13638404,FBLN2,plus,2199,fibulin 2
NC_000003.12,13618381,13618548,SNORA93,plus,106635526,"small nucleolar RNA, H/ACA box 93"
NC_000003.12,13647113,13654178,LOC100293612,minus,100293612,uncharacterized LOC100293612
NC_000003.12,13650721,13746635,LINC00620,plus,285375,long intergenic non-protein coding RNA 620
NC_000003.12,13792389,13792456,TRSUP-CTA2-1,plus,100189442,tRNA suppressor (anticodon CTA) 2-1
NC_000003.12,13816258,13880071,WNT7A,minus,7476,Wnt family member 7A
NC_000003.12,13895559,13907942,LOC105376957,plus,105376957,uncharacterized LOC105376957
NC_000003.12,13926861,13927760,VN1R20P,plus,100312775,vomeronasal 1 receptor 20 pseudogene
NC_000003.12,13933056,13936944,FGD5P1,plus,100132526,"FYVE, RhoGEF and PH domain containing 5 pseudogene 1"
NC_000003.12,13937307,14065984,TPRXL,plus,348825,tetrapeptide repeat homeobox like (pseudogene)
NC_000003.12,14036416,14047153,LOC112268445,minus,112268445,uncharacterized LOC112268445
NC_000003.12,14089053,14089858,VN1R21P,minus,100128368,vomeronasal 1 receptor 21 pseudogene
NC_000003.12,14112077,14124870,CHCHD4,minus,131474,coiled-coil-helix-coiled-coil-helix domain containing 4
NC_000003.12,14125052,14143680,TMEM43,plus,79188,transmembrane protein 43
NC_000003.12,14145147,14178601,XPC,minus,7508,"XPC complex subunit, DNA damage recognition and repair factor"
NC_000003.12,14149562,14153451,XPC-AS1,plus,107986063,XPC antisense RNA 1
NC_000003.12,14178817,14201122,LSM3,plus,27258,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
NC_000003.12,14224710,14230149,LOC105376958,plus,105376958,uncharacterized LOC105376958
NC_000003.12,14348451,14352568,LINC01267,minus,101927565,long intergenic non-protein coding RNA 1267
NC_000003.12,14389742,14402407,LOC105376959,minus,105376959,uncharacterized LOC105376959
NC_000003.12,14394648,14394757,RNA5SP124,plus,100873394,"RNA, 5S ribosomal pseudogene 124"
NC_000003.12,14402576,14489349,SLC6A6,plus,6533,solute carrier family 6 member 6
NC_000003.12,14489107,14603017,GRIP2,minus,80852,glutamate receptor interacting protein 2
NC_000003.12,14530982,14531088,RNU6-905P,minus,106479967,"RNA, U6 small nuclear 905, pseudogene"
NC_000003.12,14572654,14574792,RHBDF1P1,minus,131973,RHBDF1 pseudogene 1
NC_000003.12,14602146,14607922,LOC105376960,plus,105376960,uncharacterized LOC105376960
NC_000003.12,14644974,14652121,LOC124909347,minus,124909347,uncharacterized LOC124909347
NC_000003.12,14651762,14672655,CCDC174,plus,51244,coiled-coil domain containing 174
NC_000003.12,14658712,14666062,LOC124906215,minus,124906215,uncharacterized LOC124906215
NC_000003.12,14675141,14773036,C3orf20,plus,84077,chromosome 3 open reading frame 20
NC_000003.12,14799331,14811414,LINC02011,minus,152274,long intergenic non-protein coding RNA 2011
NC_000003.12,14810688,14934571,FGD5,plus,152273,"FYVE, RhoGEF and PH domain containing 5"
NC_000003.12,14920347,14924062,LOC105376963,minus,105376963,uncharacterized LOC105376963
NC_000003.12,14942779,14948441,FGD5-AS1,minus,100505641,FGD5 antisense RNA 1
NC_000003.12,14947583,15049273,NR2C2,plus,7182,nuclear receptor subfamily 2 group C member 2
NC_000003.12,15042251,15065315,MRPS25,minus,64432,mitochondrial ribosomal protein S25
NC_000003.12,15070073,15099148,RBSN,minus,64145,"rabenosyn, RAB effector"
NC_000003.12,15131836,15132203,RPS24P10,minus,100271097,ribosomal protein S24 pseudogene 10
NC_000003.12,15141356,15142204,RPS3AP53,plus,100287512,RPS3A pseudogene 53
NC_000003.12,15165362,15205959,COL6A4P1,minus,344875,collagen type VI alpha 4 pseudogene 1
NC_000003.12,15206246,15252916,CAPN7,plus,23473,calpain 7
NC_000003.12,15254184,15264498,SH3BP5-AS1,plus,100505696,SH3BP5 antisense RNA 1
NC_000003.12,15254353,15341380,SH3BP5,minus,9467,SH3 domain binding protein 5
NC_000003.12,15316620,15316722,LOC124906370,plus,124906370,small nucleolar RNA U13
NC_000003.12,15339749,15339850,RNU6-454P,plus,106480582,"RNA, U6 small nuclear 454, pseudogene"
NC_000003.12,15341614,15343664,LOC124909348,plus,124909348,uncharacterized LOC124909348
NC_000003.12,15374253,15375760,HMGN2P7,minus,644498,high mobility group nucleosomal binding domain 2 pseudogene 7
NC_000003.12,15381275,15427643,METTL6,minus,131965,"methyltransferase 6, tRNA N3-cytidine"
NC_000003.12,15427598,15442613,EAF1,plus,85403,ELL associated factor 1
NC_000003.12,15433111,15433216,RNU6-1024P,minus,106481504,"RNA, U6 small nuclear 1024, pseudogene"
NC_000003.12,15450133,15521706,COLQ,minus,8292,collagen like tail subunit of asymmetric acetylcholinesterase
NC_000003.12,15496239,15496308,MIR4270,minus,100422868,microRNA 4270
NC_000003.12,15506623,15506905,RN7SL110P,minus,106480371,"RNA, 7SL, cytoplasmic 110, pseudogene"
NC_000003.12,15560699,15601569,HACL1,minus,26061,2-hydroxyacyl-CoA lyase 1
NC_000003.12,15601361,15722516,BTD,plus,686,biotinidase
NC_000003.12,15667236,15859814,ANKRD28,minus,23243,ankyrin repeat domain 28
NC_000003.12,15697298,15697371,MIR3134,minus,100422990,microRNA 3134
NC_000003.12,15738515,15738786,RN7SL4P,plus,6030,"RNA, 7SL, cytoplasmic 4, pseudogene"
NC_000003.12,15739381,15762186,LOC101927647,plus,101927647,uncharacterized LOC101927647
NC_000003.12,15860114,15972775,LOC107986064,plus,107986064,uncharacterized LOC107986064
NC_000003.12,15873771,15873849,MIR563,plus,693148,microRNA 563
NC_000003.12,15877925,15880295,IMPDH1P8,plus,131961,inosine monophosphate dehydrogenase 1 pseudogene 8
NC_000003.12,16126967,16130457,LOC124906217,minus,124906217,uncharacterized LOC124906217
NC_000003.12,16133635,16136932,LOC124906216,minus,124906216,uncharacterized LOC124906216
NC_000003.12,16135671,16137527,LOC124909349,plus,124909349,uncharacterized LOC124909349
NC_000003.12,16174680,16248224,GALNT15,plus,117248,polypeptide N-acetylgalactosaminyltransferase 15
NC_000003.12,16251186,16260412,LOC124906218,plus,124906218,uncharacterized LOC124906218
NC_000003.12,16257061,16264943,DPH3,minus,285381,diphthamide biosynthesis 3
NC_000003.12,16265212,16352095,OXNAD1,plus,92106,oxidoreductase NAD binding domain containing 1
NC_000003.12,16274859,16276704,THAP5P2,minus,100129618,THAP domain containing 5 pseudogene 2
NC_000003.12,16296658,16301631,LOC107986065,minus,107986065,uncharacterized LOC107986065
NC_000003.12,16315845,16513699,RFTN1,minus,23180,"raftlin, lipid raft linker 1"
NC_000003.12,16439484,16456964,LOC124906220,plus,124906220,uncharacterized LOC124906220
NC_000003.12,16472791,16489532,LOC124906219,plus,124906219,uncharacterized LOC124906219
NC_000003.12,16536318,16541373,LINC00690,plus,100996597,long intergenic non-protein coding RNA 690
NC_000003.12,16586792,16605423,DAZL,minus,1618,deleted in azoospermia like
NC_000003.12,16692745,16718597,LOC124905414,minus,124905414,chromodomain Y-like protein
NC_000003.12,16692748,16693432,CDYLP1,minus,100132260,CDYL pseudogene 1
NC_000003.12,16882928,16884342,LOC105376972,minus,105376972,uncharacterized LOC105376972
NC_000003.12,16884955,17090606,PLCL2,plus,23228,phospholipase C like 2
NC_000003.12,16933196,16933260,MIR3714,plus,100500913,microRNA 3714
NC_000003.12,17042752,17054584,PLCL2-AS1,minus,100874003,PLCL2 antisense RNA 1
NC_000003.12,17157162,17742631,TBC1D5,minus,9779,TBC1 domain family member 5
NC_000003.12,17333126,17333431,RBISP6,plus,127379686,RBIS pseudogene 6
NC_000003.12,17465131,17465480,RPL31P19,plus,100270985,ribosomal protein L31 pseudogene 19
NC_000003.12,17664967,17665024,RNU7-10P,plus,100147758,"RNA, U7 small nuclear 10 pseudogene"
NC_000003.12,17699900,17699972,TRC-GCA25-1,minus,100189447,tRNA-Cys (anticodon GCA) 25-1
NC_000003.12,17742944,17745662,LOC105376975,plus,105376975,uncharacterized LOC105376975
NC_000003.12,17774545,17782055,LOC124909350,plus,124909350,uncharacterized LOC124909350
NC_000003.12,17871417,17872701,PP1P,minus,151842,pyrophosphatase (inorganic) 1 pseudogene
NC_000003.12,17877266,17878196,PDCL3P3,minus,100132683,PDCL3 pseudogene 3
NC_000003.12,17962552,18268922,BALR6,plus,339862,B-cell acute lymphoblastic leukemia associated long RNA 6
NC_000003.12,18178542,18194028,LOC124909351,plus,124909351,uncharacterized LOC124909351
NC_000003.12,18345377,18445592,SATB1,minus,6304,SATB homeobox 1
NC_000003.12,18445237,18530114,SATB1-AS1,plus,101927777,SATB1 antisense RNA 1
NC_000003.12,18538605,18540096,RAD23BP1,plus,131185,RAD23B pseudogene 1
