"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000022.11,11710876,11712342,LOC107987320,plus,107987320,translation initiation factor IF-2-like
NC_000022.11,11825277,11835968,LOC107984037,plus,107984037,uncharacterized LOC107984037
NC_000022.11,11828807,11830168,LOC107984030,plus,107984030,translation initiation factor IF-2-like
NC_000022.11,11854462,11855052,MTCO3P33,plus,107436003,MT-CO3 pseudogene 33
NC_000022.11,11855366,11856422,MTCO1P33,plus,107105269,MT-CO1 pseudogene 33
NC_000022.11,11866297,11890824,LOC101928041,plus,101928041,putative ankyrin repeat domain-containing protein 20A2
NC_000022.11,11897406,11956534,LOC102723769,plus,102723769,uncharacterized LOC102723769
NC_000022.11,12097937,12115357,LOC107987323,plus,107987323,uncharacterized LOC107987323
NC_000022.11,12131504,12167174,LOC105379516,minus,105379516,uncharacterized LOC105379516
NC_000022.11,12135934,12136990,MTCO1P34,plus,107105270,MT-CO1 pseudogene 34
NC_000022.11,12137304,12137894,MTCO3P34,plus,107436004,MT-CO3 pseudogene 34
NC_000022.11,12162081,12163511,LOC107987322,minus,107987322,translation initiation factor IF-2-like
NC_000022.11,12615367,12626706,FRG1GP,plus,101930531,"FSHD region gene 1 family member G, pseudogene"
NC_000022.11,12692641,12694102,DUX4L44,minus,107080651,double homeobox 4 like 44 (pseudogene)
NC_000022.11,12809948,12815793,LOC105379428,minus,105379428,uncharacterized LOC105379428
NC_000022.11,15264489,15278052,LOC112268290,plus,112268290,putative ankyrin repeat domain-containing protein 30B-like
NC_000022.11,15273855,15273961,LOC124905168,plus,124905168,U6 spliceosomal RNA
NC_000022.11,15325342,15326646,ZNF72BP,minus,100533637,"zinc finger protein 72B, pseudogene"
NC_000022.11,15349488,15350019,BNIP3P2,plus,100421754,BCL2 interacting protein 3 pseudogene 2
NC_000022.11,15489984,15492567,YME1L1P1,plus,23749,YME1L1 pseudogene 1
NC_000022.11,15528192,15529139,OR11H1,plus,81061,olfactory receptor family 11 subfamily H member 1
NC_000022.11,15549627,15553837,LOC124905151,minus,124905151,rho GTPase-activating protein 42-like
NC_000022.11,15550904,15553838,ARHGAP42P3,plus,266698,ARHGAP42 pseudogene 3
NC_000022.11,15558448,15575791,LOC100420175,plus,100420175,fatty acyl-CoA reductase 2 pseudogene
NC_000022.11,15561175,15564363,USP10P3,minus,780780,USP10 pseudogene 3
NC_000022.11,15572087,15573263,SSBP3P3,minus,100132723,SSBP3 pseudogene 3
NC_000022.11,15573033,15573547,LOC100422530,plus,100422530,pleckstrin homology domain containing B2 pseudogene
NC_000022.11,15600587,15605196,LOC112268291,minus,112268291,uncharacterized LOC112268291
NC_000022.11,15611559,15613237,NEK2P2,minus,100379667,NEK2 pseudogene 2
NC_000022.11,15622601,15632050,NF1P6,minus,644637,neurofibromin 1 pseudogene 6
NC_000022.11,15631953,15674824,LOC124905152,minus,124905152,mediator complex subunit 15 pseudogene 7
NC_000022.11,15634640,15635313,LOC124905152,minus,124905152,mediator complex subunit 15 pseudogene 7
NC_000022.11,15690026,15721631,POTEH,plus,23784,POTE ankyrin domain family member H
NC_000022.11,15700386,15703354,POTEH-AS1,minus,100852406,POTEH antisense RNA 1
NC_000022.11,15701459,15701565,RNU6-816P,plus,106480401,"RNA, U6 small nuclear 816, pseudogene"
NC_000022.11,15740893,15778287,PSLNR,plus,106146148,prostate enriched lncRNA
NC_000022.11,15750362,15750824,GRAMD4P2,minus,100873881,GRAM domain containing 4 pseudogene 2
NC_000022.11,15784954,15827434,DUXAP8,plus,503637,double homeobox A pseudogene 8
NC_000022.11,15805698,15820884,BMS1P22,minus,106480334,BMS1 pseudogene 22
NC_000022.11,15852989,15876688,NBEAP3,plus,100418905,neurobeachin pseudogene 3
NC_000022.11,15853681,15855310,TOMM40P2,minus,729057,TOMM40 pseudogene 2
NC_000022.11,15893136,15893914,LOC644525,plus,644525,CMT1A duplicated region transcript 15 pseudogene
NC_000022.11,15922428,15922944,LOC100421685,plus,100421685,tetratricopeptide repeat domain 34 pseudogene
NC_000022.11,16132469,16157341,LOC100292922,plus,100292922,putative ankyrin repeat domain-containing protein 30B-like
NC_000022.11,16141767,16141872,LOC124905169,plus,124905169,U6 spliceosomal RNA
NC_000022.11,16195709,16198040,ZNF72AP,minus,100287084,"zinc finger protein 72A, pseudogene"
NC_000022.11,16387689,16391877,ABCD1P4,plus,26957,ATP binding cassette subfamily D member 1 pseudogene 4
NC_000022.11,16424530,16426470,PABPC1P9,plus,100130338,poly(A) binding protein cytoplasmic 1 pseudogene 9
NC_000022.11,16428755,16476875,SLC9B1P4,minus,644768,solute carrier family 9 member B1 pseudogene 4
NC_000022.11,16486494,16488336,ACTR3BP6,plus,644773,ACTR3B pseudogene 6
NC_000022.11,16503303,16509635,CHEK2P4,plus,106479021,CHEK2 pseudogene 4
NC_000022.11,16572024,16574636,LOC100422375,plus,100422375,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha pseudogene"
NC_000022.11,16580766,16582707,KCNMB3P1,minus,27093,KCNMB3 pseudogene 1
NC_000022.11,16590751,16592810,CCT8L2,minus,150160,chaperonin containing TCP1 subunit 8 like 2
NC_000022.11,16594871,16595548,FABP5P11,minus,266699,fatty acid binding protein 5 pseudogene 11
NC_000022.11,16601911,16648830,TPTEP1,plus,387590,TPTE pseudogene 1
NC_000022.11,16645492,16646613,SLC25A15P5,minus,100422642,solute carrier family 25 member 15 pseudogene 5
NC_000022.11,16653603,16659734,PARP4P3,minus,107133524,poly(ADP-ribose) polymerase family member 4 pseudogene 3
NC_000022.11,16653708,16675540,ANKRD62P1-PARP4P3,minus,23783,"ANKRD62P1-PARP4P3 readthrough, transcribed pseudogene"
NC_000022.11,16671665,16679598,ANKRD62P1,minus,107080639,ankyrin repeat domain 62 pseudogene 1
NC_000022.11,16690097,16704461,VWFP1,minus,7451,von Willebrand factor pseudogene 1
NC_000022.11,16746869,16748438,LINC01665,minus,101929350,long intergenic non-protein coding RNA 1665
NC_000022.11,16783480,16825411,XKR3,minus,150165,XK related 3
NC_000022.11,16827474,16829335,HSFY1P1,plus,27437,HSFY1 pseudogene 1
NC_000022.11,16837314,16837865,GPM6BP3,plus,100873787,glycoprotein M6B pseudogene 3
NC_000022.11,16856938,16860731,ZNF402P,minus,266673,"zinc finger protein 402, pseudogene"
NC_000022.11,16876218,16876373,MTND1P17,minus,100873342,MT-ND1 pseudogene 17
NC_000022.11,16914064,16915177,IGKV2OR22-4,minus,28847,immunoglobulin kappa variable 2/OR22-4 (pseudogene)
NC_000022.11,16921324,16921937,IGKV2OR22-3,minus,3529,immunoglobulin kappa variable 2/OR22-3 (pseudogene)
NC_000022.11,16926050,16926444,IGKV3OR22-2,minus,3527,immunoglobulin kappa variable 3/OR22-2 (pseudogene)
NC_000022.11,16932727,16934653,IGKV1OR22-1,minus,3530,immunoglobulin kappa variable 1/OR22-1 (pseudogene)
NC_000022.11,16961936,17008222,GAB4,minus,128954,GRB2 associated binding protein family member 4
NC_000022.11,17012404,17012932,IL9RP6,plus,100419811,IL9R pseudogene 6
NC_000022.11,17021355,17022270,VN1R9P,minus,317691,vomeronasal 1 receptor 9 pseudogene
NC_000022.11,17036570,17060070,CECR7,plus,100130418,"cat eye syndrome chromosome region, candidate 7"
NC_000022.11,17085000,17115693,IL17RA,plus,23765,interleukin 17 receptor A
NC_000022.11,17093615,17093937,RPL31P62,minus,100271482,ribosomal protein L31 pseudogene 62
NC_000022.11,17116297,17121360,TMEM121B,minus,27439,transmembrane protein 121B
NC_000022.11,17121595,17132104,LINC01664,plus,100996342,long intergenic non-protein coding RNA 1664
NC_000022.11,17137520,17165287,HDHD5,minus,27440,haloacid dehalogenase like hydrolase domain containing 5
NC_000022.11,17159389,17165445,HDHD5-AS1,plus,100130717,HDHD5 antisense RNA 1
NC_000022.11,17178790,17221848,ADA2,minus,51816,adenosine deaminase 2
NC_000022.11,17192848,17193358,RPL32P5,plus,23754,ribosomal protein L32 pseudogene 5
NC_000022.11,17198061,17198789,LOC107985573,minus,107985573,uncharacterized LOC107985573
NC_000022.11,17213482,17215248,FAM32BP,plus,399656,"family with sequence similarity 32 member B, pseudogene"
NC_000022.11,17256859,17266733,CECR3,minus,27442,"cat eye syndrome chromosome region, candidate 3"
NC_000022.11,17352881,17353177,RN7SL843P,minus,106481151,"RNA, 7SL, cytoplasmic 843, pseudogene"
NC_000022.11,17359949,17558151,CECR2,plus,27443,CECR2 histone acetyl-lysine reader
NC_000022.11,17418941,17420678,TERF2IPP1,plus,644899,TERF2 interacting protein pseudogene 1
NC_000022.11,17424244,17424851,CLCP1,minus,266626,Charcot-Leyden crystal protein pseudogene 1
NC_000022.11,17517635,17519277,DNAJA1P6,minus,100421542,DnaJ heat shock protein family (Hsp40) member A1 pseudogene 6
NC_000022.11,17563498,17590995,SLC25A18,plus,83733,solute carrier family 25 member 18
NC_000022.11,17563697,17570078,LOC105372850,minus,105372850,uncharacterized LOC105372850
NC_000022.11,17580155,17589192,LOC101929372,minus,101929372,uncharacterized LOC101929372
NC_000022.11,17592136,17628822,ATP6V1E1,minus,529,ATPase H+ transporting V1 subunit E1
NC_000022.11,17628877,17730855,BCL2L13,plus,23786,BCL2 like 13
NC_000022.11,17641406,17641519,LOC124905160,minus,124905160,uncharacterized LOC124905160
NC_000022.11,17734138,17774665,BID,minus,637,BH3 interacting domain death agonist
NC_000022.11,17764180,17764259,MIR3198-1,minus,100423025,microRNA 3198-1
NC_000022.11,17777290,17779481,LINC00528,plus,200298,long intergenic non-protein coding RNA 528
NC_000022.11,17787649,18024561,MICAL3,minus,57553,"microtubule associated monooxygenase, calponin and LIM domain containing 3"
NC_000022.11,17866751,17867317,LOC124905075,plus,124905075,uncharacterized LOC124905075
NC_000022.11,17980868,17980961,MIR648,minus,693233,microRNA 648
NC_000022.11,18019206,18020604,RHEBP3,minus,692231,RHEB pseudogene 3
NC_000022.11,18029385,18037968,LINC01634,plus,100192420,long intergenic non-protein coding RNA 1634
NC_000022.11,18055959,18077896,LOC105372853,plus,105372853,uncharacterized LOC105372853
NC_000022.11,18077990,18105396,PEX26,plus,55670,peroxisomal biogenesis factor 26
NC_000022.11,18102457,18103649,ARL2BPP10,minus,100874449,ADP ribosylation factor like GTPase 2 binding protein pseudogene 10
NC_000022.11,18110809,18131732,TUBA8,plus,51807,tubulin alpha 8
NC_000022.11,18143603,18149214,LOC124905076,minus,124905076,uncharacterized LOC124905076
NC_000022.11,18150170,18177397,USP18,plus,11274,ubiquitin specific peptidase 18
NC_000022.11,18178026,18205909,FAM230D,minus,100996415,family with sequence similarity 230 member D
NC_000022.11,18209155,18211924,LOC105372858,plus,105372858,uncharacterized LOC105372858
NC_000022.11,18220562,18224162,LOC101060852,plus,101060852,protein phosphatase 1 regulatory subunit 26-like
NC_000022.11,18233149,18235228,LOC105379518,plus,105379518,uncharacterized LOC105379518
NC_000022.11,18340163,18346065,GGTLC5P,plus,653590,gamma-glutamyltransferase light chain 5 pseudogene
NC_000022.11,18349976,18361189,FAM247D,plus,105372942,family with sequence similarity 247 member D
NC_000022.11,18361818,18386556,FAM230J,minus,729461,family with sequence similarity 230 member J
NC_000022.11,18401898,18404263,PPP1R26P3,minus,100132173,protein phosphatase 1 regulatory subunit 26 pseudogene 3
NC_000022.11,18412708,18415486,LOC107987325,minus,107987325,uncharacterized LOC107987325
NC_000022.11,18421384,18500594,FAM230A,plus,653203,family with sequence similarity 230 member A
NC_000022.11,18501224,18512424,FAM247B,minus,117751732,family with sequence similarity 247 member B
NC_000022.11,18516338,18518166,GGTLC3,minus,728226,gamma-glutamyltransferase light chain family member 3
NC_000022.11,18527802,18530573,TMEM191B,plus,728229,transmembrane protein 191B
NC_000022.11,18533864,18548828,PI4KAP1,minus,728233,phosphatidylinositol 4-kinase alpha pseudogene 1
NC_000022.11,18551247,18572663,LOC124905077,plus,124905077,uncharacterized LOC124905077
NC_000022.11,18584204,18584286,LOC124905163,minus,124905163,uncharacterized LOC124905163
NC_000022.11,18605355,18605497,LOC124905174,plus,124905174,small Cajal body-specific RNA 17
NC_000022.11,18605583,18605665,LOC124900482,plus,124900482,small Cajal body-specific RNA 18
NC_000022.11,18605815,18611919,RIMBP3,minus,85376,RIMS binding protein 3
NC_000022.11,18605865,18606102,RN7SKP131,minus,106479153,RN7SK pseudogene 131
NC_000022.11,18623339,18625227,SUSD2P2,minus,729450,sushi domain containing 2 pseudogene 2
NC_000022.11,18633984,18635687,FAM246B,plus,117134597,family with sequence similarity 246 member B
NC_000022.11,18635987,18639366,CA15P2,minus,440795,CA15 pseudogene 2
NC_000022.11,18649828,18653812,PPP1R26P2,minus,100133064,protein phosphatase 1 regulatory subunit 26 pseudogene 2
NC_000022.11,18715620,18719643,PPP1R26P4,plus,100132295,protein phosphatase 1 regulatory subunit 26 pseudogene 4
NC_000022.11,18733935,18757905,FAM230E,plus,642643,family with sequence similarity 230 member E
NC_000022.11,18758535,18769847,FAM247C,minus,105377182,family with sequence similarity 247 member C
NC_000022.11,18773689,18791961,GGT3P,minus,2679,gamma-glutamyltransferase 3 pseudogene
NC_000022.11,18833419,18835626,E2F6P1,plus,386610,E2F transcription factor 6 pseudogene 1
NC_000022.11,18846286,18861064,POM121L15P,plus,102725072,"POM121 transmembrane nucleoporin like 15, pseudogene"
NC_000022.11,18846548,18848429,LOC102724728,plus,102724728,POM121 transmembrane nucleoporin pseudogene
NC_000022.11,18852284,18858643,BCRP7,minus,100133163,BCR pseudogene 7
NC_000022.11,18865042,18896764,FAM230F,minus,100996432,family with sequence similarity 230 member F
NC_000022.11,18906223,18912088,DGCR6,plus,8214,DiGeorge syndrome critical region gene 6
NC_000022.11,18912781,18936553,PRODH,minus,5625,proline dehydrogenase 1
NC_000022.11,18937375,18947693,LOC122455341,plus,122455341,uncharacterized LOC122455341
NC_000022.11,18970468,19031242,DGCR5,plus,26220,DiGeorge syndrome critical region gene 5
NC_000022.11,19029524,19030221,FAM246C,plus,117134596,family with sequence similarity 246 member C (gene/pseudogene)
NC_000022.11,19031528,19034922,CA15P1,minus,100996435,CA15 pseudogene 1
NC_000022.11,19036286,19122412,DGCR2,minus,9993,DiGeorge syndrome critical region gene 2
NC_000022.11,19046162,19048375,DGCR11,minus,25786,DiGeorge syndrome critical region gene 11
NC_000022.11,19055841,19056187,RPL28P6,plus,100129262,ribosomal protein L28 pseudogene 6
NC_000022.11,19094687,19100184,LOC124905078,minus,124905078,uncharacterized LOC124905078
NC_000022.11,19124874,19125887,TSSK1A,plus,23752,testis specific serine kinase 1A (pseudogene)
NC_000022.11,19130279,19144651,ESS2,minus,8220,ess-2 splicing factor homolog
NC_000022.11,19131308,19132622,TSSK2,plus,23617,testis specific serine kinase 2
NC_000022.11,19136209,19136946,LOC112268297,plus,112268297,uncharacterized LOC112268297
NC_000022.11,19146993,19150292,GSC2,minus,2928,goosecoid homeobox 2
NC_000022.11,19171706,19172832,LINC01311,plus,100652736,long intergenic non-protein coding RNA 1311
NC_000022.11,19175581,19178736,SLC25A1,minus,6576,solute carrier family 25 member 1
NC_000022.11,19179473,19291719,CLTCL1,minus,8218,clathrin heavy chain like 1
NC_000022.11,19196644,19200089,LOC112268289,plus,112268289,uncharacterized LOC112268289
NC_000022.11,19238443,19238739,RPL34P35,minus,100271504,ribosomal protein L34 pseudogene 35
NC_000022.11,19249840,19249966,LOC124900485,plus,124900485,small nucleolar RNA SNORA15
NC_000022.11,19253131,19253469,DVL1P1,minus,8215,dishevelled segment polarity protein 1 pseudogene 1
NC_000022.11,19257477,19258861,KRT18P62,plus,100287635,keratin 18 pseudogene 62
NC_000022.11,19291947,19351552,LOC105372859,plus,105372859,uncharacterized LOC105372859
NC_000022.11,19330698,19431733,HIRA,minus,7290,histone cell cycle regulator
NC_000022.11,19365765,19366044,RN7SL168P,plus,106480491,"RNA, 7SL, cytoplasmic 168, pseudogene"
NC_000022.11,19432545,19436075,MRPL40,plus,64976,mitochondrial ribosomal protein L40
NC_000022.11,19440886,19447711,C22orf39,minus,128977,chromosome 22 open reading frame 39
NC_000022.11,19447434,19451688,UFD1-AS1,plus,105372860,UFD1 antisense RNA 1
NC_000022.11,19449911,19479193,UFD1,minus,7353,ubiquitin recognition factor in ER associated degradation 1
NC_000022.11,19479466,19520612,CDC45,plus,8318,cell division cycle 45
NC_000022.11,19523024,19525337,CLDN5,minus,7122,claudin 5
NC_000022.11,19566130,19566839,LINC00895,minus,150185,long intergenic non-protein coding RNA 895
NC_000022.11,19630429,19632169,LOC100129254,minus,100129254,chromosome 3 open reading frame 38 pseudogene
NC_000022.11,19659258,19659814,LOC100420103,minus,100420103,uncharacterized LOC100420103
NC_000022.11,19708990,19714795,LOC124905079,minus,124905079,uncharacterized LOC124905079
NC_000022.11,19714503,19723319,SEPTIN5,plus,5413,septin 5
NC_000022.11,19717220,19724774,SEPT5-GP1BB,plus,100526833,SEPT5-GP1BB readthrough
NC_000022.11,19723539,19724771,GP1BB,plus,2812,glycoprotein Ib platelet subunit beta
NC_000022.11,19727721,19738771,LOC105372861,plus,105372861,uncharacterized LOC105372861
NC_000022.11,19756703,19783593,TBX1,plus,6899,T-box transcription factor 1
NC_000022.11,19783223,19854874,GNB1L,minus,54584,G protein subunit beta 1 like
NC_000022.11,19792275,19793154,RPL7AP70,plus,728139,ribosomal protein L7a pseudogene 70
NC_000022.11,19846146,19854874,RTL10,minus,79680,retrotransposon Gag like 10
NC_000022.11,19854972,19867419,LOC124905080,plus,124905080,uncharacterized LOC124905080
NC_000022.11,19875522,19941818,TXNRD2,minus,10587,thioredoxin reductase 2
NC_000022.11,19887289,19887970,RPL8P5,plus,100271044,ribosomal protein L8 pseudogene 5
NC_000022.11,19933667,19937989,LOC124905081,plus,124905081,endogenous retrovirus group K member 24 Gag polyprotein-like
NC_000022.11,19941772,19969975,COMT,plus,1312,catechol-O-methyltransferase
NC_000022.11,19963753,19963834,MIR4761,plus,100616414,microRNA 4761
NC_000022.11,19965134,20016823,ARVCF,minus,421,ARVCF delta catenin family member
NC_000022.11,19998411,20001592,LOC124905082,plus,124905082,uncharacterized LOC124905082
NC_000022.11,20017023,20067164,TANGO2,plus,128989,transport and golgi organization 2 homolog
NC_000022.11,20033139,20033220,MIR185,plus,406961,microRNA 185
NC_000022.11,20080241,20111872,DGCR8,plus,54487,DGCR8 microprocessor complex subunit
NC_000022.11,20085746,20085833,MIR3618,plus,100500860,microRNA 3618
NC_000022.11,20086058,20086142,MIR1306,plus,100302197,microRNA 1306
NC_000022.11,20111875,20117226,TRMT2A,minus,27037,tRNA methyltransferase 2 homolog A
NC_000022.11,20114686,20114751,MIR6816,minus,102465490,microRNA 6816
NC_000022.11,20116104,20127355,RANBP1,plus,5902,RAN binding protein 1
NC_000022.11,20126402,20126526,SNORA77B,plus,109617010,"small nucleolar RNA, H/ACA box 77B"
NC_000022.11,20131804,20148007,ZDHHC8,plus,29801,zinc finger DHHC-type palmitoyltransferase 8
NC_000022.11,20148416,20151055,CCDC188,minus,388849,coiled-coil domain containing 188
NC_000022.11,20198729,20204918,LINC02891,minus,284865,long intergenic non-protein coding RNA 2891
NC_000022.11,20206018,20212162,LOC105372862,minus,105372862,uncharacterized LOC105372862
NC_000022.11,20206332,20208537,LINC00896,plus,150197,long intergenic non-protein coding RNA 896
NC_000022.11,20216838,20221498,LOC124905083,plus,124905083,uncharacterized LOC124905083
NC_000022.11,20226945,20235979,LOC105372863,plus,105372863,uncharacterized LOC105372863
NC_000022.11,20241415,20268318,RTN4R,minus,65078,reticulon 4 receptor
NC_000022.11,20249134,20249211,MIR1286,minus,100302118,microRNA 1286
NC_000022.11,20299754,20313583,PRODHLP,plus,440792,"proline dehydrogenase like, pseudogene"
NC_000022.11,20314238,20320060,DGCR6L,minus,85359,DiGeorge syndrome critical region gene 6 like
NC_000022.11,20338030,20352496,FAM230G,plus,101927859,family with sequence similarity 230 member G
NC_000022.11,20353394,20361331,LOC124905153,plus,124905153,uncharacterized LOC124905153
NC_000022.11,20363616,20377260,USP41P,minus,373856,"ubiquitin specific peptidase 41, pseudogene"
NC_000022.11,20394151,20408455,ZNF74,plus,7625,zinc finger protein 74
NC_000022.11,20416798,20416899,RNU6-225P,minus,106479667,"RNA, U6 small nuclear 225, pseudogene"
NC_000022.11,20424584,20437825,SCARF2,minus,91179,scavenger receptor class F member 2
NC_000022.11,20437996,20443203,LOC107985588,plus,107985588,uncharacterized LOC107985588
NC_000022.11,20441519,20495795,KLHL22,minus,84861,kelch like family member 22
NC_000022.11,20449929,20453240,KLHL12P1,plus,100420177,KLHL12 pseudogene 1
NC_000022.11,20460975,20475284,LOC124905085,plus,124905085,uncharacterized LOC124905085
NC_000022.11,20475194,20475311,RNY1P9,minus,100874358,RNY1 pseudogene 9
NC_000022.11,20481935,20482213,RN7SL812P,minus,106479518,"RNA, 7SL, cytoplasmic 812, pseudogene"
NC_000022.11,20482756,20484155,KRT18P5,minus,728300,keratin 18 pseudogene 5
NC_000022.11,20495913,20501256,LOC101928824,plus,101928824,uncharacterized LOC101928824
NC_000022.11,20507610,20587619,MED15,plus,51586,mediator complex subunit 15
NC_000022.11,20587588,20588894,LOC124905084,minus,124905084,uncharacterized LOC124905084
NC_000022.11,20590478,20600454,CCDC74BP1,minus,100996538,coiled-coil domain containing 74B pseudogene 1
NC_000022.11,20604895,20626185,SMPD4P1,minus,645280,sphingomyelin phosphodiesterase 4 pseudogene 1
NC_000022.11,20632590,20632826,IGLL4P,plus,100287528,"immunoglobulin lambda like polypeptide 4, pseudogene"
NC_000022.11,20639072,20650483,LOC100421121,minus,100421121,small G protein signaling modulator 1 pseudogene
NC_000022.11,20652644,20654727,SLC9A3P2,plus,128997,solute carrier family 9 member 3 pseudogene 2
NC_000022.11,20667597,20671339,ABHD17AP4,minus,729495,ABHD17A pseudogene 4
NC_000022.11,20689555,20691721,POM121L4P,plus,266697,"POM121 transmembrane nucleoporin like 4, pseudogene"
NC_000022.11,20695438,20698959,BCRP5,minus,648980,BCR pseudogene 5
NC_000022.11,20695536,20696929,LOC107985584,plus,107985584,uncharacterized LOC107985584
NC_000022.11,20701114,20704603,TMEM191A,plus,84222,transmembrane protein 191A (pseudogene)
NC_000022.11,20707691,20858811,PI4KA,minus,5297,phosphatidylinositol 4-kinase alpha
NC_000022.11,20774113,20787720,SERPIND1,plus,3053,serpin family D member 1
NC_000022.11,20859007,20891214,SNAP29,plus,9342,synaptosome associated protein 29
NC_000022.11,20917407,20953747,CRKL,plus,1399,"CRK like proto-oncogene, adaptor protein"
NC_000022.11,20946645,20946718,LOC124905167,plus,124905167,uncharacterized LOC124905167
NC_000022.11,20957092,20964680,LINC01637,plus,101928891,long intergenic non-protein coding RNA 1637
NC_000022.11,20965172,20981358,AIFM3,plus,150209,AIF family member 3
NC_000022.11,20982297,20999032,LZTR1,plus,8216,leucine zipper like post translational regulator 1
NC_000022.11,20999104,21002118,THAP7,minus,80764,THAP domain containing 7
NC_000022.11,21001922,21010374,THAP7-AS1,plus,439931,THAP7 antisense RNA 1
NC_000022.11,21008203,21014287,TUBA3FP,minus,113691,tubulin alpha 3f pseudogene
NC_000022.11,21009799,21028008,P2RX6,plus,9127,purinergic receptor P2X 6
NC_000022.11,21028718,21032561,SLC7A4,minus,6545,solute carrier family 7 member 4
NC_000022.11,21034176,21034272,MIR649,minus,693234,microRNA 649
NC_000022.11,21042392,21044249,P2RX6P,minus,440799,purinergic receptor P2X 6 pseudogene
NC_000022.11,21045946,21064168,LRRC74B,plus,400891,leucine rich repeat containing 74B
NC_000022.11,21065467,21070173,TUBA3GP,plus,645348,tubulin alpha 3g pseudogene
NC_000022.11,21071055,21092986,LOC112268300,minus,112268300,uncharacterized LOC112268300
NC_000022.11,21103016,21122286,BCRP2,plus,400892,BCR pseudogene 2
NC_000022.11,21112788,21128092,POM121L7P,minus,728418,POM121 transmembrane nucleoporin like 7 pseudogene
NC_000022.11,21140441,21142648,E2F6P2,minus,376818,E2F transcription factor 6 pseudogene 2
NC_000022.11,21167865,21192161,FAM230B,plus,642633,family with sequence similarity 230 member B
NC_000022.11,21192790,21203988,FAM247A,minus,105372935,family with sequence similarity 247 member A
NC_000022.11,21207976,21259684,GGT2P,minus,728441,"gamma-glutamyltransferase 2, pseudogene"
NC_000022.11,21267884,21270091,E2F6P3,plus,100420178,E2F transcription factor 6 pseudogene 3
NC_000022.11,21282425,21297730,POM121L8P,plus,29797,"POM121 transmembrane nucleoporin like 8, pseudogene"
NC_000022.11,21288229,21294589,BCRP6,minus,728468,BCR pseudogene 6
NC_000022.11,21300991,21326636,FAM230H,minus,100996335,family with sequence similarity 230 member H
NC_000022.11,21341401,21343767,PPP1R26P5,plus,100133040,protein phosphatase 1 regulatory subunit 26 pseudogene 5
NC_000022.11,21354613,21358067,LINC01651,plus,105372944,long intergenic non-protein coding RNA 1651
NC_000022.11,21355917,21359296,CA15P3,plus,100996556,CA15 pseudogene 3
NC_000022.11,21359596,21361299,FAM246A,minus,117134598,family with sequence similarity 246 member A
NC_000022.11,21370061,21371949,SUSD2P1,plus,729568,sushi domain containing 2 pseudogene 1
NC_000022.11,21383751,21389478,RIMBP3B,plus,440804,RIMS binding protein 3B
NC_000022.11,21389191,21389428,RN7SKP63,plus,106479123,RN7SK pseudogene 63
NC_000022.11,21389628,21389710,LOC124900483,minus,124900483,small Cajal body-specific RNA 18
NC_000022.11,21389796,21389938,LOC124905172,minus,124905172,small Cajal body-specific RNA 17
NC_000022.11,21411050,21411132,LOC124905164,plus,124905164,uncharacterized LOC124905164
